specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-022_10s_1,1,1,2794,core,290,331,0.0,0.0,0.9846,293,333,302,336,1.0,True,87.9062,108.5576,80.8776,5.8794,86.0337,"108.56,102.04,98.25,94.99,94.45,93.36,92.28,91.73,90.65,89.56,93.36,91.73,90.10,89.56,88.48,88.48,87.93,87.39,86.31,85.76,86.31,85.76,85.76,85.22,85.22,84.68,84.13,84.13,84.13,83.05,82.51,82.51,82.51,83.05,83.05,82.51,82.51,81.96,81.42,80.88"
Rec-022_10s_1,1,2,2795,core,296,331,0.0,6.0,0.9835,299,333,308,336,1.0,True,87.0921,108.0149,80.8776,5.6716,85.491,"108.01,101.50,96.62,93.36,91.19,90.10,89.56,88.48,87.93,87.39,95.53,92.28,90.10,88.48,87.39,86.31,85.76,85.22,84.13,84.13,89.02,87.39,85.76,85.22,84.13,84.13,83.59,83.05,82.51,81.96,84.13,84.13,83.59,83.05,82.51,81.96,81.42,80.88,80.88,80.88"
Rec-022_10s_1,1,3,2796,core,300,331,0.0,4.0,0.9839,303,333,312,336,1.0,True,86.8207,111.2714,79.7922,6.1536,84.9482,"111.27,102.04,96.62,93.36,91.19,89.56,89.02,87.93,87.39,86.31,95.53,92.28,89.56,87.93,86.85,85.76,85.22,84.68,84.13,83.05,89.02,87.39,85.76,84.68,84.13,83.59,83.05,82.51,81.96,81.42,84.13,83.59,83.05,82.51,82.51,81.96,80.88,80.88,80.33,79.79"
Rec-022_10s_1,1,4,2797,core,309,331,0.0,9.0,0.9852,312,333,321,336,1.0,True,85.586,105.8439,80.3349,5.2514,84.1341,"105.84,98.79,94.45,91.19,89.56,87.93,87.93,87.39,86.31,86.31,93.36,90.10,87.93,86.31,85.22,84.68,84.13,84.13,83.59,83.05,86.85,85.22,84.13,83.05,83.05,82.51,81.96,82.51,81.96,81.42,83.05,82.51,81.96,81.42,80.88,80.88,80.88,80.33,80.33,80.33"
Rec-022_10s_1,1,5,2798,core,314,331,0.0,5.0,0.987,317,333,326,336,1.0,True,85.491,101.502,80.8776,4.1936,84.1341,"101.50,95.53,92.28,90.10,89.02,87.93,87.93,87.39,87.39,86.85,91.19,89.02,87.39,85.76,85.22,84.68,84.68,84.13,84.13,84.13,85.76,84.68,84.13,83.59,83.05,83.05,83.05,83.05,83.05,83.05,83.05,82.51,81.96,81.42,81.42,81.42,81.42,81.42,80.88,81.42"
Rec-022_10s_1,1,6,2799,core,323,331,0.0,9.0,0.9886,326,333,335,336,1.0,True,87.9605,102.0447,84.1341,3.8415,87.9333,"102.04,97.16,93.36,91.19,91.19,91.19,91.19,90.65,90.65,90.65,92.28,90.65,89.02,87.93,87.93,87.93,87.93,87.93,87.93,87.93,87.93,86.31,85.76,85.76,85.76,85.76,85.76,85.76,85.76,85.76,84.13,84.13,84.13,84.13,84.13,84.13,84.13,84.13,84.13,84.13"
Rec-022_10s_1,1,7,2800,core,327,331,0.0,4.0,0.9866,330,333,339,336,1.0,True,89.6294,103.6729,85.2196,3.9665,89.0188,"103.67,99.33,96.07,94.45,93.36,92.28,92.28,92.28,92.28,92.28,93.36,92.28,91.19,90.10,89.56,89.56,89.56,89.56,89.56,89.56,88.48,87.93,87.93,87.39,87.39,87.39,87.39,87.39,87.39,87.39,85.76,85.76,85.76,85.76,85.22,85.22,85.76,85.76,85.76,85.76"
Rec-022_10s_1,1,8,2801,core,332,331,0.0,5.0,0.9906,335,333,344,336,1.0,True,90.5521,103.1302,85.7624,3.9286,90.1043,"103.13,99.33,96.62,95.53,94.99,94.45,94.45,94.45,93.36,93.36,94.45,92.28,91.19,91.19,91.19,90.65,90.65,90.65,90.65,90.65,89.56,89.02,89.02,88.48,88.48,88.48,87.93,88.48,87.93,87.93,86.85,86.31,86.85,86.31,86.31,86.31,86.31,86.31,86.31,85.76"
Rec-022_10s_1,1,9,2802,core,336,331,0.0,4.0,0.9875,339,333,348,336,1.0,True,91.7597,107.4722,86.3051,4.5892,91.1898,"107.47,103.13,99.33,97.16,96.07,95.53,95.53,94.99,94.45,94.45,96.62,94.99,93.36,92.28,91.73,91.73,91.19,91.19,91.19,91.19,91.19,90.10,89.56,89.56,89.56,89.56,89.02,89.02,89.02,88.48,87.93,87.93,87.93,87.39,87.39,86.85,86.85,86.85,86.31,86.31"
Rec-022_10s_1,1,10,2803,core,345,331,0.0,9.0,0.9863,348,333,357,336,1.0,True,89.9551,108.5576,77.6212,6.4299,89.5616,"108.56,103.67,100.42,97.70,96.07,94.99,93.36,91.19,87.93,80.88,98.25,96.07,94.45,93.36,92.28,91.19,90.10,89.56,86.31,79.79,92.28,91.19,91.19,90.10,89.56,89.02,87.93,86.31,83.59,78.71,88.48,87.93,87.93,87.39,86.85,85.76,85.22,83.59,81.42,77.62"
