specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-027_std_2,1,1,1125,core,290,331,0.0,0.0,0.984,292,334,302,336,1.0,True,92.4562,98.2455,87.9333,2.6578,92.2753,"98.25,98.25,97.16,95.53,95.53,94.99,94.99,94.45,94.45,94.45,93.36,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,91.73,91.73,87.93,87.93,89.02,89.56,90.10,90.65,90.65,90.10,90.10,90.10,89.56"
Rec-027_std_2,1,2,1126,core,293,331,0.0,3.0,0.9832,295,334,305,336,1.0,True,93.7884,103.6729,89.5616,3.2503,93.3608,"103.67,102.04,99.33,97.70,96.62,95.53,95.53,94.45,94.45,93.36,92.28,96.07,95.53,94.99,94.45,94.45,93.36,93.36,92.28,92.28,91.73,91.73,91.19,91.19,91.19,91.19,91.19,91.19,91.19,91.19,90.65,90.10,89.56"
Rec-027_std_2,1,3,1127,core,297,331,0.0,4.0,0.9817,299,334,309,336,1.0,True,94.1009,106.3867,89.5616,3.712,93.3608,"106.39,103.13,100.42,98.25,96.62,95.53,94.45,94.45,93.36,93.36,92.28,98.25,97.16,95.53,94.45,94.45,93.36,92.28,92.28,92.28,91.73,91.19,93.36,92.28,92.28,91.73,91.19,91.19,91.19,90.65,90.65,90.10,89.56"
Rec-027_std_2,1,4,1128,core,302,331,0.0,5.0,0.9845,304,334,314,336,1.0,True,93.3279,103.6729,89.5616,3.1105,92.2753,"103.67,100.96,98.25,96.62,95.53,94.45,93.36,93.36,92.28,92.28,91.73,97.16,95.53,94.99,94.45,93.36,92.28,92.28,92.28,91.19,91.19,91.19,92.28,92.28,92.28,91.19,91.19,91.19,91.19,90.65,90.10,89.56,89.56"
Rec-027_std_2,1,5,1129,core,306,331,0.0,4.0,0.9825,308,334,318,336,1.0,True,93.443,105.3012,89.5616,3.4614,92.2753,"105.30,102.04,98.79,96.62,95.53,94.45,93.36,92.28,92.28,92.28,91.73,98.25,96.07,94.99,94.45,93.36,92.28,92.28,91.73,91.19,91.19,90.65,93.36,92.28,92.28,91.73,91.19,91.19,90.65,90.65,90.10,89.56,89.56"
Rec-027_std_2,1,6,1130,core,311,331,0.0,5.0,0.9854,313,334,323,336,1.0,True,92.9003,102.0447,89.5616,2.7614,92.2753,"102.04,99.87,97.16,95.53,94.45,93.36,93.36,93.36,92.28,92.28,92.28,96.62,95.53,93.36,93.36,92.28,92.28,92.28,91.19,91.19,91.19,91.19,92.28,92.28,91.73,91.19,91.19,90.65,90.65,90.10,90.10,89.56,89.56"
Rec-027_std_2,1,7,1131,core,315,331,0.0,4.0,0.9827,317,334,327,336,1.0,True,93.4759,103.1302,90.1043,2.865,92.2753,"103.13,100.96,98.25,96.07,94.99,94.45,94.45,93.36,93.36,93.36,93.36,96.62,95.53,94.45,93.36,93.36,92.28,92.28,92.28,91.73,91.73,91.73,92.28,92.28,91.73,91.19,91.19,91.19,91.19,91.19,90.65,90.65,90.10"
Rec-027_std_2,1,8,1132,core,320,331,0.0,5.0,0.9855,322,334,332,336,1.0,True,93.7719,102.0447,90.6471,2.5247,93.3608,"102.04,99.87,97.70,96.07,95.53,94.99,94.45,94.45,94.45,93.36,93.36,96.62,95.53,94.45,94.45,93.36,93.36,93.36,92.28,92.28,92.28,92.28,93.36,92.28,92.28,91.73,91.73,91.19,91.19,91.19,91.19,91.19,90.65"
Rec-027_std_2,1,9,1133,core,324,331,0.0,4.0,0.9823,326,334,336,336,1.0,True,94.4134,104.2157,91.1898,2.9424,94.4463,"104.22,101.50,98.79,97.70,96.62,95.53,94.99,94.99,94.45,94.45,94.45,97.70,96.07,95.53,94.45,94.45,94.45,93.36,93.36,92.28,92.28,92.28,93.36,93.36,92.28,92.28,92.28,91.73,91.73,91.19,91.19,91.19,91.19"
Rec-027_std_2,1,10,1134,core,329,331,0.0,5.0,0.9854,331,334,341,336,1.0,True,94.4463,103.1302,91.1898,2.6046,94.4463,"103.13,100.42,98.25,97.16,96.07,95.53,95.53,94.99,94.99,94.99,94.45,97.16,96.07,94.99,94.99,94.45,94.45,93.36,93.36,93.36,93.36,92.28,93.36,93.36,92.28,92.28,92.28,92.28,92.28,91.73,91.19,91.19,91.19"
