specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-027_std_2,1,1,1125,core,290,331,0.0,0.0,0.984,292,334,300,337,1.0,True,91.2501,98.2455,85.2196,3.4058,91.4612,"98.25,98.25,97.16,95.53,95.53,94.99,94.99,94.45,94.45,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,92.28,87.93,87.93,89.02,89.56,90.10,90.65,90.65,90.10,90.10,85.22,85.76,86.85,87.39,87.93,87.93,87.93,87.93,87.93"
Rec-027_std_2,1,2,1126,core,293,331,0.0,3.0,0.9832,295,334,303,337,1.0,True,92.9537,103.6729,87.9333,3.7195,91.7325,"103.67,102.04,99.33,97.70,96.62,95.53,95.53,94.45,94.45,96.07,95.53,94.99,94.45,94.45,93.36,93.36,92.28,92.28,91.19,91.19,91.19,91.19,91.19,91.19,91.19,91.19,90.65,87.93,89.02,89.02,89.02,89.56,89.02,89.02,89.02,88.48"
Rec-027_std_2,1,3,1127,core,297,331,0.0,4.0,0.9817,299,334,307,337,1.0,True,93.406,106.3867,89.0188,3.9932,92.2753,"106.39,103.13,100.42,98.25,96.62,95.53,94.45,94.45,93.36,98.25,97.16,95.53,94.45,94.45,93.36,92.28,92.28,92.28,93.36,92.28,92.28,91.73,91.19,91.19,91.19,90.65,90.65,89.56,90.10,89.56,89.56,89.56,89.56,89.56,89.02,89.02"
Rec-027_std_2,1,4,1128,core,302,331,0.0,5.0,0.9845,304,334,312,337,1.0,True,92.7879,103.6729,89.0188,3.3186,92.2753,"103.67,100.96,98.25,96.62,95.53,94.45,93.36,93.36,92.28,97.16,95.53,94.99,94.45,93.36,92.28,92.28,92.28,91.19,92.28,92.28,92.28,91.19,91.19,91.19,91.19,90.65,90.10,90.10,90.10,89.56,89.56,89.56,89.56,89.56,89.02,89.02"
Rec-027_std_2,1,5,1129,core,306,331,0.0,4.0,0.9825,308,334,316,337,1.0,True,92.9537,105.3012,88.4761,3.601,92.2753,"105.30,102.04,98.79,96.62,95.53,94.45,93.36,92.28,92.28,98.25,96.07,94.99,94.45,93.36,92.28,92.28,91.73,91.19,93.36,92.28,92.28,91.73,91.19,91.19,90.65,90.65,90.10,90.65,90.65,90.10,90.10,89.56,89.56,89.56,89.02,88.48"
Rec-027_std_2,1,6,1130,core,311,331,0.0,5.0,0.9854,313,334,321,337,1.0,True,92.3808,102.0447,89.0188,2.9612,92.0039,"102.04,99.87,97.16,95.53,94.45,93.36,93.36,93.36,92.28,96.62,95.53,93.36,93.36,92.28,92.28,92.28,91.19,91.19,92.28,92.28,91.73,91.19,91.19,90.65,90.65,90.10,90.10,90.65,90.10,89.56,89.56,89.56,89.56,89.02,89.02,89.02"
Rec-027_std_2,1,7,1131,core,315,331,0.0,4.0,0.9827,317,334,325,337,1.0,True,92.8331,103.1302,89.5616,3.1296,92.2753,"103.13,100.96,98.25,96.07,94.99,94.45,94.45,93.36,93.36,96.62,95.53,94.45,93.36,93.36,92.28,92.28,92.28,91.73,92.28,92.28,91.73,91.19,91.19,91.19,91.19,91.19,90.65,90.10,90.10,90.10,90.10,89.56,89.56,89.56,89.56,89.56"
Rec-027_std_2,1,8,1132,core,320,331,0.0,5.0,0.9855,322,334,330,337,1.0,True,93.1497,102.0447,89.5616,2.8441,92.2753,"102.04,99.87,97.70,96.07,95.53,94.99,94.45,94.45,94.45,96.62,95.53,94.45,94.45,93.36,93.36,93.36,92.28,92.28,93.36,92.28,92.28,91.73,91.73,91.19,91.19,91.19,91.19,91.19,90.65,90.65,90.65,90.10,90.10,89.56,89.56,89.56"
Rec-027_std_2,1,9,1133,core,324,331,0.0,4.0,0.9823,326,334,334,337,1.0,True,93.7829,104.2157,89.5616,3.1959,93.3608,"104.22,101.50,98.79,97.70,96.62,95.53,94.99,94.99,94.45,97.70,96.07,95.53,94.45,94.45,94.45,93.36,93.36,92.28,93.36,93.36,92.28,92.28,92.28,91.73,91.73,91.19,91.19,91.19,91.19,91.19,91.19,90.65,90.65,90.65,90.10,89.56"
Rec-027_std_2,1,10,1134,core,329,331,0.0,5.0,0.9854,331,334,339,337,1.0,True,93.8131,103.1302,90.1043,2.8762,93.3608,"103.13,100.42,98.25,97.16,96.07,95.53,95.53,94.99,94.99,97.16,96.07,94.99,94.99,94.45,94.45,93.36,93.36,93.36,93.36,93.36,92.28,92.28,92.28,92.28,92.28,91.73,91.19,91.73,91.19,91.19,91.19,90.65,90.65,90.65,90.65,90.10"
