specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-027_std_2,1,1,1125,core,290,331,0.0,0.0,0.984,293,333,297,334,1.0,True,100.3622,111.8141,94.989,5.2197,99.0596,"111.81,106.93,103.13,100.42,99.87,98.25,97.16,95.53,95.53,94.99"
Rec-027_std_2,1,2,1126,core,293,331,0.0,3.0,0.9832,296,333,300,334,1.0,True,102.1533,113.9851,95.5318,5.4426,101.2306,"113.99,108.56,105.30,102.04,100.42,102.04,99.33,97.70,96.62,95.53"
Rec-027_std_2,1,3,1127,core,297,331,0.0,4.0,0.9817,300,333,304,334,1.0,True,102.8588,117.7843,95.5318,6.4459,101.2306,"117.78,110.19,105.30,102.04,99.33,103.13,100.42,98.25,96.62,95.53"
Rec-027_std_2,1,4,1128,core,302,331,0.0,5.0,0.9845,305,333,309,334,1.0,True,100.3622,111.8141,94.4463,5.03,98.7882,"111.81,106.39,102.04,99.33,98.25,100.96,98.25,96.62,95.53,94.45"
Rec-027_std_2,1,5,1129,core,306,331,0.0,4.0,0.9825,309,333,313,334,1.0,True,101.0135,113.9851,94.4463,5.7666,99.331,"113.99,108.01,103.13,99.87,97.70,102.04,98.79,96.62,95.53,94.45"
Rec-027_std_2,1,6,1130,core,311,331,0.0,5.0,0.9854,314,333,318,334,1.0,True,98.8968,109.6431,93.3608,4.6041,97.7027,"109.64,103.67,100.42,98.25,96.62,99.87,97.16,95.53,94.45,93.36"
Rec-027_std_2,1,7,1131,core,315,331,0.0,4.0,0.9827,318,333,322,334,1.0,True,100.0365,111.8141,94.4463,5.1263,98.5169,"111.81,105.84,102.04,98.79,97.16,100.96,98.25,96.07,94.99,94.45"
Rec-027_std_2,1,8,1132,core,320,331,0.0,5.0,0.9855,323,333,327,334,1.0,True,99.4938,109.1004,94.989,4.1409,98.2455,"109.10,104.22,100.96,98.79,97.70,99.87,97.70,96.07,95.53,94.99"
Rec-027_std_2,1,9,1133,core,324,331,0.0,4.0,0.9823,327,333,331,334,1.0,True,101.0678,111.8141,95.5318,4.6991,99.6024,"111.81,106.39,103.13,100.42,98.79,101.50,98.79,97.70,96.62,95.53"
Rec-027_std_2,1,10,1134,core,329,331,0.0,5.0,0.9854,332,333,336,334,1.0,True,100.0908,109.1004,95.5318,4.0412,98.7882,"109.10,105.30,101.50,99.33,98.25,100.42,98.25,97.16,96.07,95.53"
Rec-027_std_2,1,11,1135,core,334,331,0.0,5.0,0.9821,337,333,341,334,1.0,True,99.4938,106.3867,96.0745,3.0803,98.7882,"106.39,103.13,100.96,99.33,98.25,99.33,98.25,97.16,96.07,96.07"
Rec-027_std_2,1,12,1136,core,338,331,0.0,4.0,0.985,341,333,345,334,1.0,True,100.6336,109.1004,96.0745,3.8085,99.6024,"109.10,105.30,102.04,100.42,98.79,100.96,98.79,98.25,96.62,96.07"
