specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-022_10s_1,1,1,2794,core,290,331,0.0,0.0,0.9846,292,333,296,335,1.0,True,94.4463,123.7545,85.2196,10.1383,91.7325,"123.75,108.56,102.04,98.25,94.99,94.45,93.36,91.73,90.10,89.56,86.85,86.31,85.76,85.76,85.22"
Rec-022_10s_1,1,2,2795,core,296,331,0.0,6.0,0.9835,298,333,302,335,1.0,True,94.7719,118.8698,85.2196,8.8248,92.2753,"118.87,108.01,101.50,96.62,93.36,98.79,95.53,92.28,90.10,88.48,90.65,89.02,87.39,85.76,85.22"
Rec-022_10s_1,1,3,2796,core,300,331,0.0,4.0,0.9839,302,333,306,335,1.0,True,95.5318,125.9255,84.6769,10.6097,92.2753,"125.93,111.27,102.04,96.62,93.36,100.42,95.53,92.28,89.56,87.93,91.19,89.02,87.39,85.76,84.68"
Rec-022_10s_1,1,4,2797,core,309,331,0.0,9.0,0.9852,311,333,315,335,1.0,True,92.7819,118.8698,83.0486,9.1518,90.1043,"118.87,105.84,98.79,94.45,91.19,96.62,93.36,90.10,87.93,86.31,89.02,86.85,85.22,84.13,83.05"
Rec-022_10s_1,1,5,2798,core,314,331,0.0,5.0,0.987,316,333,320,335,1.0,True,90.828,109.6431,83.5914,6.9241,89.0188,"109.64,101.50,95.53,92.28,90.10,94.45,91.19,89.02,87.39,85.76,87.39,85.76,84.68,84.13,83.59"
Rec-022_10s_1,1,6,2799,core,323,331,0.0,9.0,0.9886,325,333,329,335,1.0,True,92.3115,110.7286,85.7624,6.6071,90.6471,"110.73,102.04,97.16,93.36,91.19,95.53,92.28,90.65,89.02,87.93,89.02,87.93,86.31,85.76,85.76"
Rec-022_10s_1,1,7,2800,core,327,331,0.0,4.0,0.9866,329,333,333,335,1.0,True,93.795,110.1859,87.3906,6.2677,92.2753,"110.19,103.67,99.33,96.07,94.45,95.53,93.36,92.28,91.19,90.10,89.02,88.48,87.93,87.93,87.39"
Rec-022_10s_1,1,8,2801,core,332,331,0.0,5.0,0.9906,334,333,338,335,1.0,True,94.4101,109.1004,88.4761,5.6767,92.2753,"109.10,103.13,99.33,96.62,95.53,96.62,94.45,92.28,91.19,91.19,90.65,89.56,89.02,89.02,88.48"
Rec-022_10s_1,1,9,2802,core,336,331,0.0,4.0,0.9875,338,333,342,335,1.0,True,96.6534,113.9851,89.5616,6.8149,94.989,"113.99,107.47,103.13,99.33,97.16,98.79,96.62,94.99,93.36,92.28,92.28,91.19,90.10,89.56,89.56"
Rec-022_10s_1,1,10,2803,core,345,331,0.0,9.0,0.9863,347,333,351,335,1.0,True,97.8113,115.6133,90.1043,6.9057,96.0745,"115.61,108.56,103.67,100.42,97.70,100.96,98.25,96.07,94.45,93.36,93.36,92.28,91.19,91.19,90.10"
Rec-022_10s_1,1,11,2804,core,350,331,0.0,5.0,0.9894,352,333,356,335,1.0,True,94.1568,109.6431,85.2196,6.3073,92.2753,"109.64,103.67,99.33,95.53,90.65,98.79,96.07,93.36,91.19,87.93,92.28,91.19,89.56,87.93,85.22"
Rec-022_10s_1,1,12,2805,core,354,331,0.0,4.0,0.9869,356,333,360,335,0.4,False,83.6999,105.3012,75.4502,8.1332,80.8776,"105.30,91.73,84.68,80.33,77.62,94.99,85.76,80.88,77.62,75.99,88.48,81.96,78.16,76.54,75.45"
Rec-022_10s_1,1,13,2806,core,355,330,45.0,1.41,0.986,357,332,361,334,0.2,False,85.9433,116.6988,75.4502,10.4693,83.0486,"116.70,96.07,87.93,82.51,78.71,97.16,88.48,83.05,78.71,77.08,88.48,83.05,78.71,77.08,75.45"
Rec-022_10s_1,2,1,2942,core,291,332,-45.0,1.41,0.9831,293,334,297,336,1.0,True,91.4431,100.4165,86.3051,4.2867,90.6471,"100.42,98.25,96.62,94.45,93.36,91.73,91.19,90.65,90.65,90.10,86.31,86.85,86.85,87.39,86.85"
Rec-022_10s_1,2,2,2943,core,300,331,6.34,9.06,0.9848,302,333,306,335,1.0,True,99.1139,125.3828,89.5616,9.3625,96.0745,"125.38,112.90,105.84,100.96,97.70,103.13,99.33,96.07,94.45,92.28,94.45,93.36,91.19,90.10,89.56"
Rec-022_10s_1,2,3,2944,core,304,331,0.0,4.0,0.9823,306,333,310,335,1.0,True,100.6336,132.9812,89.5616,11.2123,97.7027,"132.98,116.70,108.01,102.04,98.25,105.30,100.96,97.70,94.45,92.28,95.53,93.36,91.73,90.65,89.56"
Rec-022_10s_1,2,4,2945,core,309,331,0.0,5.0,0.987,311,333,315,335,1.0,True,97.8113,122.1263,89.0188,8.5453,95.5318,"122.13,110.19,103.13,98.79,96.07,102.04,98.25,95.53,93.36,91.73,94.45,92.28,90.65,89.56,89.02"
Rec-022_10s_1,2,5,2946,core,323,331,0.0,14.0,0.9868,325,333,329,335,1.0,True,96.364,112.8996,89.5616,6.3228,94.989,"112.90,105.84,101.50,98.25,96.62,99.33,96.62,94.99,94.45,92.28,92.28,91.19,90.10,89.56,89.56"
