specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-022_10s_1,1,1,2794,core,290,331,0.0,0.0,0.9846,294,333,302,336,1.0,True,87.3755,102.0447,80.8776,4.957,85.7624,"102.04,98.25,94.99,94.45,93.36,92.28,91.73,90.65,89.56,91.73,90.10,89.56,88.48,88.48,87.93,87.39,86.31,85.76,85.76,85.76,85.22,85.22,84.68,84.13,84.13,84.13,83.05,82.51,82.51,83.05,83.05,82.51,82.51,81.96,81.42,80.88"
Rec-022_10s_1,1,2,2795,core,296,331,0.0,6.0,0.9835,300,333,308,336,1.0,True,86.3051,101.502,80.8776,4.5427,85.2196,"101.50,96.62,93.36,91.19,90.10,89.56,88.48,87.93,87.39,92.28,90.10,88.48,87.39,86.31,85.76,85.22,84.13,84.13,87.39,85.76,85.22,84.13,84.13,83.59,83.05,82.51,81.96,84.13,83.59,83.05,82.51,81.96,81.42,80.88,80.88,80.88"
Rec-022_10s_1,1,3,2796,core,300,331,0.0,4.0,0.9839,304,333,312,336,1.0,True,85.9131,102.0447,79.7922,4.7118,84.6769,"102.04,96.62,93.36,91.19,89.56,89.02,87.93,87.39,86.31,92.28,89.56,87.93,86.85,85.76,85.22,84.68,84.13,83.05,87.39,85.76,84.68,84.13,83.59,83.05,82.51,81.96,81.42,83.59,83.05,82.51,82.51,81.96,80.88,80.88,80.33,79.79"
Rec-022_10s_1,1,4,2797,core,309,331,0.0,9.0,0.9852,313,333,321,336,1.0,True,84.8427,98.7882,80.3349,4.0973,83.8627,"98.79,94.45,91.19,89.56,87.93,87.93,87.39,86.31,86.31,90.10,87.93,86.31,85.22,84.68,84.13,84.13,83.59,83.05,85.22,84.13,83.05,83.05,82.51,81.96,82.51,81.96,81.42,82.51,81.96,81.42,80.88,80.88,80.88,80.33,80.33,80.33"
Rec-022_10s_1,1,5,2798,core,314,331,0.0,5.0,0.987,318,333,326,336,1.0,True,84.9482,95.5318,80.8776,3.3249,84.1341,"95.53,92.28,90.10,89.02,87.93,87.93,87.39,87.39,86.85,89.02,87.39,85.76,85.22,84.68,84.68,84.13,84.13,84.13,84.68,84.13,83.59,83.05,83.05,83.05,83.05,83.05,83.05,82.51,81.96,81.42,81.42,81.42,81.42,81.42,80.88,81.42"
Rec-022_10s_1,1,6,2799,core,323,331,0.0,9.0,0.9886,327,333,335,336,1.0,True,87.5564,97.16,84.1341,3.1305,87.1192,"97.16,93.36,91.19,91.19,91.19,91.19,90.65,90.65,90.65,90.65,89.02,87.93,87.93,87.93,87.93,87.93,87.93,87.93,86.31,85.76,85.76,85.76,85.76,85.76,85.76,85.76,85.76,84.13,84.13,84.13,84.13,84.13,84.13,84.13,84.13,84.13"
Rec-022_10s_1,1,7,2800,core,327,331,0.0,4.0,0.9866,331,333,339,336,1.0,True,89.2751,99.331,85.2196,3.3224,88.7475,"99.33,96.07,94.45,93.36,92.28,92.28,92.28,92.28,92.28,92.28,91.19,90.10,89.56,89.56,89.56,89.56,89.56,89.56,87.93,87.93,87.39,87.39,87.39,87.39,87.39,87.39,87.39,85.76,85.76,85.76,85.22,85.22,85.76,85.76,85.76,85.76"
Rec-022_10s_1,1,8,2801,core,332,331,0.0,5.0,0.9906,336,333,344,336,1.0,True,90.2249,99.331,85.7624,3.4376,89.8329,"99.33,96.62,95.53,94.99,94.45,94.45,94.45,93.36,93.36,92.28,91.19,91.19,91.19,90.65,90.65,90.65,90.65,90.65,89.02,89.02,88.48,88.48,88.48,87.93,88.48,87.93,87.93,86.31,86.85,86.31,86.31,86.31,86.31,86.31,86.31,85.76"
Rec-022_10s_1,1,9,2802,core,336,331,0.0,4.0,0.9875,340,333,348,336,1.0,True,91.3104,103.1302,86.3051,3.9077,90.6471,"103.13,99.33,97.16,96.07,95.53,95.53,94.99,94.45,94.45,94.99,93.36,92.28,91.73,91.73,91.19,91.19,91.19,91.19,90.10,89.56,89.56,89.56,89.56,89.02,89.02,89.02,88.48,87.93,87.93,87.39,87.39,86.85,86.85,86.85,86.31,86.31"
Rec-022_10s_1,1,10,2803,core,345,331,0.0,9.0,0.9863,349,333,357,336,1.0,True,89.1847,103.6729,77.6212,5.7975,89.2902,"103.67,100.42,97.70,96.07,94.99,93.36,91.19,87.93,80.88,96.07,94.45,93.36,92.28,91.19,90.10,89.56,86.31,79.79,91.19,91.19,90.10,89.56,89.02,87.93,86.31,83.59,78.71,87.93,87.93,87.39,86.85,85.76,85.22,83.59,81.42,77.62"
