specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-022_10s_1,1,1,2794,core,290,331,0.0,0.0,0.9846,294,334,302,337,1.0,True,83.9381,91.7325,79.7922,3.178,83.0486,"91.73,90.10,89.56,88.48,88.48,87.93,87.39,86.31,85.76,85.76,85.76,85.22,85.22,84.68,84.13,84.13,84.13,83.05,82.51,82.51,83.05,83.05,82.51,82.51,81.96,81.42,80.88,80.33,80.88,80.33,80.88,80.88,80.33,80.33,79.79,79.79"
Rec-022_10s_1,1,2,2795,core,296,331,0.0,6.0,0.9835,300,334,308,337,1.0,True,83.4406,92.2753,78.7067,3.0451,83.0486,"92.28,90.10,88.48,87.39,86.31,85.76,85.22,84.13,84.13,87.39,85.76,85.22,84.13,84.13,83.59,83.05,82.51,81.96,84.13,83.59,83.05,82.51,81.96,81.42,80.88,80.88,80.88,81.96,81.42,80.88,80.88,80.33,80.33,79.79,78.71,78.71"
Rec-022_10s_1,1,3,2796,core,300,331,0.0,4.0,0.9839,304,334,312,337,1.0,True,83.0335,92.2753,78.7067,3.0715,82.5059,"92.28,89.56,87.93,86.85,85.76,85.22,84.68,84.13,83.05,87.39,85.76,84.68,84.13,83.59,83.05,82.51,81.96,81.42,83.59,83.05,82.51,82.51,81.96,80.88,80.88,80.33,79.79,81.42,80.88,80.88,80.33,80.33,79.79,78.71,78.71,78.71"
Rec-022_10s_1,1,4,2797,core,309,331,0.0,9.0,0.9852,313,334,321,337,1.0,True,82.2496,90.1043,78.7067,2.5473,81.9631,"90.10,87.93,86.31,85.22,84.68,84.13,84.13,83.59,83.05,85.22,84.13,83.05,83.05,82.51,81.96,82.51,81.96,81.42,82.51,81.96,81.42,80.88,80.88,80.88,80.33,80.33,80.33,80.33,80.33,80.33,79.79,79.79,79.79,78.71,78.71,78.71"
Rec-022_10s_1,1,5,2798,core,314,331,0.0,5.0,0.987,318,334,326,337,1.0,True,82.6868,89.0188,79.7922,2.133,82.7773,"89.02,87.39,85.76,85.22,84.68,84.68,84.13,84.13,84.13,84.68,84.13,83.59,83.05,83.05,83.05,83.05,83.05,83.05,82.51,81.96,81.42,81.42,81.42,81.42,81.42,80.88,81.42,80.88,80.33,80.33,80.33,80.33,80.33,80.33,79.79,80.33"
Rec-022_10s_1,1,6,2799,core,323,331,0.0,9.0,0.9886,327,334,335,337,1.0,True,85.3402,90.6471,83.0486,2.0513,84.9482,"90.65,89.02,87.93,87.93,87.93,87.93,87.93,87.93,87.93,86.31,85.76,85.76,85.76,85.76,85.76,85.76,85.76,85.76,84.13,84.13,84.13,84.13,84.13,84.13,84.13,84.13,84.13,83.05,83.05,83.05,83.05,83.05,83.05,83.05,83.05,83.05"
Rec-022_10s_1,1,7,2800,core,327,331,0.0,4.0,0.9866,331,334,339,337,1.0,True,86.8328,92.2753,83.5914,2.3008,86.5765,"92.28,91.19,90.10,89.56,89.56,89.56,89.56,89.56,89.56,87.93,87.93,87.39,87.39,87.39,87.39,87.39,87.39,87.39,85.76,85.76,85.76,85.22,85.22,85.76,85.76,85.76,85.76,83.59,84.13,84.13,84.13,84.13,84.13,84.13,84.13,84.13"
Rec-022_10s_1,1,8,2801,core,332,331,0.0,5.0,0.9906,336,334,344,337,1.0,True,87.5715,92.2753,84.1341,2.4373,87.3906,"92.28,91.19,91.19,91.19,90.65,90.65,90.65,90.65,90.65,89.02,89.02,88.48,88.48,88.48,87.93,88.48,87.93,87.93,86.31,86.85,86.31,86.31,86.31,86.31,86.31,86.31,85.76,84.68,84.68,84.68,84.68,84.68,84.68,84.68,84.13,84.13"
Rec-022_10s_1,1,9,2802,core,336,331,0.0,4.0,0.9875,340,334,348,337,1.0,True,88.461,94.989,84.1341,2.6419,88.2047,"94.99,93.36,92.28,91.73,91.73,91.19,91.19,91.19,91.19,90.10,89.56,89.56,89.56,89.56,89.02,89.02,89.02,88.48,87.93,87.93,87.39,87.39,86.85,86.85,86.85,86.31,86.31,85.76,85.76,85.76,85.76,85.76,85.22,85.22,84.68,84.13"
Rec-022_10s_1,1,10,2803,core,345,331,0.0,9.0,0.9863,349,334,357,337,1.0,True,86.3805,96.0745,76.5357,4.6761,86.3051,"96.07,94.45,93.36,92.28,91.19,90.10,89.56,86.31,79.79,91.19,91.19,90.10,89.56,89.02,87.93,86.31,83.59,78.71,87.93,87.93,87.39,86.85,85.76,85.22,83.59,81.42,77.62,85.76,85.76,85.22,84.13,83.59,83.05,81.42,79.79,76.54"
Rec-022_10s_1,1,11,2804,core,350,331,0.0,5.0,0.9894,354,334,362,337,0.4444,False,79.0987,93.3608,73.822,5.8014,76.5357,"93.36,91.19,87.93,80.88,77.62,75.45,74.91,73.82,73.82,89.56,87.93,85.22,79.79,77.08,75.45,74.36,73.82,73.82,86.31,84.68,83.05,78.71,75.99,74.91,73.82,73.82,73.82,84.13,82.51,80.88,77.62,75.45,74.36,73.82,73.82,73.82"
Rec-022_10s_1,1,12,2805,core,354,331,0.0,4.0,0.9869,358,334,366,337,0.0,False,74.8321,80.8776,73.2792,1.5883,74.3647,"80.88,77.62,75.99,75.45,74.36,74.36,73.82,73.82,73.82,78.16,76.54,75.45,74.91,74.36,74.36,73.82,73.82,73.28,77.08,75.99,74.91,74.36,74.36,73.82,73.82,73.82,73.28,75.99,74.91,74.36,74.36,73.82,73.82,73.82,73.28,73.28"
Rec-022_10s_1,1,13,2806,core,355,330,45.0,1.41,0.986,359,333,367,336,0.0,False,75.013,83.0486,73.2792,1.9686,74.3647,"83.05,78.71,77.08,75.99,74.91,74.36,73.82,73.82,73.82,78.71,77.08,75.45,74.91,74.36,74.36,73.82,73.82,73.82,77.08,75.99,74.91,74.36,73.82,73.82,73.82,73.28,73.28,75.99,75.45,74.36,74.36,73.82,73.82,73.82,73.28,73.28"
Rec-022_10s_1,2,1,2942,core,291,332,-45.0,1.41,0.9831,295,335,303,338,1.0,True,85.6719,90.6471,81.9631,2.6971,84.9482,"90.65,90.65,90.10,89.56,89.56,89.56,89.02,88.48,87.93,86.85,87.39,86.85,86.85,86.85,86.85,86.31,85.76,85.76,84.13,84.13,84.13,84.13,84.13,84.13,84.13,83.59,83.59,82.51,82.51,83.05,82.51,83.05,82.51,82.51,82.51,81.96"
