specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-022_10s_1,1,1,2794,core,290,331,0.0,0.0,0.9846,294,334,300,337,1.0,True,84.3086,91.7325,80.3349,3.2728,83.5914,"91.73,90.10,89.56,88.48,88.48,87.93,87.39,85.76,85.76,85.22,85.22,84.68,84.13,84.13,82.51,82.51,83.05,83.05,82.51,82.51,81.96,80.33,80.88,80.33,80.88,80.88,80.33,80.33"
Rec-022_10s_1,1,2,2795,core,296,331,0.0,6.0,0.9835,300,334,306,337,1.0,True,83.9984,92.2753,79.7922,3.0655,83.5914,"92.28,90.10,88.48,87.39,86.31,85.76,85.22,87.39,85.76,85.22,84.13,84.13,83.59,83.05,84.13,83.59,83.05,82.51,81.96,81.42,80.88,81.96,81.42,80.88,80.88,80.33,80.33,79.79"
Rec-022_10s_1,1,3,2796,core,300,331,0.0,4.0,0.9839,304,334,310,337,1.0,True,83.6108,92.2753,78.7067,3.1059,83.0486,"92.28,89.56,87.93,86.85,85.76,85.22,84.68,87.39,85.76,84.68,84.13,83.59,83.05,82.51,83.59,83.05,82.51,82.51,81.96,80.88,80.88,81.42,80.88,80.88,80.33,80.33,79.79,78.71"
Rec-022_10s_1,1,4,2797,core,309,331,0.0,9.0,0.9852,313,334,319,337,1.0,True,82.6028,90.1043,78.7067,2.6353,82.2345,"90.10,87.93,86.31,85.22,84.68,84.13,84.13,85.22,84.13,83.05,83.05,82.51,81.96,82.51,82.51,81.96,81.42,80.88,80.88,80.88,80.33,80.33,80.33,80.33,79.79,79.79,79.79,78.71"
Rec-022_10s_1,1,5,2798,core,314,331,0.0,5.0,0.987,318,334,324,337,1.0,True,82.8548,89.0188,80.3349,2.2341,82.7773,"89.02,87.39,85.76,85.22,84.68,84.68,84.13,84.68,84.13,83.59,83.05,83.05,83.05,83.05,82.51,81.96,81.42,81.42,81.42,81.42,81.42,80.88,80.33,80.33,80.33,80.33,80.33,80.33"
Rec-022_10s_1,1,6,2799,core,323,331,0.0,9.0,0.9886,327,334,333,337,1.0,True,85.3747,90.6471,83.0486,2.1063,84.9482,"90.65,89.02,87.93,87.93,87.93,87.93,87.93,86.31,85.76,85.76,85.76,85.76,85.76,85.76,84.13,84.13,84.13,84.13,84.13,84.13,84.13,83.05,83.05,83.05,83.05,83.05,83.05,83.05"
Rec-022_10s_1,1,7,2800,core,327,331,0.0,4.0,0.9866,331,334,337,337,1.0,True,86.8672,92.2753,83.5914,2.3768,86.5765,"92.28,91.19,90.10,89.56,89.56,89.56,89.56,87.93,87.93,87.39,87.39,87.39,87.39,87.39,85.76,85.76,85.76,85.22,85.22,85.76,85.76,83.59,84.13,84.13,84.13,84.13,84.13,84.13"
Rec-022_10s_1,1,8,2801,core,332,331,0.0,5.0,0.9906,336,334,342,337,1.0,True,87.6813,92.2753,84.6769,2.4336,87.3906,"92.28,91.19,91.19,91.19,90.65,90.65,90.65,89.02,89.02,88.48,88.48,88.48,87.93,88.48,86.31,86.85,86.31,86.31,86.31,86.31,86.31,84.68,84.68,84.68,84.68,84.68,84.68,84.68"
Rec-022_10s_1,1,9,2802,core,336,331,0.0,4.0,0.9875,340,334,346,337,1.0,True,88.6893,94.989,85.2196,2.6204,88.4761,"94.99,93.36,92.28,91.73,91.73,91.19,91.19,90.10,89.56,89.56,89.56,89.56,89.02,89.02,87.93,87.93,87.39,87.39,86.85,86.85,86.85,85.76,85.76,85.76,85.76,85.76,85.22,85.22"
Rec-022_10s_1,1,10,2803,core,345,331,0.0,9.0,0.9863,349,334,355,337,1.0,True,88.069,96.0745,81.4204,3.5638,87.9333,"96.07,94.45,93.36,92.28,91.19,90.10,89.56,91.19,91.19,90.10,89.56,89.02,87.93,86.31,87.93,87.93,87.39,86.85,85.76,85.22,83.59,85.76,85.76,85.22,84.13,83.59,83.05,81.42"
Rec-022_10s_1,1,11,2804,core,350,331,0.0,5.0,0.9894,354,334,360,337,0.5714,False,80.6063,93.3608,73.822,5.7485,79.2494,"93.36,91.19,87.93,80.88,77.62,75.45,74.91,89.56,87.93,85.22,79.79,77.08,75.45,74.36,86.31,84.68,83.05,78.71,75.99,74.91,73.82,84.13,82.51,80.88,77.62,75.45,74.36,73.82"
Rec-022_10s_1,1,12,2805,core,354,331,0.0,4.0,0.9869,358,334,364,337,0.0,False,75.1982,80.8776,73.822,1.6184,74.3647,"80.88,77.62,75.99,75.45,74.36,74.36,73.82,78.16,76.54,75.45,74.91,74.36,74.36,73.82,77.08,75.99,74.91,74.36,74.36,73.82,73.82,75.99,74.91,74.36,74.36,73.82,73.82,73.82"
Rec-022_10s_1,1,13,2806,core,355,330,45.0,1.41,0.986,359,333,365,336,0.0,False,75.4308,83.0486,73.822,2.0436,74.6361,"83.05,78.71,77.08,75.99,74.91,74.36,73.82,78.71,77.08,75.45,74.91,74.36,74.36,73.82,77.08,75.99,74.91,74.36,73.82,73.82,73.82,75.99,75.45,74.36,74.36,73.82,73.82,73.82"
Rec-022_10s_1,2,1,2942,core,291,332,-45.0,1.41,0.9831,295,335,301,338,1.0,True,85.8787,90.6471,82.5059,2.7726,85.2196,"90.65,90.65,90.10,89.56,89.56,89.56,89.02,86.85,87.39,86.85,86.85,86.85,86.85,86.31,84.13,84.13,84.13,84.13,84.13,84.13,84.13,82.51,82.51,83.05,82.51,83.05,82.51,82.51"
Rec-022_10s_1,2,2,2943,core,300,331,6.34,9.06,0.9848,304,334,310,337,1.0,True,88.1272,96.0745,83.5914,3.1952,87.9333,"96.07,94.45,92.28,91.73,91.19,90.10,90.10,91.19,90.10,89.56,89.02,88.48,87.93,87.93,87.93,87.39,86.85,86.85,86.31,85.76,85.76,85.22,84.68,84.68,84.13,84.13,84.13,83.59"
Rec-022_10s_1,2,3,2944,core,304,331,0.0,4.0,0.9823,308,334,314,337,1.0,True,88.2047,97.7027,83.5914,3.3941,87.9333,"97.70,94.45,92.28,91.73,91.19,90.10,89.56,91.73,90.65,89.56,89.02,88.48,87.93,87.93,87.93,87.93,87.39,86.31,86.31,85.76,85.22,85.22,85.22,84.68,84.13,84.13,83.59,83.59"
Rec-022_10s_1,2,4,2945,core,309,331,0.0,5.0,0.987,313,334,319,337,1.0,True,87.6232,95.5318,83.0486,3.0407,87.3906,"95.53,93.36,91.73,90.65,90.10,89.56,89.56,90.65,89.56,89.02,88.48,87.93,87.93,87.39,87.39,86.85,86.31,86.31,85.76,85.76,85.22,84.68,84.68,84.13,84.13,84.13,83.59,83.05"
Rec-022_10s_1,2,5,2946,core,323,331,0.0,14.0,0.9868,327,334,333,337,1.0,True,88.5924,94.989,85.2196,2.7459,88.2047,"94.99,94.45,92.28,91.19,91.19,91.19,91.19,90.10,89.56,89.56,89.56,89.02,89.02,89.02,87.39,87.39,87.39,87.39,87.39,87.39,87.39,85.22,85.22,85.22,85.22,85.22,85.22,85.22"
Rec-022_10s_1,2,6,2947,core,327,331,0.0,4.0,0.9894,331,334,337,337,1.0,True,89.7554,95.5318,86.3051,2.7492,89.5616,"95.53,94.45,93.36,93.36,93.36,92.28,92.28,91.19,91.19,90.65,90.65,90.65,90.65,90.65,88.48,88.48,88.48,88.48,88.48,88.48,87.93,86.31,86.31,86.31,86.31,86.31,86.31,86.31"
Rec-022_10s_1,2,7,2948,core,332,331,0.0,5.0,0.9881,336,334,342,337,1.0,True,90.6664,95.5318,86.8478,2.6883,90.3757,"95.53,94.99,94.45,94.45,94.45,94.45,93.36,92.28,91.73,91.19,91.19,91.19,91.19,91.19,89.56,89.56,89.56,89.56,89.56,89.02,89.02,87.39,87.39,87.39,87.39,87.39,87.39,86.85"
Rec-022_10s_1,2,8,2949,core,336,331,0.0,4.0,0.9902,340,334,346,337,1.0,True,91.3449,97.7027,87.9333,2.8493,91.1898,"97.70,96.07,95.53,94.99,94.45,94.45,94.45,93.36,92.28,92.28,92.28,91.73,91.73,91.73,90.65,90.10,90.10,89.56,89.56,89.56,89.56,87.93,87.93,87.93,87.93,87.93,87.93,87.93"
Rec-022_10s_1,2,9,2950,core,341,331,0.0,5.0,0.9894,345,334,351,337,1.0,True,91.3255,97.16,86.3051,2.9322,90.9184,"97.16,96.07,95.53,95.53,94.99,94.45,93.36,93.36,93.36,92.28,92.28,92.28,91.73,91.19,90.65,90.65,90.10,90.10,89.56,89.56,89.02,88.48,87.93,87.93,87.93,87.93,87.39,86.31"
Rec-022_10s_1,2,10,2951,core,345,331,0.0,4.0,0.9897,349,334,355,337,1.0,True,90.4145,98.2455,84.1341,3.4947,90.1043,"98.25,96.62,95.53,94.45,93.36,92.28,91.19,94.45,93.36,92.28,91.73,91.19,89.56,88.48,91.19,90.65,89.56,89.56,88.48,87.39,85.76,88.48,87.93,87.39,86.85,86.31,85.22,84.13"
Rec-022_10s_1,2,11,2952,core,350,331,0.0,5.0,0.9887,354,334,360,337,0.5714,False,81.5173,94.4463,73.822,6.2577,80.3349,"94.45,92.28,89.02,81.42,77.62,75.99,74.91,91.19,89.56,86.85,80.88,77.08,75.45,74.36,88.48,86.85,84.13,79.79,76.54,75.45,74.36,85.76,84.68,82.51,78.16,75.99,74.91,73.82"
Rec-022_10s_1,2,12,2953,core,354,331,0.0,4.0,0.9889,358,334,364,337,0.0,False,75.1982,80.8776,73.822,1.7496,74.6361,"80.88,77.62,75.99,75.45,74.36,73.82,73.82,78.71,76.54,75.45,74.91,73.82,73.82,73.82,77.62,75.99,74.91,74.36,73.82,73.82,73.82,76.54,75.45,74.91,73.82,73.82,73.82,73.82"
Rec-022_10s_1,2,13,2954,core,355,331,0.0,1.0,0.9865,359,334,365,337,0.0,False,74.8105,78.7067,73.2792,1.3219,74.3647,"78.71,77.08,75.99,74.91,74.36,73.82,73.82,77.62,75.99,74.91,74.36,73.82,73.82,73.82,75.99,75.45,74.36,74.36,74.36,73.82,73.28,75.99,74.91,74.36,73.82,73.82,73.82,73.28"
Rec-022_10s_1,3,1,3075,core,290,331,0.0,0.0,0.9834,294,334,300,337,1.0,True,89.8136,96.6172,84.6769,3.3409,89.5616,"96.62,94.99,94.45,94.45,94.45,93.36,92.28,91.19,90.65,91.19,91.19,91.19,91.19,90.65,87.93,87.93,88.48,88.48,88.48,88.48,88.48,84.68,85.22,85.76,85.76,85.76,85.76,85.76"
Rec-022_10s_1,3,2,3076,core,293,332,-18.43,3.16,0.9821,297,335,303,338,1.0,True,88.0884,93.3608,84.1341,2.744,87.662,"93.36,92.28,92.28,91.73,91.19,91.19,90.65,89.56,89.56,89.56,89.56,89.02,89.02,88.48,86.85,86.85,86.85,86.85,86.85,86.31,85.76,84.68,85.22,84.68,84.68,84.68,84.68,84.13"
Rec-022_10s_1,3,3,3077,core,297,331,14.04,4.12,0.9838,301,334,307,337,1.0,True,90.9378,99.331,85.7624,3.2321,90.6471,"99.33,96.62,95.53,94.45,93.36,93.36,92.28,94.45,93.36,92.28,91.73,91.19,91.19,90.65,90.65,90.10,89.56,89.56,89.56,88.48,88.48,87.93,87.93,87.39,87.39,86.85,86.85,85.76"
Rec-022_10s_1,3,4,3078,core,302,331,0.0,5.0,0.9841,306,334,312,337,1.0,True,90.0462,97.16,85.7624,2.7611,90.1043,"97.16,95.53,93.36,92.28,92.28,91.19,91.19,93.36,91.73,91.19,91.19,90.65,90.10,90.10,90.10,89.56,89.56,89.02,88.48,87.93,87.93,87.93,87.39,87.39,86.85,86.31,85.76,85.76"
Rec-022_10s_1,3,5,3079,core,306,331,0.0,4.0,0.9861,310,334,316,337,1.0,True,90.1043,97.7027,85.7624,2.8646,89.8329,"97.70,95.53,93.36,93.36,92.28,91.19,91.19,93.36,92.28,91.19,91.19,90.65,90.10,89.56,90.10,89.56,89.56,89.02,88.48,87.93,87.93,87.93,87.39,87.39,86.85,86.31,85.76,85.76"
Rec-022_10s_1,3,6,3080,core,311,331,0.0,5.0,0.9868,315,334,321,337,1.0,True,89.6003,96.0745,85.7624,2.6147,89.5616,"96.07,94.45,93.36,92.28,91.19,91.19,90.65,92.28,91.19,91.19,90.65,90.10,89.56,89.56,89.56,89.56,89.02,88.48,87.93,87.93,87.93,87.39,86.85,86.85,86.31,85.76,85.76,85.76"
Rec-022_10s_1,3,7,3081,core,315,331,0.0,4.0,0.9876,319,334,325,337,1.0,True,89.736,96.6172,85.7624,2.671,89.5616,"96.62,94.45,93.36,92.28,91.73,91.73,92.28,92.28,91.19,91.19,90.10,89.56,89.56,90.10,89.56,89.56,89.02,88.48,87.93,87.93,87.93,87.39,86.85,86.85,86.31,86.31,86.31,85.76"
Rec-022_10s_1,3,8,3082,core,320,331,0.0,5.0,0.9892,324,334,330,337,1.0,True,90.4532,95.5318,86.8478,2.7339,90.1043,"95.53,94.99,94.45,94.45,94.45,93.36,92.28,91.73,91.73,91.73,91.73,91.19,91.19,90.65,89.56,89.56,89.02,89.02,89.02,89.02,89.02,87.39,87.39,86.85,86.85,86.85,86.85,86.85"
Rec-022_10s_1,3,9,3083,core,324,331,0.0,4.0,0.9888,328,334,334,337,1.0,True,91.248,98.2455,87.9333,2.84,90.9184,"98.25,96.62,94.99,94.45,93.36,93.36,93.36,94.45,93.36,92.28,91.73,91.73,91.73,91.73,90.10,90.10,89.56,89.56,89.56,89.56,89.56,87.93,87.93,87.93,87.93,87.93,87.93,87.93"
Rec-022_10s_1,3,10,3084,core,329,331,0.0,5.0,0.9906,333,334,339,337,1.0,True,92.0039,97.16,88.4761,2.5395,91.7325,"97.16,96.07,95.53,95.53,94.99,94.99,94.99,93.36,93.36,93.36,92.28,92.28,92.28,92.28,91.19,91.19,90.65,90.65,90.65,90.65,90.65,89.02,89.02,89.02,89.02,88.48,89.02,88.48"
Rec-022_10s_1,3,11,3085,core,333,331,0.0,4.0,0.9894,337,334,343,337,1.0,True,92.915,99.331,89.5616,2.7715,92.5467,"99.33,97.70,96.62,96.07,95.53,95.53,95.53,94.99,94.45,94.45,94.45,93.36,93.36,93.36,91.73,91.73,91.73,91.19,91.19,91.19,91.19,89.56,89.56,89.56,89.56,89.56,89.56,89.56"
Rec-022_10s_1,3,12,3086,core,338,331,0.0,5.0,0.9911,342,334,348,337,1.0,True,93.6128,99.331,89.5616,2.8553,93.3608,"99.33,98.25,97.16,97.16,97.16,96.62,96.62,95.53,94.99,94.99,94.45,94.99,94.45,94.45,92.28,92.28,92.28,92.28,92.28,91.73,91.73,90.65,90.10,90.10,90.10,90.10,89.56,89.56"
Rec-022_10s_1,3,13,3087,core,342,331,0.0,4.0,0.9888,346,334,352,337,1.0,True,93.9035,101.502,88.4761,3.3109,93.3608,"101.50,99.33,98.25,98.25,97.70,96.62,95.53,96.62,96.07,95.53,95.53,94.99,94.45,93.36,93.36,93.36,92.28,92.28,92.28,91.19,90.65,91.19,91.19,90.65,90.10,89.56,89.02,88.48"
Rec-022_10s_1,3,14,3088,core,347,331,0.0,5.0,0.9908,351,334,357,337,1.0,True,89.5034,99.331,78.7067,5.2146,89.8329,"99.33,97.70,95.53,94.45,92.28,89.56,81.96,95.53,94.45,93.36,92.28,90.65,87.39,80.88,92.28,91.73,91.19,89.56,87.93,85.22,79.79,90.10,89.56,88.48,87.39,85.76,83.05,78.71"
Rec-022_10s_1,3,15,3089,core,351,331,0.0,4.0,0.9879,355,334,361,337,0.4286,False,80.3931,96.0745,73.822,6.5602,77.6212,"96.07,92.28,83.59,78.71,75.99,74.91,74.36,92.28,89.02,81.96,77.62,75.99,74.91,73.82,89.56,86.31,80.88,77.62,75.99,74.36,73.82,86.85,84.13,79.79,76.54,75.45,74.36,73.82"
Rec-022_10s_1,3,16,3090,core,355,330,14.04,4.12,0.9908,359,333,365,336,0.0,False,75.4696,82.5059,73.822,1.9161,74.9074,"82.51,78.16,76.54,75.45,75.45,74.91,73.82,78.71,76.54,75.99,74.91,74.36,74.36,73.82,77.62,75.99,75.45,74.36,74.36,73.82,73.82,76.54,75.45,74.36,74.36,73.82,73.82,73.82"
Rec-022_10s_1,4,1,3208,core,290,331,0.0,0.0,0.9903,294,334,300,337,1.0,True,90.1237,96.0745,85.2196,3.1961,90.1043,"96.07,94.99,94.45,94.45,94.45,94.45,93.36,91.19,91.19,91.19,91.19,91.19,91.19,91.19,87.93,87.93,88.48,89.02,89.02,89.02,89.02,85.22,85.76,85.76,86.31,86.85,86.31,86.31"
Rec-022_10s_1,4,2,3209,core,294,331,0.0,4.0,0.981,298,334,304,337,1.0,True,92.3528,102.0447,87.9333,3.4714,91.4612,"102.04,98.79,97.16,95.53,95.53,94.99,94.45,95.53,94.45,93.36,93.36,92.28,92.28,91.73,91.19,91.19,91.19,91.19,90.65,90.65,90.10,88.48,88.48,88.48,88.48,88.48,87.93,87.93"
Rec-022_10s_1,4,3,3210,core,299,331,0.0,5.0,0.9857,303,334,309,337,1.0,True,91.9264,100.4165,87.3906,3.0744,91.4612,"100.42,97.70,96.07,94.99,94.45,93.36,92.28,95.53,94.45,93.36,92.28,92.28,91.19,91.19,91.73,91.73,91.19,90.65,90.10,90.10,89.56,89.56,89.02,89.02,88.48,87.93,87.93,87.39"
Rec-022_10s_1,4,4,3211,core,303,331,0.0,4.0,0.9843,307,334,313,337,1.0,True,91.6162,100.4165,87.3906,2.9952,91.1898,"100.42,97.70,95.53,94.45,93.36,92.28,92.28,95.53,93.36,92.28,92.28,91.19,91.19,90.65,92.28,91.19,90.65,90.65,90.10,89.56,89.56,89.56,89.02,88.48,88.48,87.93,87.93,87.39"
Rec-022_10s_1,4,5,3212,core,308,331,0.0,5.0,0.9878,312,334,318,337,1.0,True,90.8215,98.2455,87.3906,2.5459,90.6471,"98.25,95.53,94.45,93.36,92.28,92.28,91.19,93.36,92.28,91.73,91.19,91.19,90.65,90.10,91.19,90.65,90.10,90.10,89.56,89.56,89.02,88.48,87.93,87.93,87.93,87.93,87.39,87.39"
Rec-022_10s_1,4,6,3213,core,312,331,0.0,4.0,0.9858,316,334,322,337,1.0,True,90.899,98.2455,87.3906,2.6008,90.6471,"98.25,95.53,94.45,93.36,92.28,92.28,91.73,94.45,92.28,92.28,91.19,91.19,90.65,90.65,91.19,90.65,90.10,89.56,89.56,89.02,88.48,89.02,88.48,87.93,87.93,87.93,87.39,87.39"
Rec-022_10s_1,4,7,3214,core,317,331,0.0,5.0,0.9894,321,334,327,337,1.0,True,91.0541,96.6172,87.9333,2.3417,90.9184,"96.62,94.99,93.36,93.36,93.36,93.36,93.36,93.36,92.28,91.19,91.19,91.73,92.28,92.28,90.65,90.10,89.56,89.56,90.10,90.10,90.10,88.48,88.48,87.93,87.93,87.93,87.93,87.93"
Rec-022_10s_1,4,8,3215,core,322,331,0.0,5.0,0.9865,326,334,332,337,1.0,True,91.5969,96.6172,88.4761,2.3641,91.4612,"96.62,95.53,94.45,94.45,93.36,93.36,93.36,94.45,93.36,93.36,92.28,92.28,91.73,91.73,91.19,91.19,91.19,90.65,90.65,90.10,90.10,88.48,88.48,88.48,88.48,88.48,88.48,88.48"
Rec-022_10s_1,4,9,3216,core,326,331,0.0,4.0,0.9905,330,334,336,337,1.0,True,92.6242,98.2455,89.5616,2.454,92.5467,"98.25,96.07,95.53,95.53,95.53,95.53,95.53,94.45,93.36,93.36,93.36,93.36,93.36,93.36,91.73,91.19,91.19,91.19,91.19,91.73,91.73,89.56,89.56,89.56,89.56,89.56,89.56,89.56"
Rec-022_10s_1,4,10,3217,core,331,331,0.0,5.0,0.9883,335,334,341,337,1.0,True,93.6903,98.2455,90.6471,2.4588,93.3608,"98.25,97.70,97.16,96.62,96.62,96.62,96.07,95.53,94.99,94.99,94.99,94.45,94.45,94.45,92.28,92.28,92.28,92.28,92.28,92.28,92.28,90.65,90.65,90.65,90.65,90.65,90.65,90.65"
Rec-022_10s_1,4,11,3218,core,335,331,0.0,4.0,0.9914,339,334,345,337,1.0,True,94.7176,100.4165,91.1898,2.641,94.7176,"100.42,98.79,98.25,98.25,97.70,97.16,97.16,96.62,96.07,96.07,95.53,95.53,95.53,94.99,94.45,93.36,93.36,93.36,93.36,93.36,93.36,91.73,91.73,91.19,91.19,91.19,91.19,91.19"
Rec-022_10s_1,4,12,3219,core,340,331,0.0,5.0,0.9896,344,334,350,337,1.0,True,94.6982,100.4165,90.1043,2.6529,94.4463,"100.42,98.79,98.25,98.25,97.70,96.62,96.07,97.16,96.62,96.07,95.53,95.53,95.53,94.45,94.45,94.45,94.45,93.36,93.36,92.28,92.28,92.28,92.28,91.73,91.19,91.19,91.19,90.10"
Rec-022_10s_1,4,13,3220,core,344,331,0.0,4.0,0.9914,348,334,354,337,1.0,True,93.4965,100.9592,87.3906,3.2714,93.3608,"100.96,99.33,98.25,97.16,95.53,94.45,93.36,97.70,96.62,95.53,94.99,93.36,92.28,91.19,94.45,94.45,93.36,92.28,91.19,90.65,89.56,92.28,91.73,91.19,90.65,89.56,88.48,87.39"
