specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-027_std_2,1,1,1125,core,290,331,0.0,0.0,0.984,292,334,298,336,1.0,True,92.6888,98.2455,87.9333,3.033,92.2753,"98.25,98.25,97.16,95.53,95.53,94.99,94.99,92.28,92.28,92.28,92.28,92.28,92.28,92.28,87.93,87.93,89.02,89.56,90.10,90.65,90.65"
Rec-027_std_2,1,2,1126,core,293,331,0.0,3.0,0.9832,295,334,301,336,1.0,True,94.8081,103.6729,91.1898,3.5346,94.4463,"103.67,102.04,99.33,97.70,96.62,95.53,95.53,96.07,95.53,94.99,94.45,94.45,93.36,93.36,91.19,91.19,91.19,91.19,91.19,91.19,91.19"
Rec-027_std_2,1,3,1127,core,297,331,0.0,4.0,0.9817,299,334,305,336,1.0,True,95.4025,106.3867,91.1898,3.9845,94.4463,"106.39,103.13,100.42,98.25,96.62,95.53,94.45,98.25,97.16,95.53,94.45,94.45,93.36,92.28,93.36,92.28,92.28,91.73,91.19,91.19,91.19"
Rec-027_std_2,1,4,1128,core,302,331,0.0,5.0,0.9845,304,334,310,336,1.0,True,94.498,103.6729,91.1898,3.2732,93.3608,"103.67,100.96,98.25,96.62,95.53,94.45,93.36,97.16,95.53,94.99,94.45,93.36,92.28,92.28,92.28,92.28,92.28,91.19,91.19,91.19,91.19"
Rec-027_std_2,1,5,1129,core,306,331,0.0,4.0,0.9825,308,334,314,336,1.0,True,94.7823,105.3012,90.6471,3.6561,93.3608,"105.30,102.04,98.79,96.62,95.53,94.45,93.36,98.25,96.07,94.99,94.45,93.36,92.28,92.28,93.36,92.28,92.28,91.73,91.19,91.19,90.65"
Rec-027_std_2,1,6,1130,core,311,331,0.0,5.0,0.9854,313,334,319,336,1.0,True,93.8777,102.0447,90.6471,2.9322,93.3608,"102.04,99.87,97.16,95.53,94.45,93.36,93.36,96.62,95.53,93.36,93.36,92.28,92.28,92.28,92.28,92.28,91.73,91.19,91.19,90.65,90.65"
Rec-027_std_2,1,7,1131,core,315,331,0.0,4.0,0.9827,317,334,323,336,1.0,True,94.3429,103.1302,91.1898,3.1763,93.3608,"103.13,100.96,98.25,96.07,94.99,94.45,94.45,96.62,95.53,94.45,93.36,93.36,92.28,92.28,92.28,92.28,91.73,91.19,91.19,91.19,91.19"
Rec-027_std_2,1,8,1132,core,320,331,0.0,5.0,0.9855,322,334,328,336,1.0,True,94.5496,102.0447,91.1898,2.7401,94.4463,"102.04,99.87,97.70,96.07,95.53,94.99,94.45,96.62,95.53,94.45,94.45,93.36,93.36,93.36,93.36,92.28,92.28,91.73,91.73,91.19,91.19"
Rec-027_std_2,1,9,1133,core,324,331,0.0,4.0,0.9823,326,334,332,336,1.0,True,95.3508,104.2157,91.7325,3.1662,94.4463,"104.22,101.50,98.79,97.70,96.62,95.53,94.99,97.70,96.07,95.53,94.45,94.45,94.45,93.36,93.36,93.36,92.28,92.28,92.28,91.73,91.73"
Rec-027_std_2,1,10,1134,core,329,331,0.0,5.0,0.9854,331,334,337,336,1.0,True,95.2216,103.1302,92.2753,2.7855,94.989,"103.13,100.42,98.25,97.16,96.07,95.53,95.53,97.16,96.07,94.99,94.99,94.45,94.45,93.36,93.36,93.36,92.28,92.28,92.28,92.28,92.28"
