specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-022_10s_1,1,1,2794,core,290,331,0.0,0.0,0.9846,292,333,300,337,1.0,True,87.6318,123.7545,78.7067,8.3422,85.2196,"123.75,108.56,102.04,98.25,94.99,94.45,93.36,92.28,91.73,94.45,93.36,91.73,90.10,89.56,88.48,88.48,87.93,87.39,86.85,86.31,85.76,85.76,85.22,85.22,84.68,84.13,84.13,81.42,82.51,82.51,82.51,83.05,83.05,82.51,82.51,81.96,78.71,79.79,80.33,80.88,80.33,80.88,80.88,80.33,80.33"
Rec-022_10s_1,1,2,2795,core,296,331,0.0,6.0,0.9835,298,333,306,337,1.0,True,87.5112,118.8698,79.7922,7.6319,85.2196,"118.87,108.01,101.50,96.62,93.36,91.19,90.10,89.56,88.48,98.79,95.53,92.28,90.10,88.48,87.39,86.31,85.76,85.22,90.65,89.02,87.39,85.76,85.22,84.13,84.13,83.59,83.05,85.22,84.13,84.13,83.59,83.05,82.51,81.96,81.42,80.88,82.51,82.51,81.96,81.42,80.88,80.88,80.33,80.33,79.79"
Rec-022_10s_1,1,3,2796,core,300,331,0.0,4.0,0.9839,302,333,310,337,1.0,True,87.5233,125.9255,78.7067,8.6946,84.6769,"125.93,111.27,102.04,96.62,93.36,91.19,89.56,89.02,87.93,100.42,95.53,92.28,89.56,87.93,86.85,85.76,85.22,84.68,91.19,89.02,87.39,85.76,84.68,84.13,83.59,83.05,82.51,85.76,84.13,83.59,83.05,82.51,82.51,81.96,80.88,80.88,82.51,81.96,81.42,80.88,80.88,80.33,80.33,79.79,78.71"
Rec-022_10s_1,1,4,2797,core,309,331,0.0,9.0,0.9852,311,333,319,337,1.0,True,86.0036,118.8698,78.7067,7.4712,84.1341,"118.87,105.84,98.79,94.45,91.19,89.56,87.93,87.93,87.39,96.62,93.36,90.10,87.93,86.31,85.22,84.68,84.13,84.13,89.02,86.85,85.22,84.13,83.05,83.05,82.51,81.96,82.51,84.13,83.05,82.51,81.96,81.42,80.88,80.88,80.88,80.33,81.42,80.88,80.33,80.33,80.33,79.79,79.79,79.79,78.71"
Rec-022_10s_1,1,5,2798,core,314,331,0.0,5.0,0.987,316,333,324,337,1.0,True,85.5091,109.6431,80.3349,5.8518,83.5914,"109.64,101.50,95.53,92.28,90.10,89.02,87.93,87.93,87.39,94.45,91.19,89.02,87.39,85.76,85.22,84.68,84.68,84.13,87.39,85.76,84.68,84.13,83.59,83.05,83.05,83.05,83.05,83.05,83.05,82.51,81.96,81.42,81.42,81.42,81.42,81.42,80.88,80.88,80.88,80.33,80.33,80.33,80.33,80.33,80.33"
Rec-022_10s_1,1,6,2799,core,323,331,0.0,9.0,0.9886,325,333,333,337,1.0,True,87.7404,110.7286,82.5059,5.4673,85.7624,"110.73,102.04,97.16,93.36,91.19,91.19,91.19,91.19,90.65,95.53,92.28,90.65,89.02,87.93,87.93,87.93,87.93,87.93,89.02,87.93,86.31,85.76,85.76,85.76,85.76,85.76,85.76,84.68,84.13,84.13,84.13,84.13,84.13,84.13,84.13,84.13,82.51,83.05,83.05,83.05,83.05,83.05,83.05,83.05,83.05"
Rec-022_10s_1,1,7,2800,core,327,331,0.0,4.0,0.9866,329,333,337,337,1.0,True,89.1394,110.1859,83.5914,5.4321,87.3906,"110.19,103.67,99.33,96.07,94.45,93.36,92.28,92.28,92.28,95.53,93.36,92.28,91.19,90.10,89.56,89.56,89.56,89.56,89.02,88.48,87.93,87.93,87.39,87.39,87.39,87.39,87.39,85.76,85.76,85.76,85.76,85.76,85.22,85.22,85.76,85.76,83.59,83.59,83.59,84.13,84.13,84.13,84.13,84.13,84.13"
Rec-022_10s_1,1,8,2801,core,332,331,0.0,5.0,0.9906,334,333,342,337,1.0,True,90.0319,109.1004,84.6769,5.2492,88.4761,"109.10,103.13,99.33,96.62,95.53,94.99,94.45,94.45,94.45,96.62,94.45,92.28,91.19,91.19,91.19,90.65,90.65,90.65,90.65,89.56,89.02,89.02,88.48,88.48,88.48,87.93,88.48,86.85,86.85,86.31,86.85,86.31,86.31,86.31,86.31,86.31,84.68,84.68,84.68,84.68,84.68,84.68,84.68,84.68,84.68"
Rec-022_10s_1,1,9,2802,core,336,331,0.0,4.0,0.9875,338,333,346,337,1.0,True,91.3948,113.9851,85.2196,6.0354,89.5616,"113.99,107.47,103.13,99.33,97.16,96.07,95.53,95.53,94.99,98.79,96.62,94.99,93.36,92.28,91.73,91.73,91.19,91.19,92.28,91.19,90.10,89.56,89.56,89.56,89.56,89.02,89.02,87.93,87.93,87.93,87.93,87.39,87.39,86.85,86.85,86.85,85.76,85.76,85.76,85.76,85.76,85.76,85.76,85.22,85.22"
Rec-022_10s_1,1,10,2803,core,345,331,0.0,9.0,0.9863,347,333,355,337,1.0,True,91.1898,115.6133,81.4204,6.7605,89.5616,"115.61,108.56,103.67,100.42,97.70,96.07,94.99,93.36,91.19,100.96,98.25,96.07,94.45,93.36,92.28,91.19,90.10,89.56,93.36,92.28,91.19,91.19,90.10,89.56,89.02,87.93,86.31,89.56,88.48,87.93,87.93,87.39,86.85,85.76,85.22,83.59,86.85,86.31,85.76,85.76,85.22,84.13,83.59,83.05,81.42"
