specimen,layer_index,obs_index,frame_idx,frame_type,tip_x,tip_y,direction_deg,movement_px,confidence,roi_c0,roi_r0,roi_c1,roi_r1,roi_valid_frac,roi_complete,roi_mean_C,roi_max_C,roi_min_C,roi_std_C,roi_median_C,roi_pixels_raw
Rec-022_10s_1,1,1,2794,core,290,331,0.0,0.0,0.9846,292,334,300,337,1.0,True,84.5563,94.4463,78.7067,3.9307,83.5914,"94.45,93.36,91.73,90.10,89.56,88.48,88.48,87.93,87.39,86.85,86.31,85.76,85.76,85.22,85.22,84.68,84.13,84.13,81.42,82.51,82.51,82.51,83.05,83.05,82.51,82.51,81.96,78.71,79.79,80.33,80.88,80.33,80.88,80.88,80.33,80.33"
Rec-022_10s_1,1,2,2795,core,296,331,0.0,6.0,0.9835,298,334,306,337,1.0,True,85.0086,98.7882,79.7922,4.2607,84.1341,"98.79,95.53,92.28,90.10,88.48,87.39,86.31,85.76,85.22,90.65,89.02,87.39,85.76,85.22,84.13,84.13,83.59,83.05,85.22,84.13,84.13,83.59,83.05,82.51,81.96,81.42,80.88,82.51,82.51,81.96,81.42,80.88,80.88,80.33,80.33,79.79"
Rec-022_10s_1,1,3,2796,core,300,331,0.0,4.0,0.9839,302,334,310,337,1.0,True,84.7673,100.4165,78.7067,4.54,83.5914,"100.42,95.53,92.28,89.56,87.93,86.85,85.76,85.22,84.68,91.19,89.02,87.39,85.76,84.68,84.13,83.59,83.05,82.51,85.76,84.13,83.59,83.05,82.51,82.51,81.96,80.88,80.88,82.51,81.96,81.42,80.88,80.88,80.33,80.33,79.79,78.71"
Rec-022_10s_1,1,4,2797,core,309,331,0.0,9.0,0.9852,311,334,319,337,1.0,True,83.5612,96.6172,78.7067,3.8716,82.5059,"96.62,93.36,90.10,87.93,86.31,85.22,84.68,84.13,84.13,89.02,86.85,85.22,84.13,83.05,83.05,82.51,81.96,82.51,84.13,83.05,82.51,81.96,81.42,80.88,80.88,80.88,80.33,81.42,80.88,80.33,80.33,80.33,79.79,79.79,79.79,78.71"
Rec-022_10s_1,1,5,2798,core,314,331,0.0,5.0,0.987,316,334,324,337,1.0,True,83.516,94.4463,80.3349,3.1832,83.0486,"94.45,91.19,89.02,87.39,85.76,85.22,84.68,84.68,84.13,87.39,85.76,84.68,84.13,83.59,83.05,83.05,83.05,83.05,83.05,83.05,82.51,81.96,81.42,81.42,81.42,81.42,81.42,80.88,80.88,80.88,80.33,80.33,80.33,80.33,80.33,80.33"
Rec-022_10s_1,1,6,2799,core,323,331,0.0,9.0,0.9886,325,334,333,337,1.0,True,85.8227,95.5318,82.5059,2.9025,85.2196,"95.53,92.28,90.65,89.02,87.93,87.93,87.93,87.93,87.93,89.02,87.93,86.31,85.76,85.76,85.76,85.76,85.76,85.76,84.68,84.13,84.13,84.13,84.13,84.13,84.13,84.13,84.13,82.51,83.05,83.05,83.05,83.05,83.05,83.05,83.05,83.05"
Rec-022_10s_1,1,7,2800,core,327,331,0.0,4.0,0.9866,329,334,337,337,1.0,True,87.1494,95.5318,83.5914,2.9044,86.5765,"95.53,93.36,92.28,91.19,90.10,89.56,89.56,89.56,89.56,89.02,88.48,87.93,87.93,87.39,87.39,87.39,87.39,87.39,85.76,85.76,85.76,85.76,85.76,85.22,85.22,85.76,85.76,83.59,83.59,83.59,84.13,84.13,84.13,84.13,84.13,84.13"
Rec-022_10s_1,1,8,2801,core,332,331,0.0,5.0,0.9906,334,334,342,337,1.0,True,88.0389,96.6172,84.6769,2.975,87.3906,"96.62,94.45,92.28,91.19,91.19,91.19,90.65,90.65,90.65,90.65,89.56,89.02,89.02,88.48,88.48,88.48,87.93,88.48,86.85,86.85,86.31,86.85,86.31,86.31,86.31,86.31,86.31,84.68,84.68,84.68,84.68,84.68,84.68,84.68,84.68,84.68"
Rec-022_10s_1,1,9,2802,core,336,331,0.0,4.0,0.9875,338,334,346,337,1.0,True,89.1545,98.7882,85.2196,3.2774,88.4761,"98.79,96.62,94.99,93.36,92.28,91.73,91.73,91.19,91.19,92.28,91.19,90.10,89.56,89.56,89.56,89.56,89.02,89.02,87.93,87.93,87.93,87.93,87.39,87.39,86.85,86.85,86.85,85.76,85.76,85.76,85.76,85.76,85.76,85.76,85.22,85.22"
Rec-022_10s_1,1,10,2803,core,345,331,0.0,9.0,0.9863,347,334,355,337,1.0,True,88.9434,100.9592,81.4204,4.2508,88.2047,"100.96,98.25,96.07,94.45,93.36,92.28,91.19,90.10,89.56,93.36,92.28,91.19,91.19,90.10,89.56,89.02,87.93,86.31,89.56,88.48,87.93,87.93,87.39,86.85,85.76,85.22,83.59,86.85,86.31,85.76,85.76,85.22,84.13,83.59,83.05,81.42"
