specimen,layer_index,frame_type,frame_idx,tip_x,tip_y,confidence,delta_x,delta_y,direction_deg,movement_px
Rec-027_std_2,15,pre,3209,290,330,0.9883,-3.0,0.0,180.0,3.0
Rec-027_std_2,15,pre,3210,290,331,0.9881,0.0,1.0,-90.0,1.0
Rec-027_std_2,15,pre,3211,290,331,0.9909,0.0,0.0,0.0,0.0
Rec-027_std_2,15,core,3212,290,331,0.9856,0.0,0.0,0.0,0.0
Rec-027_std_2,15,core,3213,299,331,0.9883,9.0,0.0,0.0,9.0
Rec-027_std_2,15,core,3214,303,331,0.9862,4.0,0.0,0.0,4.0
Rec-027_std_2,15,core,3215,312,331,0.9865,9.0,0.0,0.0,9.0
Rec-027_std_2,15,core,3216,317,331,0.9895,5.0,0.0,0.0,5.0
Rec-027_std_2,15,core,3217,326,331,0.9896,9.0,0.0,0.0,9.0
Rec-027_std_2,15,core,3218,331,331,0.9869,5.0,0.0,0.0,5.0
Rec-027_std_2,15,core,3219,335,331,0.9895,4.0,0.0,0.0,4.0
Rec-027_std_2,15,core,3220,340,331,0.9876,5.0,0.0,0.0,5.0
Rec-027_std_2,15,core,3221,344,331,0.9884,4.0,0.0,0.0,4.0
Rec-027_std_2,15,core,3222,349,331,0.9862,5.0,0.0,0.0,5.0
Rec-027_std_2,15,core,3223,353,331,0.9867,4.0,0.0,0.0,4.0
Rec-027_std_2,15,core,3224,355,330,0.9871,2.0,-1.0,26.57,2.24
Rec-027_std_2,15,post,3225,355,330,0.9936,0.0,0.0,0.0,0.0
Rec-027_std_2,15,post,3226,355,330,0.9924,0.0,0.0,0.0,0.0
Rec-027_std_2,15,post,3227,351,330,0.9948,-4.0,0.0,180.0,4.0
Rec-027_std_2,15,post,3228,350,330,0.9932,-1.0,0.0,180.0,1.0
Rec-027_std_2,15,post,3229,350,330,0.9922,0.0,0.0,0.0,0.0
Rec-027_std_2,16,pre,3349,296,330,0.9866,,,,
Rec-027_std_2,16,pre,3350,291,330,0.9864,-5.0,0.0,180.0,5.0
Rec-027_std_2,16,pre,3351,290,331,0.9871,-1.0,1.0,-135.0,1.41
Rec-027_std_2,16,pre,3352,290,331,0.9911,0.0,0.0,0.0,0.0
Rec-027_std_2,16,pre,3353,290,331,0.9913,0.0,0.0,0.0,0.0
Rec-027_std_2,16,core,3354,290,331,0.9877,0.0,0.0,0.0,0.0
Rec-027_std_2,16,core,3355,292,331,0.985,2.0,0.0,0.0,2.0
Rec-027_std_2,16,core,3356,297,331,0.9872,5.0,0.0,0.0,5.0
Rec-027_std_2,16,core,3357,301,331,0.987,4.0,0.0,0.0,4.0
Rec-027_std_2,16,core,3358,306,331,0.9879,5.0,0.0,0.0,5.0
Rec-027_std_2,16,core,3359,310,331,0.9874,4.0,0.0,0.0,4.0
Rec-027_std_2,16,core,3360,315,331,0.9893,5.0,0.0,0.0,5.0
Rec-027_std_2,16,core,3361,319,331,0.9872,4.0,0.0,0.0,4.0
Rec-027_std_2,16,core,3362,324,331,0.9897,5.0,0.0,0.0,5.0
Rec-027_std_2,16,core,3363,333,331,0.9901,9.0,0.0,0.0,9.0
Rec-027_std_2,16,core,3364,337,331,0.9865,4.0,0.0,0.0,4.0
Rec-027_std_2,16,core,3365,342,331,0.9899,5.0,0.0,0.0,5.0
Rec-027_std_2,16,core,3366,346,331,0.9856,4.0,0.0,0.0,4.0
Rec-027_std_2,16,core,3367,351,331,0.9884,5.0,0.0,0.0,5.0
Rec-027_std_2,16,core,3368,355,331,0.9881,4.0,0.0,0.0,4.0
Rec-027_std_2,16,post,3369,355,330,0.9934,0.0,-1.0,90.0,1.0
Rec-027_std_2,16,post,3370,355,330,0.993,0.0,0.0,0.0,0.0
Rec-027_std_2,16,post,3371,353,330,0.9916,-2.0,0.0,180.0,2.0
Rec-027_std_2,16,post,3372,350,330,0.9898,-3.0,0.0,180.0,3.0
Rec-027_std_2,16,post,3373,351,330,0.9882,1.0,0.0,0.0,1.0
Rec-027_std_2,17,pre,3490,306,330,0.991,,,,
Rec-027_std_2,17,pre,3491,297,330,0.9887,-9.0,0.0,180.0,9.0
Rec-027_std_2,17,pre,3492,290,330,0.9863,-7.0,0.0,180.0,7.0
Rec-027_std_2,17,pre,3493,290,331,0.9899,0.0,1.0,-90.0,1.0
Rec-027_std_2,17,pre,3494,290,331,0.9907,0.0,0.0,0.0,0.0
Rec-027_std_2,17,core,3495,290,331,0.9881,0.0,0.0,0.0,0.0
Rec-027_std_2,17,core,3496,296,331,0.9866,6.0,0.0,0.0,6.0
Rec-027_std_2,17,core,3497,300,331,0.9853,4.0,0.0,0.0,4.0
Rec-027_std_2,17,core,3498,305,331,0.9875,5.0,0.0,0.0,5.0
Rec-027_std_2,17,core,3499,309,331,0.9858,4.0,0.0,0.0,4.0
Rec-027_std_2,17,core,3500,314,331,0.9887,5.0,0.0,0.0,5.0
Rec-027_std_2,17,core,3501,319,331,0.9857,5.0,0.0,0.0,5.0
Rec-027_std_2,17,core,3502,323,331,0.9892,4.0,0.0,0.0,4.0
Rec-027_std_2,17,core,3503,328,331,0.9859,5.0,0.0,0.0,5.0
Rec-027_std_2,17,core,3504,332,331,0.9897,4.0,0.0,0.0,4.0
Rec-027_std_2,17,core,3505,337,331,0.9864,5.0,0.0,0.0,5.0
Rec-027_std_2,17,core,3506,346,331,0.9856,9.0,0.0,0.0,9.0
Rec-027_std_2,17,core,3507,350,331,0.9877,4.0,0.0,0.0,4.0
Rec-027_std_2,17,core,3508,354,331,0.9837,4.0,0.0,0.0,4.0
Rec-027_std_2,17,post,3509,355,330,0.9913,1.0,-1.0,45.0,1.41
Rec-027_std_2,17,post,3510,355,330,0.9928,0.0,0.0,0.0,0.0
Rec-027_std_2,17,post,3511,355,330,0.9943,0.0,0.0,0.0,0.0
Rec-027_std_2,17,post,3512,351,330,0.9885,-4.0,0.0,180.0,4.0
Rec-027_std_2,17,post,3513,351,330,0.987,0.0,0.0,0.0,0.0
Rec-027_std_2,18,pre,3612,300,330,0.9896,,,,
Rec-027_std_2,18,pre,3613,291,330,0.9854,-9.0,0.0,180.0,9.0
Rec-027_std_2,18,pre,3614,290,331,0.9865,-1.0,1.0,-135.0,1.41
Rec-027_std_2,18,pre,3615,290,331,0.9906,0.0,0.0,0.0,0.0
Rec-027_std_2,18,pre,3616,290,331,0.9908,0.0,0.0,0.0,0.0
Rec-027_std_2,18,core,3617,290,331,0.9875,0.0,0.0,0.0,0.0
Rec-027_std_2,18,core,3618,293,331,0.987,3.0,0.0,0.0,3.0
Rec-027_std_2,18,core,3619,297,331,0.9844,4.0,0.0,0.0,4.0
Rec-027_std_2,18,core,3620,302,331,0.9882,5.0,0.0,0.0,5.0
Rec-027_std_2,18,core,3621,306,331,0.9858,4.0,0.0,0.0,4.0
Rec-027_std_2,18,core,3622,311,331,0.9889,5.0,0.0,0.0,5.0
Rec-027_std_2,18,core,3623,315,331,0.9861,4.0,0.0,0.0,4.0
Rec-027_std_2,18,core,3624,320,331,0.9897,5.0,0.0,0.0,5.0
Rec-027_std_2,18,core,3625,324,331,0.9863,4.0,0.0,0.0,4.0
Rec-027_std_2,18,core,3626,329,331,0.9897,5.0,0.0,0.0,5.0
Rec-027_std_2,18,core,3627,334,331,0.9866,5.0,0.0,0.0,5.0
Rec-027_std_2,18,core,3628,338,331,0.9893,4.0,0.0,0.0,4.0
Rec-027_std_2,18,core,3629,343,331,0.9867,5.0,0.0,0.0,5.0
Rec-027_std_2,18,core,3630,347,331,0.9883,4.0,0.0,0.0,4.0
Rec-027_std_2,18,core,3631,352,331,0.9849,5.0,0.0,0.0,5.0
Rec-027_std_2,18,core,3632,355,331,0.9869,3.0,0.0,0.0,3.0
Rec-027_std_2,18,post,3633,355,330,0.9937,0.0,-1.0,90.0,1.0
Rec-027_std_2,18,post,3634,355,330,0.9932,0.0,0.0,0.0,0.0
Rec-027_std_2,18,post,3635,352,330,0.9921,-3.0,0.0,180.0,3.0
Rec-027_std_2,18,post,3636,350,330,0.991,-2.0,0.0,180.0,2.0
Rec-027_std_2,18,post,3637,351,330,0.9896,1.0,0.0,0.0,1.0
Rec-027_std_2,19,pre,3740,294,330,0.9876,,,,
Rec-027_std_2,19,pre,3741,290,330,0.9855,-4.0,0.0,180.0,4.0
Rec-027_std_2,19,pre,3742,290,331,0.9887,0.0,1.0,-90.0,1.0
Rec-027_std_2,19,pre,3743,290,331,0.9909,0.0,0.0,0.0,0.0
Rec-027_std_2,19,pre,3744,290,331,0.9896,0.0,0.0,0.0,0.0
Rec-027_std_2,19,core,3745,291,331,0.9857,1.0,0.0,0.0,1.0
Rec-027_std_2,19,core,3746,295,331,0.9875,4.0,0.0,0.0,4.0
Rec-027_std_2,19,core,3747,300,331,0.9855,5.0,0.0,0.0,5.0
Rec-027_std_2,19,core,3748,304,331,0.9887,4.0,0.0,0.0,4.0
Rec-027_std_2,19,core,3749,309,331,0.9864,5.0,0.0,0.0,5.0
Rec-027_std_2,19,core,3750,313,331,0.9894,4.0,0.0,0.0,4.0
Rec-027_std_2,19,core,3751,318,331,0.9874,5.0,0.0,0.0,5.0
Rec-027_std_2,19,core,3752,327,331,0.9875,9.0,0.0,0.0,9.0
Rec-027_std_2,19,core,3753,340,331,0.9887,13.0,0.0,0.0,13.0
Rec-027_std_2,19,core,3754,345,331,0.9871,5.0,0.0,0.0,5.0
Rec-027_std_2,19,core,3755,349,331,0.9874,4.0,0.0,0.0,4.0
Rec-027_std_2,19,core,3756,354,331,0.9853,5.0,0.0,0.0,5.0
Rec-027_std_2,19,core,3757,355,330,0.9897,1.0,-1.0,45.0,1.41
Rec-027_std_2,19,post,3758,355,330,0.9939,0.0,0.0,0.0,0.0
Rec-027_std_2,19,post,3759,351,330,0.9906,-4.0,0.0,180.0,4.0
Rec-027_std_2,19,post,3760,350,330,0.9888,-1.0,0.0,180.0,1.0
Rec-027_std_2,19,post,3761,350,330,0.9894,0.0,0.0,0.0,0.0
Rec-027_std_2,19,post,3762,350,330,0.9922,0.0,0.0,0.0,0.0
Rec-027_std_2,20,pre,3875,295,330,0.9842,,,,
Rec-027_std_2,20,pre,3876,291,330,0.9853,-4.0,0.0,180.0,4.0
Rec-027_std_2,20,pre,3877,290,331,0.9882,-1.0,1.0,-135.0,1.41
Rec-027_std_2,20,pre,3878,290,331,0.9908,0.0,0.0,0.0,0.0
Rec-027_std_2,20,pre,3879,290,331,0.9895,0.0,0.0,0.0,0.0
Rec-027_std_2,20,core,3880,291,331,0.9849,1.0,0.0,0.0,1.0
Rec-027_std_2,20,core,3881,300,331,0.9845,9.0,0.0,0.0,9.0
Rec-027_std_2,20,core,3882,304,331,0.9882,4.0,0.0,0.0,4.0
Rec-027_std_2,20,core,3883,309,331,0.9853,5.0,0.0,0.0,5.0
Rec-027_std_2,20,core,3884,322,331,0.9896,13.0,0.0,0.0,13.0
Rec-027_std_2,20,core,3885,331,331,0.9899,9.0,0.0,0.0,9.0
Rec-027_std_2,20,core,3886,349,331,0.9877,18.0,0.0,0.0,18.0
Rec-027_std_2,20,core,3887,354,331,0.9843,5.0,0.0,0.0,5.0
Rec-027_std_2,20,post,3888,355,330,0.9895,1.0,-1.0,45.0,1.41
Rec-027_std_2,20,post,3889,355,330,0.9934,0.0,0.0,0.0,0.0
Rec-027_std_2,20,post,3890,355,330,0.9931,0.0,0.0,0.0,0.0
Rec-027_std_2,20,post,3891,351,330,0.9905,-4.0,0.0,180.0,4.0
Rec-027_std_2,20,post,3892,350,330,0.9877,-1.0,0.0,180.0,1.0
Rec-027_std_2,21,pre,3997,300,330,0.9892,,,,
Rec-027_std_2,21,pre,3998,296,330,0.9848,-4.0,0.0,180.0,4.0
Rec-027_std_2,21,pre,3999,290,331,0.9879,-6.0,1.0,-170.54,6.08
Rec-027_std_2,21,pre,4000,290,331,0.9908,0.0,0.0,0.0,0.0
Rec-027_std_2,21,pre,4001,290,331,0.99,0.0,0.0,0.0,0.0
Rec-027_std_2,21,core,4002,290,331,0.9861,0.0,0.0,0.0,0.0
Rec-027_std_2,21,core,4003,294,331,0.9862,4.0,0.0,0.0,4.0
Rec-027_std_2,21,core,4004,299,331,0.9876,5.0,0.0,0.0,5.0
Rec-027_std_2,21,core,4005,303,331,0.9879,4.0,0.0,0.0,4.0
Rec-027_std_2,21,core,4006,308,331,0.9885,5.0,0.0,0.0,5.0
Rec-027_std_2,21,core,4007,312,331,0.9889,4.0,0.0,0.0,4.0
Rec-027_std_2,21,core,4008,317,331,0.9891,5.0,0.0,0.0,5.0
Rec-027_std_2,21,core,4009,321,331,0.9887,4.0,0.0,0.0,4.0
Rec-027_std_2,21,core,4010,326,331,0.9894,5.0,0.0,0.0,5.0
Rec-027_std_2,21,core,4011,330,331,0.9875,4.0,0.0,0.0,4.0
Rec-027_std_2,21,core,4012,335,331,0.9895,5.0,0.0,0.0,5.0
Rec-027_std_2,21,core,4013,339,331,0.9872,4.0,0.0,0.0,4.0
Rec-027_std_2,21,core,4014,344,331,0.9888,5.0,0.0,0.0,5.0
Rec-027_std_2,21,core,4015,348,331,0.9854,4.0,0.0,0.0,4.0
Rec-027_std_2,21,core,4016,353,331,0.9871,5.0,0.0,0.0,5.0
Rec-027_std_2,21,core,4017,355,330,0.9865,2.0,-1.0,26.57,2.24
Rec-027_std_2,21,post,4018,355,330,0.9935,0.0,0.0,0.0,0.0
Rec-027_std_2,21,post,4019,355,330,0.9926,0.0,0.0,0.0,0.0
Rec-027_std_2,21,post,4020,351,330,0.9921,-4.0,0.0,180.0,4.0
Rec-027_std_2,21,post,4021,350,330,0.9875,-1.0,0.0,180.0,1.0
Rec-027_std_2,21,post,4022,351,330,0.9886,1.0,0.0,0.0,1.0
Rec-027_std_2,22,pre,4127,320,330,0.9937,,,,
Rec-027_std_2,22,pre,4128,311,330,0.9919,-9.0,0.0,180.0,9.0
Rec-027_std_2,22,pre,4129,302,330,0.9891,-9.0,0.0,180.0,9.0
Rec-027_std_2,22,pre,4130,298,330,0.9869,-4.0,0.0,180.0,4.0
Rec-027_std_2,22,pre,4131,293,330,0.9853,-5.0,0.0,180.0,5.0
Rec-027_std_2,22,core,4132,301,331,0.9858,8.0,1.0,-7.13,8.06
Rec-027_std_2,22,core,4133,306,331,0.9886,5.0,0.0,0.0,5.0
Rec-027_std_2,22,core,4134,310,331,0.9861,4.0,0.0,0.0,4.0
Rec-027_std_2,22,core,4135,315,331,0.9897,5.0,0.0,0.0,5.0
Rec-027_std_2,22,core,4136,320,331,0.9869,5.0,0.0,0.0,5.0
Rec-027_std_2,22,core,4137,324,331,0.9899,4.0,0.0,0.0,4.0
Rec-027_std_2,22,core,4138,329,331,0.987,5.0,0.0,0.0,5.0
Rec-027_std_2,22,core,4139,338,331,0.9872,9.0,0.0,0.0,9.0
Rec-027_std_2,22,core,4140,342,331,0.9892,4.0,0.0,0.0,4.0
Rec-027_std_2,22,core,4141,347,331,0.986,5.0,0.0,0.0,5.0
Rec-027_std_2,22,core,4142,351,331,0.9878,4.0,0.0,0.0,4.0
Rec-027_std_2,22,core,4143,355,330,0.9933,4.0,-1.0,14.04,4.12
Rec-027_std_2,22,post,4144,355,330,0.993,0.0,0.0,0.0,0.0
Rec-027_std_2,22,post,4145,341,331,0.99,-14.0,1.0,-175.91,14.04
Rec-027_std_2,22,post,4146,341,330,0.9904,0.0,-1.0,90.0,1.0
Rec-027_std_2,22,post,4147,340,330,0.9928,-1.0,0.0,180.0,1.0
Rec-027_std_2,22,post,4148,344,330,0.9923,4.0,0.0,0.0,4.0
Rec-027_std_2,23,pre,4251,297,330,0.9848,,,,
Rec-027_std_2,23,pre,4252,293,330,0.9857,-4.0,0.0,180.0,4.0
Rec-027_std_2,23,pre,4253,290,330,0.9851,-3.0,0.0,180.0,3.0
Rec-027_std_2,23,pre,4254,290,331,0.9902,0.0,1.0,-90.0,1.0
Rec-027_std_2,23,pre,4255,290,331,0.9906,0.0,0.0,0.0,0.0
Rec-027_std_2,23,core,4256,290,331,0.9874,0.0,0.0,0.0,0.0
Rec-027_std_2,23,core,4257,293,331,0.9867,3.0,0.0,0.0,3.0
Rec-027_std_2,23,core,4258,298,331,0.9851,5.0,0.0,0.0,5.0
Rec-027_std_2,23,core,4259,302,331,0.9883,4.0,0.0,0.0,4.0
Rec-027_std_2,23,core,4260,307,331,0.9857,5.0,0.0,0.0,5.0
Rec-027_std_2,23,core,4261,311,331,0.9891,4.0,0.0,0.0,4.0
Rec-027_std_2,23,core,4262,316,331,0.9864,5.0,0.0,0.0,5.0
Rec-027_std_2,23,core,4263,320,331,0.9893,4.0,0.0,0.0,4.0
Rec-027_std_2,23,core,4264,325,331,0.9871,5.0,0.0,0.0,5.0
Rec-027_std_2,23,core,4265,329,331,0.9893,4.0,0.0,0.0,4.0
Rec-027_std_2,23,core,4266,334,331,0.988,5.0,0.0,0.0,5.0
Rec-027_std_2,23,core,4267,338,331,0.9891,4.0,0.0,0.0,4.0
Rec-027_std_2,23,core,4268,343,331,0.9879,5.0,0.0,0.0,5.0
Rec-027_std_2,23,core,4269,347,331,0.9878,4.0,0.0,0.0,4.0
Rec-027_std_2,23,core,4270,352,331,0.9861,5.0,0.0,0.0,5.0
Rec-027_std_2,23,core,4271,355,331,0.9866,3.0,0.0,0.0,3.0
Rec-027_std_2,23,post,4272,355,330,0.9931,0.0,-1.0,90.0,1.0
Rec-027_std_2,23,post,4273,355,330,0.9927,0.0,0.0,0.0,0.0
Rec-027_std_2,23,post,4274,340,331,0.9893,-15.0,1.0,-176.19,15.03
Rec-027_std_2,23,post,4275,340,331,0.9888,0.0,0.0,0.0,0.0
Rec-027_std_2,23,post,4276,340,330,0.9893,0.0,-1.0,90.0,1.0
Rec-027_std_2,24,pre,4379,297,330,0.9865,,,,
Rec-027_std_2,24,pre,4380,292,331,0.9838,-5.0,1.0,-168.69,5.1
Rec-027_std_2,24,pre,4381,290,331,0.9866,-2.0,0.0,180.0,2.0
Rec-027_std_2,24,pre,4382,290,331,0.9908,0.0,0.0,0.0,0.0
Rec-027_std_2,24,pre,4383,290,331,0.9904,0.0,0.0,0.0,0.0
Rec-027_std_2,24,core,4384,290,331,0.9872,0.0,0.0,0.0,0.0
Rec-027_std_2,24,core,4385,294,331,0.9874,4.0,0.0,0.0,4.0
Rec-027_std_2,24,core,4386,299,331,0.9859,5.0,0.0,0.0,5.0
Rec-027_std_2,24,core,4387,303,331,0.9889,4.0,0.0,0.0,4.0
Rec-027_std_2,24,core,4388,308,331,0.9861,5.0,0.0,0.0,5.0
Rec-027_std_2,24,core,4389,312,331,0.9898,4.0,0.0,0.0,4.0
Rec-027_std_2,24,core,4390,317,331,0.9871,5.0,0.0,0.0,5.0
Rec-027_std_2,24,core,4391,321,331,0.99,4.0,0.0,0.0,4.0
Rec-027_std_2,24,core,4392,326,331,0.9879,5.0,0.0,0.0,5.0
Rec-027_std_2,24,core,4393,330,331,0.99,4.0,0.0,0.0,4.0
Rec-027_std_2,24,core,4394,339,331,0.9896,9.0,0.0,0.0,9.0
Rec-027_std_2,24,core,4395,344,331,0.9876,5.0,0.0,0.0,5.0
Rec-027_std_2,24,core,4396,353,331,0.9859,9.0,0.0,0.0,9.0
Rec-027_std_2,24,core,4397,355,330,0.9862,2.0,-1.0,26.57,2.24
Rec-027_std_2,24,post,4398,355,330,0.9937,0.0,0.0,0.0,0.0
Rec-027_std_2,24,post,4399,355,330,0.9928,0.0,0.0,0.0,0.0
Rec-027_std_2,24,post,4400,306,331,0.9507,-49.0,1.0,-178.83,49.01
Rec-027_std_2,24,post,4401,295,331,0.9905,-11.0,0.0,180.0,11.0
Rec-027_std_2,24,post,4402,296,331,0.9909,1.0,0.0,0.0,1.0
Rec-027_std_2,25,pre,4501,308,330,0.987,,,,
Rec-027_std_2,25,pre,4502,295,330,0.9856,-13.0,0.0,180.0,13.0
Rec-027_std_2,25,pre,4503,291,331,0.9857,-4.0,1.0,-165.96,4.12
Rec-027_std_2,25,pre,4504,290,331,0.9886,-1.0,0.0,180.0,1.0
Rec-027_std_2,25,pre,4505,290,331,0.9886,0.0,0.0,0.0,0.0
Rec-027_std_2,25,core,4506,292,331,0.9847,2.0,0.0,0.0,2.0
Rec-027_std_2,25,core,4507,301,331,0.9858,9.0,0.0,0.0,9.0
Rec-027_std_2,25,core,4508,305,331,0.9885,4.0,0.0,0.0,4.0
Rec-027_std_2,25,core,4509,310,331,0.9869,5.0,0.0,0.0,5.0
Rec-027_std_2,25,core,4510,314,331,0.9891,4.0,0.0,0.0,4.0
Rec-027_std_2,25,core,4511,319,331,0.988,5.0,0.0,0.0,5.0
Rec-027_std_2,25,core,4512,323,331,0.9893,4.0,0.0,0.0,4.0
Rec-027_std_2,25,core,4513,328,331,0.9883,5.0,0.0,0.0,5.0
Rec-027_std_2,25,core,4514,332,331,0.989,4.0,0.0,0.0,4.0
Rec-027_std_2,25,core,4515,337,331,0.9885,5.0,0.0,0.0,5.0
Rec-027_std_2,25,core,4516,341,331,0.9884,4.0,0.0,0.0,4.0
Rec-027_std_2,25,core,4517,346,331,0.9878,5.0,0.0,0.0,5.0
Rec-027_std_2,25,core,4518,350,331,0.9867,4.0,0.0,0.0,4.0
Rec-027_std_2,25,core,4519,355,331,0.985,5.0,0.0,0.0,5.0
Rec-027_std_2,25,post,4520,355,330,0.9923,0.0,-1.0,90.0,1.0
Rec-027_std_2,25,post,4521,355,330,0.9929,0.0,0.0,0.0,0.0
Rec-027_std_2,25,post,4522,355,330,0.9917,0.0,0.0,0.0,0.0
Rec-027_std_2,25,post,4523,347,330,0.9902,-8.0,0.0,180.0,8.0
Rec-027_std_2,25,post,4524,347,330,0.9891,0.0,0.0,0.0,0.0
Rec-027_std_2,26,pre,4621,310,330,0.9903,,,,
Rec-027_std_2,26,pre,4622,301,330,0.9869,-9.0,0.0,180.0,9.0
Rec-027_std_2,26,pre,4623,292,331,0.9855,-9.0,1.0,-173.66,9.06
Rec-027_std_2,26,pre,4624,290,331,0.9867,-2.0,0.0,180.0,2.0
Rec-027_std_2,26,pre,4625,290,331,0.9903,0.0,0.0,0.0,0.0
Rec-027_std_2,26,core,4626,290,331,0.9894,0.0,0.0,0.0,0.0
Rec-027_std_2,26,core,4627,295,331,0.9863,5.0,0.0,0.0,5.0
Rec-027_std_2,26,core,4628,299,331,0.9869,4.0,0.0,0.0,4.0
Rec-027_std_2,26,core,4629,326,331,0.9881,27.0,0.0,0.0,27.0
Rec-027_std_2,26,core,4630,331,331,0.9895,5.0,0.0,0.0,5.0
Rec-027_std_2,26,core,4631,335,331,0.9877,4.0,0.0,0.0,4.0
Rec-027_std_2,26,core,4632,340,331,0.9893,5.0,0.0,0.0,5.0
Rec-027_std_2,26,core,4633,344,331,0.9867,4.0,0.0,0.0,4.0
Rec-027_std_2,26,core,4634,349,331,0.9881,5.0,0.0,0.0,5.0
Rec-027_std_2,26,core,4635,353,331,0.9851,4.0,0.0,0.0,4.0
Rec-027_std_2,26,post,4636,355,330,0.9883,2.0,-1.0,26.57,2.24
Rec-027_std_2,26,post,4637,355,330,0.9931,0.0,0.0,0.0,0.0
Rec-027_std_2,26,post,4638,355,330,0.9924,0.0,0.0,0.0,0.0
Rec-027_std_2,26,post,4639,343,330,0.9781,-12.0,0.0,180.0,12.0
Rec-027_std_2,26,post,4640,339,330,0.9906,-4.0,0.0,180.0,4.0
Rec-027_std_2,27,pre,4737,299,330,0.9834,,,,
Rec-027_std_2,27,pre,4738,294,331,0.9857,-5.0,1.0,-168.69,5.1
Rec-027_std_2,27,pre,4739,290,331,0.9839,-4.0,0.0,180.0,4.0
Rec-027_std_2,27,pre,4740,290,331,0.9897,0.0,0.0,0.0,0.0
Rec-027_std_2,27,pre,4741,290,331,0.9902,0.0,0.0,0.0,0.0
Rec-027_std_2,27,core,4742,290,331,0.9873,0.0,0.0,0.0,0.0
Rec-027_std_2,27,core,4743,293,331,0.9861,3.0,0.0,0.0,3.0
Rec-027_std_2,27,core,4744,298,331,0.9864,5.0,0.0,0.0,5.0
Rec-027_std_2,27,core,4745,302,331,0.9876,4.0,0.0,0.0,4.0
Rec-027_std_2,27,core,4746,311,331,0.9885,9.0,0.0,0.0,9.0
Rec-027_std_2,27,core,4747,320,331,0.9886,9.0,0.0,0.0,9.0
Rec-027_std_2,27,core,4748,334,331,0.9888,14.0,0.0,0.0,14.0
Rec-027_std_2,27,core,4749,343,331,0.9887,9.0,0.0,0.0,9.0
Rec-027_std_2,27,core,4750,352,331,0.987,9.0,0.0,0.0,9.0
Rec-027_std_2,27,core,4751,355,331,0.9861,3.0,0.0,0.0,3.0
Rec-027_std_2,27,post,4752,355,330,0.9926,0.0,-1.0,90.0,1.0
Rec-027_std_2,27,post,4753,352,330,0.9916,-3.0,0.0,180.0,3.0
Rec-027_std_2,27,post,4754,350,330,0.9906,-2.0,0.0,180.0,2.0
Rec-027_std_2,27,post,4755,351,330,0.9896,1.0,0.0,0.0,1.0
Rec-027_std_2,27,post,4756,349,330,0.9924,-2.0,0.0,180.0,2.0
Rec-027_std_2,28,pre,4850,301,330,0.9862,,,,
Rec-027_std_2,28,pre,4851,297,331,0.9848,-4.0,1.0,-165.96,4.12
Rec-027_std_2,28,pre,4852,292,331,0.9853,-5.0,0.0,180.0,5.0
Rec-027_std_2,28,pre,4853,290,331,0.9905,-2.0,0.0,180.0,2.0
Rec-027_std_2,28,pre,4854,290,331,0.9892,0.0,0.0,0.0,0.0
Rec-027_std_2,28,core,4855,291,331,0.9864,1.0,0.0,0.0,1.0
Rec-027_std_2,28,core,4856,295,331,0.9868,4.0,0.0,0.0,4.0
Rec-027_std_2,28,core,4857,300,331,0.9876,5.0,0.0,0.0,5.0
Rec-027_std_2,28,core,4858,304,331,0.9876,4.0,0.0,0.0,4.0
Rec-027_std_2,28,core,4859,309,331,0.9886,5.0,0.0,0.0,5.0
Rec-027_std_2,28,core,4860,313,331,0.9885,4.0,0.0,0.0,4.0
Rec-027_std_2,28,core,4861,318,331,0.9891,5.0,0.0,0.0,5.0
Rec-027_std_2,28,core,4862,322,331,0.9881,4.0,0.0,0.0,4.0
Rec-027_std_2,28,core,4863,327,331,0.9893,5.0,0.0,0.0,5.0
Rec-027_std_2,28,core,4864,331,331,0.9874,4.0,0.0,0.0,4.0
Rec-027_std_2,28,core,4865,336,331,0.9894,5.0,0.0,0.0,5.0
Rec-027_std_2,28,core,4866,340,331,0.9866,4.0,0.0,0.0,4.0
Rec-027_std_2,28,core,4867,349,331,0.9852,9.0,0.0,0.0,9.0
Rec-027_std_2,28,core,4868,354,331,0.9866,5.0,0.0,0.0,5.0
Rec-027_std_2,28,post,4869,355,330,0.9903,1.0,-1.0,45.0,1.41
Rec-027_std_2,28,post,4870,355,330,0.993,0.0,0.0,0.0,0.0
Rec-027_std_2,28,post,4871,348,330,0.9913,-7.0,0.0,180.0,7.0
Rec-027_std_2,28,post,4872,348,330,0.9928,0.0,0.0,0.0,0.0
Rec-027_std_2,28,post,4873,350,330,0.9932,2.0,0.0,0.0,2.0
Rec-027_std_2,29,pre,4964,302,330,0.9837,,,,
Rec-027_std_2,29,pre,4965,298,331,0.9855,-4.0,1.0,-165.96,4.12
Rec-027_std_2,29,pre,4966,294,331,0.9827,-4.0,0.0,180.0,4.0
Rec-027_std_2,29,pre,4967,290,331,0.9852,-4.0,0.0,180.0,4.0
Rec-027_std_2,29,pre,4968,290,331,0.9896,0.0,0.0,0.0,0.0
Rec-027_std_2,29,core,4969,290,331,0.9892,0.0,0.0,0.0,0.0
Rec-027_std_2,29,core,4970,294,331,0.9853,4.0,0.0,0.0,4.0
Rec-027_std_2,29,core,4971,303,331,0.9869,9.0,0.0,0.0,9.0
Rec-027_std_2,29,core,4972,308,331,0.9874,5.0,0.0,0.0,5.0
