specimen,n_layers,pixel_row,pixel_col,pixel_id,T1_px,T2_px,T3_px,T4_px,T5_px,T6_px,T7_px,T8_px,T9_px,T10_px,T11_px,T12_px,T13_px,T14_px,T15_px,T16_px,T17_px,T18_px,T19_px,T20_px,T21_px,T22_px,T23_px,T24_px,T25_px,T26_px,T27_px,T28_px,T29_px,T1_first6_px,T2_first6_px,T3_first6_px,T4_first6_px,T5_first6_px,T6_first6_px,delta_T_px,delta_T6_px,T_mean_px,T_std_px,T_max_px,T_min_px
Rec-027_std_2,29,1,2,10,96.69499999999998,97.01181818181819,97.16000000000001,96.61769230769231,97.7725,97.5675,97.53692307692307,98.15583333333332,98.36666666666666,98.91111111111111,98.78800000000001,99.17571428571429,99.57222222222222,99.83384615384615,100.145,100.62307692307694,100.23500000000001,100.99714285714286,100.74199999999999,100.32666666666667,101.08307692307693,101.175,101.3457142857143,101.41000000000001,102.49583333333332,103.3325,102.99500000000002,103.26416666666667,103.17416666666668,96.69499999999998,97.01181818181819,97.16000000000001,96.61769230769231,97.7725,97.5675,6.4791666666667,0.8725000000000165,99.87962660902318,2.0788069429859743,103.3325,96.61769230769231
Rec-027_std_2,29,1,3,11,95.57071428571427,96.07454545454547,96.02833333333332,95.61461538461536,96.82125,96.88875,96.65923076923079,97.07,97.28000000000002,97.88222222222223,97.70199999999998,98.16785714285716,98.54777777777777,98.7476923076923,99.168,99.37461538461538,99.15166666666666,99.72,99.65599999999999,99.33166666666666,100.08230769230771,99.875,100.41714285714284,100.235,101.45583333333333,102.245,102.11,102.13499999999999,101.99833333333333,95.57071428571427,96.07454545454547,96.02833333333332,95.61461538461536,96.82125,96.88875,6.427619047619061,1.3180357142857275,98.82795015903636,2.04228054613219,102.245,95.57071428571427
Rec-027_std_2,29,1,4,12,94.75642857142857,95.48363636363636,95.48666666666666,94.98923076923077,96.20875,96.2775,96.0323076923077,96.48166666666668,96.73888888888888,97.46111111111111,97.05199999999999,97.39285714285712,97.94444444444443,98.12076923076924,98.409,98.6223076923077,98.60666666666667,99.06000000000002,98.898,98.52,99.33076923076925,99.277,99.60214285714287,99.69333333333334,100.59916666666668,101.70375,101.22999999999999,101.41083333333334,101.50166666666668,94.75642857142857,95.48363636363636,95.48666666666666,94.98923076923077,96.20875,96.2775,6.745238095238108,1.5210714285714317,98.16865151706531,2.0150220631949987,101.70375,94.75642857142857
Rec-027_std_2,29,1,5,13,94.17499999999998,94.84181818181818,94.99,94.48846153846154,95.735,95.8025,95.53230769230768,95.84833333333331,96.19666666666667,96.97999999999999,96.454,96.81142857142856,97.70222222222222,97.53615384615385,97.86600000000001,97.95307692307689,97.93,98.44000000000001,98.136,98.06333333333333,98.83076923076922,98.463,99.215,99.28583333333331,100.19166666666666,101.3,100.75625,100.96,101.09499999999998,94.17499999999998,94.84181818181818,94.99,94.48846153846154,95.735,95.8025,6.920000000000002,1.627500000000012,97.64068350136453,2.0462099403324827,101.3,94.17499999999998
Rec-027_std_2,29,1,6,14,93.55642857142857,94.39727272727272,94.40166666666669,93.90384615384616,95.05749999999999,95.32875,94.94769230769231,94.98833333333333,95.47222222222223,96.55888888888889,95.91299999999998,96.38642857142857,97.16000000000001,97.07615384615384,97.32399999999998,97.41076923076922,97.205,97.62642857142859,97.48599999999999,97.52333333333333,98.37153846153845,97.48400000000001,98.16714285714286,98.65250000000002,99.51166666666667,100.55,100.145,100.6875,100.50750000000001,93.55642857142857,94.39727272727272,94.40166666666669,93.90384615384616,95.05749999999999,95.32875,6.951071428571439,1.7723214285714306,97.02760560033838,2.035574955491503,100.6875,93.55642857142857
Rec-027_std_2,29,1,7,15,92.70428571428572,93.95363636363636,94.04,92.86076923076924,94.58125000000001,94.85375,94.4046153846154,94.04,94.7477777777778,96.25777777777779,95.532,95.84357142857144,96.85888888888888,96.36692307692307,96.782,96.65846153846154,96.43583333333333,96.61857142857143,96.944,97.34166666666668,97.87076923076923,96.39899999999999,97.27642857142858,98.15499999999999,98.8775,100.00874999999999,99.46875,100.19083333333333,99.91833333333334,92.70428571428572,93.95363636363636,94.04,92.86076923076924,94.58125000000001,94.85375,7.214047619047619,2.149464285714288,96.41348769238428,2.068395866889924,100.19083333333333,92.70428571428572
Rec-027_std_2,29,2,0,16,95.49142857142856,95.72909090909091,95.9833333333333,95.36461538461539,96.4125,96.345,96.49153846153845,96.97916666666669,97.04,97.40000000000002,97.487,97.78071428571427,97.94444444444446,98.24538461538462,98.67999999999999,99.24923076923076,99.24166666666667,99.79642857142858,99.549,99.06,100.03999999999999,100.417,100.41499999999999,100.32583333333332,101.5,101.83999999999999,101.90875,102.45083333333334,102.17833333333333,95.49142857142856,95.72909090909091,95.9833333333333,95.36461538461539,96.4125,96.345,6.686904761904771,0.853571428571442,98.6671135406739,2.1621027556716896,102.45083333333334,95.36461538461539
Rec-027_std_2,29,2,1,17,94.48642857142856,94.94,95.03416666666665,94.69769230769231,95.6,95.46375,95.49,96.12,96.37777777777778,96.55777777777777,96.45499999999998,96.81142857142856,97.03888888888888,97.32769230769229,97.703,98.20461538461538,98.2,98.71214285714287,98.73400000000001,98.15666666666668,99.08230769230771,99.439,99.60214285714288,99.37666666666667,100.50666666666666,101.09375,101.025,101.50083333333333,101.41083333333331,94.48642857142856,94.94,95.03416666666665,94.69769230769231,95.6,95.46375,6.9244047619047535,0.9773214285714431,97.76373201128374,2.1509556392749145,101.50083333333333,94.48642857142856
Rec-027_std_2,29,2,2,18,94.02214285714287,94.25,94.31166666666665,94.03076923076924,94.99000000000001,94.92124999999999,94.99000000000001,95.48750000000001,95.71333333333334,96.19666666666667,95.966,96.46214285714287,96.67888888888889,96.86846153846153,97.16199999999999,97.66230769230768,97.65833333333335,98.05285714285715,98.139,97.79333333333334,98.45461538461538,98.734,98.78857142857143,98.7425,99.875,100.54999999999998,100.34875,100.7325,100.6425,94.02214285714287,94.25,94.31166666666665,94.03076923076924,94.99000000000001,94.92124999999999,6.620357142857131,0.8991071428571189,97.1801755294514,2.1092823490461736,100.7325,94.02214285714287
Rec-027_std_2,29,2,3,19,93.47928571428574,93.95363636363636,93.99583333333334,93.52846153846154,94.58375,94.515,94.53,94.71749999999999,95.11111111111111,95.95444444444445,95.53200000000001,95.92,96.19555555555556,96.57461538461537,96.83399999999999,97.03461538461536,97.07083333333333,97.47071428571428,97.485,97.42999999999999,97.95461538461538,98.083,98.51714285714286,98.47166666666665,99.28583333333334,100.41499999999999,100.07875,100.23583333333335,100.32666666666667,93.47928571428574,93.95363636363636,93.99583333333334,93.52846153846154,94.58375,94.515,6.847380952380931,1.0357142857142634,96.73396085140912,2.1377982779127005,100.41499999999999,93.47928571428574
Rec-027_std_2,29,2,4,20,92.89857142857143,93.21545454545453,93.49750000000002,93.02846153846153,94.17625,94.4475,94.07076923076923,94.31083333333332,94.7488888888889,95.47111111111111,95.315,95.61000000000001,96.01555555555555,96.20076923076923,96.50800000000001,96.65846153846154,96.61666666666666,97.12214285714286,96.99699999999999,96.88999999999999,97.53615384615385,97.43199999999999,98.01142857142854,98.11083333333333,98.92333333333333,99.8725,99.80499999999999,99.96416666666669,100.10000000000001,92.89857142857143,93.21545454545453,93.49750000000002,93.02846153846153,94.17625,94.4475,7.201428571428579,1.5489285714285757,96.32946040262418,2.1688508377910702,100.10000000000001,92.89857142857143
Rec-027_std_2,29,2,5,21,92.35428571428572,93.0190909090909,93.1375,92.57000000000001,93.7,93.90500000000002,93.77923076923078,93.90500000000002,94.26666666666667,95.11,94.71900000000001,95.18428571428572,95.83444444444444,95.82307692307693,96.019,96.32461538461537,96.11916666666666,96.69500000000001,96.50799999999998,96.52666666666666,97.16,96.889,97.62499999999999,97.61333333333334,98.47083333333332,99.40125000000002,99.19624999999999,99.64833333333335,99.69416666666666,92.35428571428572,93.0190909090909,93.1375,92.57000000000001,93.7,93.90500000000002,7.339880952380938,1.5507142857142924,95.90338608709298,2.1579683473716567,99.69416666666666,92.35428571428572
Rec-027_std_2,29,2,6,22,91.81214285714286,92.6718181818182,92.63916666666667,92.02692307692308,93.22625,93.7025,93.23615384615384,93.31666666666666,93.66222222222224,94.80777777777779,94.55600000000001,94.75714285714287,95.53222222222223,95.32307692307693,95.585,95.86538461538461,95.80250000000001,95.95785714285714,96.12899999999999,96.16666666666667,96.69999999999999,96.075,96.92642857142859,97.15916666666668,97.92916666666666,98.92625000000001,98.65375,99.5575,99.24083333333333,91.81214285714286,92.6718181818182,92.63916666666667,92.02692307692308,93.22625,93.7025,7.428690476190468,1.890357142857141,95.4463643779592,2.1652312631374833,99.5575,91.81214285714286
Rec-027_std_2,29,2,7,23,91.075,92.12727272727274,92.14000000000003,91.23230769230769,93.09125,93.22750000000002,92.7776923076923,92.41166666666668,92.99888888888889,94.26666666666667,93.905,94.21357142857143,95.23111111111112,94.69615384615385,95.15100000000001,95.19769230769231,95.25916666666667,95.14428571428573,95.53200000000001,95.89333333333333,96.32461538461538,95.098,95.88071428571429,96.79833333333335,97.29583333333333,98.51875000000001,98.17750000000001,99.105,98.74249999999999,91.075,92.12727272727274,92.14000000000003,91.23230769230769,93.09125,93.22750000000002,7.66749999999999,2.1525000000000176,94.8797519204933,2.2051378183284385,99.105,91.075
Rec-G3_std_1,22,0,0,0,109.14230769230767,110.39384615384617,110.31,111.94916666666667,110.09416666666668,110.77,111.02545454545456,111.06307692307693,111.81461538461538,111.42642857142856,112.74500000000002,112.12428571428572,111.85461538461537,112.31538461538464,113.32500000000002,112.81461538461538,114.23461538461541,114.34666666666669,116.42642857142856,114.40076923076921,114.90307692307692,114.44384615384617,,,,,,,,109.14230769230767,110.39384615384617,110.31,111.94916666666667,110.09416666666668,110.77,5.301538461538499,1.6276923076923282,112.36015302878937,1.8446197592159437,116.42642857142856,109.14230769230767
Rec-G3_std_1,22,0,1,1,105.88615384615385,106.59538461538462,106.63692307692307,108.06083333333333,106.70333333333333,107.26384615384615,107.37181818181817,107.63769230769229,108.30615384615385,107.78214285714286,108.98428571428573,108.55642857142858,108.47230769230768,108.64153846153847,109.56428571428572,109.4769230769231,110.47846153846156,110.50166666666668,113.01571428571428,110.6046153846154,111.1453846153846,110.30999999999997,,,,,,,,105.88615384615385,106.59538461538462,106.63692307692307,108.06083333333333,106.70333333333333,107.26384615384615,4.423846153846128,1.3776923076922998,108.72708605788152,1.768458415117664,113.01571428571428,105.88615384615385
Rec-G3_std_1,22,0,2,2,103.29615384615386,103.7123076923077,103.92307692307693,104.98333333333333,103.94500000000001,104.17307692307692,104.6590909090909,104.92307692307692,105.25846153846153,104.67928571428571,105.72714285714287,105.49357142857143,105.42538461538462,105.75923076923075,106.54285714285713,106.55307692307693,107.2223076923077,107.38083333333333,110.06857142857145,107.38769230769229,107.97307692307693,106.71923076923078,,,,,,,,103.29615384615386,103.7123076923077,103.92307692307693,104.98333333333333,103.94500000000001,104.17307692307692,3.42307692307692,0.8769230769230631,105.71844727242454,1.6412812095275917,110.06857142857145,103.29615384615386
Rec-G3_std_1,22,0,3,3,101.25076923076921,101.58461538461539,101.8769230769231,102.49583333333334,101.9975,102.29461538461538,102.68545454545455,103.00384615384617,103.12923076923077,102.54857142857145,103.47785714285716,103.36071428571428,103.21384615384613,103.5053846153846,103.94285714285715,104.25538461538461,104.75692307692309,105.02916666666665,107.93642857142856,105.29923076923077,105.67615384615384,104.17384615384617,,,,,,,,101.25076923076921,101.58461538461539,101.8769230769231,102.49583333333334,101.9975,102.29461538461538,2.9230769230769624,1.0438461538461752,103.52250692489329,1.557129567171496,107.93642857142856,101.25076923076921
Rec-G3_std_1,22,0,4,4,100.12615384615385,100.16615384615383,100.4576923076923,101.005,100.82416666666666,100.83461538461538,101.45272727272727,101.54153846153847,101.66846153846153,101.15285714285713,101.88785714285716,101.88785714285713,101.91846153846154,102.16923076923078,102.58571428571429,102.7953846153846,103.29615384615386,103.53583333333331,106.53999999999999,103.88000000000001,104.13153846153844,102.46076923076923,,,,,,,,100.12615384615385,100.16615384615383,100.4576923076923,101.005,100.82416666666666,100.83461538461538,2.3346153846153754,0.7084615384615205,102.1053712196894,1.5126991083497183,106.53999999999999,100.12615384615385
Rec-G3_std_1,22,0,5,5,99.33230769230771,99.24769230769233,99.70769230769233,100.23666666666668,99.96583333333335,100.0,100.66454545454545,100.75,100.91692307692308,100.18428571428572,100.99714285714285,100.95857142857142,101.04230769230769,101.41923076923078,101.61785714285715,101.91769230769229,102.21076923076923,102.58583333333333,105.765,102.83692307692309,103.04538461538459,101.33538461538461,,,,,,,,99.33230769230771,99.24769230769233,99.70769230769233,100.23666666666668,99.96583333333335,100.0,2.003076923076904,0.6676923076922918,101.21536561922926,1.4761682151173563,105.765,99.24769230769233
Rec-G3_std_1,22,0,6,6,98.58,98.45384615384614,99.03846153846153,99.51416666666667,99.33166666666666,99.24846153846154,99.92181818181817,100.16692307692307,100.0823076923077,99.33142857142857,100.06857142857142,100.18500000000002,100.5,100.49846153846153,100.9592857142857,101.21076923076923,101.33384615384615,101.8175,105.06714285714284,102.08538461538461,102.37615384615384,100.5823076923077,,,,,,,,98.58,98.45384615384614,99.03846153846153,99.51416666666667,99.33166666666666,99.24846153846154,2.0023076923076957,0.6684615384615427,100.47061378015923,1.4834048233437724,105.06714285714284,98.45384615384614
Rec-G3_std_1,22,0,7,7,97.86846153846156,97.74384615384616,98.53846153846153,98.78749999999998,98.74333333333334,98.62153846153848,99.18363636363637,99.41461538461537,99.37384615384616,98.47857142857141,99.29142857142857,99.48571428571428,99.91615384615388,99.91615384615385,100.1064285714286,100.49923076923075,100.58461538461538,101.23,104.41000000000001,101.12615384615384,101.50153846153846,99.75,,,,,,,,97.86846153846156,97.74384615384616,98.53846153846153,98.78749999999998,98.74333333333334,98.62153846153848,1.8815384615384403,0.7530769230769181,99.75323763357855,1.4642554369444314,104.41000000000001,97.74384615384616
Rec-G3_std_1,22,1,0,8,101.7530769230769,102.71384615384615,102.50384615384615,103.80916666666666,102.72416666666668,103.04615384615384,103.52181818181818,103.4630769230769,104.2153846153846,103.78785714285713,104.71928571428573,104.37,104.5076923076923,104.88307692307693,105.41785714285716,105.46692307692305,106.63615384615383,106.88416666666666,108.01428571428573,106.97076923076924,107.68076923076923,105.54999999999998,,,,,,,,101.7530769230769,102.71384615384615,102.50384615384615,103.80916666666666,102.72416666666668,103.04615384615384,3.796923076923079,1.2930769230769386,104.6654260512215,1.7511155313558653,108.01428571428573,101.7530769230769
Rec-G3_std_1,22,1,1,9,100.16615384615383,100.79153846153847,100.87615384615385,101.72833333333335,101.14083333333333,101.33538461538461,101.74818181818182,101.92,102.71076923076923,102.16071428571429,102.85785714285716,102.74071428571429,102.7953846153846,103.29615384615384,103.71071428571427,103.88076923076923,104.75769230769232,105.02833333333332,106.34714285714286,105.17615384615387,105.67769230769233,103.58769230769232,,,,,,,,100.16615384615383,100.79153846153847,100.87615384615385,101.72833333333335,101.14083333333333,101.33538461538461,3.421538461538489,1.1692307692307793,102.92883468803922,1.7019498589106548,106.34714285714286,100.16615384615383
Rec-G3_std_1,22,1,2,10,99.20538461538462,99.4976923076923,99.49846153846154,100.37416666666668,99.96583333333335,100.0823076923077,100.61272727272727,100.62538461538462,101.29230769230769,100.7642857142857,101.34642857142856,101.18999999999998,101.45846153846153,101.87615384615385,102.16,102.54461538461538,103.17076923076925,103.49083333333334,105.06785714285714,103.83999999999999,104.38153846153844,102.00153846153846,,,,,,,,99.20538461538462,99.4976923076923,99.49846153846154,100.37416666666668,99.96583333333335,100.0823076923077,2.7961538461538424,0.8769230769230774,101.56576124632943,1.636747172133933,105.06785714285714,99.20538461538462
Rec-G3_std_1,22,1,3,11,98.37076923076924,98.5376923076923,98.66307692307691,99.24000000000001,99.10500000000002,99.16384615384617,99.62818181818183,99.87538461538462,100.20846153846156,99.79714285714284,100.41714285714286,100.41642857142858,100.6676923076923,101.00076923076921,101.19142857142857,101.50076923076925,102.12692307692308,102.49583333333335,104.21499999999999,103.00461538461539,103.29615384615384,100.87615384615384,,,,,,,,98.37076923076924,98.5376923076923,98.66307692307691,99.24000000000001,99.10500000000002,99.16384615384617,2.5053846153845996,0.7930769230769243,100.62720298640753,1.616692800177203,104.21499999999999,98.37076923076924
Rec-G3_std_1,22,1,4,12,97.61846153846152,97.74384615384614,98.16307692307691,98.74333333333334,98.47166666666665,98.66307692307691,99.13363636363634,99.28923076923078,99.54076923076921,99.06071428571428,99.60214285714288,99.60428571428572,99.99923076923079,100.3746153846154,100.61,100.83384615384612,101.41692307692307,101.77333333333331,103.47785714285716,102.16846153846153,102.75384615384617,100.16615384615383,,,,,,,,97.61846153846152,97.74384615384614,98.16307692307691,98.74333333333334,98.47166666666665,98.66307692307691,2.5476923076923157,1.0446153846153976,99.964023098114,1.5922889123360255,103.47785714285716,97.61846153846152
Rec-G3_std_1,22,1,5,13,97.11846153846153,97.2023076923077,97.66076923076922,98.0625,97.97333333333331,97.95384615384614,98.59181818181818,98.74615384615383,99.03999999999999,98.5957142857143,99.13785714285716,99.13714285714286,99.49846153846154,99.74923076923076,99.99071428571429,100.29230769230769,100.7523076923077,101.09416666666668,102.93499999999999,101.58384615384612,102.04230769230769,99.66461538461542,,,,,,,,97.11846153846153,97.2023076923077,97.66076923076922,98.0625,97.97333333333331,97.95384615384614,2.546153846153885,0.8353846153846121,99.40103918808464,1.5624118302062735,102.93499999999999,97.11846153846153
Rec-G3_std_1,22,1,6,14,96.65846153846152,96.6576923076923,97.15846153846154,97.56666666666666,97.43166666666666,97.45153846153848,98.29545454545455,98.24615384615383,98.57923076923076,97.97428571428573,98.47714285714287,98.63285714285715,98.95384615384616,99.24692307692308,99.44857142857144,99.99999999999999,100.04153846153847,100.6425,102.27714285714285,101.00076923076924,101.41692307692308,99.12307692307692,,,,,,,,96.65846153846152,96.6576923076923,97.15846153846154,97.56666666666666,97.43166666666666,97.45153846153848,2.4646153846153993,0.7930769230769528,98.87640469379106,1.5319542980470608,102.27714285714285,96.6576923076923
Rec-G3_std_1,22,1,7,15,96.07461538461537,96.07384615384613,96.65923076923079,97.15916666666665,96.93333333333332,96.9923076923077,97.65363636363637,97.87153846153845,98.1623076923077,97.15999999999998,97.89642857142857,98.05285714285716,98.4546153846154,98.70384615384616,98.90357142857144,99.49923076923076,99.49846153846154,100.09999999999998,101.77285714285712,100.33384615384617,100.66615384615385,98.53692307692307,,,,,,,,96.07461538461537,96.07384615384613,96.65923076923079,97.15916666666665,96.93333333333332,96.9923076923077,2.4623076923077036,0.9176923076923345,98.32539880573971,1.513857965625413,101.77285714285712,96.07384615384613
Rec-G3_std_1,22,2,0,16,97.41076923076922,98.24538461538462,97.91153846153846,98.87916666666668,98.24583333333332,98.53846153846153,99.03545454545453,98.99923076923079,99.74923076923076,99.37,99.87571428571428,99.75785714285712,100.04153846153847,100.45923076923077,100.80357142857144,100.83230769230771,102.25230769230771,102.26916666666666,102.97428571428568,102.8776923076923,103.3376923076923,101.83615384615388,,,,,,,,97.41076923076922,98.24538461538462,97.91153846153846,98.87916666666668,98.24583333333332,98.53846153846153,4.425384615384658,1.127692307692314,100.16829946568583,1.7710470715308448,103.3376923076923,97.41076923076922
Rec-G3_std_1,22,2,1,17,96.7423076923077,97.32615384615383,97.41076923076922,98.06416666666667,97.61166666666666,97.86923076923075,98.58818181818182,98.41153846153846,99.12384615384616,98.75,99.13785714285714,99.13857142857144,99.41384615384617,99.95846153846152,100.14642857142857,100.24923076923075,101.3753846153846,101.6825,102.39285714285715,102.21076923076924,102.54384615384616,101.0430769230769,,,,,,,,96.7423076923077,97.32615384615383,97.41076923076922,98.06416666666667,97.61166666666666,97.86923076923075,4.300769230769191,1.126923076923049,99.50866777162231,1.7566559588112334,102.54384615384616,96.7423076923077
Rec-G3_std_1,22,2,2,18,96.36538461538461,96.82538461538462,96.86769230769231,97.56666666666668,97.3875,97.49538461538462,97.9009090909091,98.03769230769231,98.66230769230768,98.32285714285713,98.75000000000003,98.7107142857143,99.03846153846158,99.37307692307694,99.64142857142858,100.0,100.70846153846153,101.05,101.88857142857144,101.62615384615384,102.00153846153847,100.50076923076924,,,,,,,,96.36538461538461,96.82538461538462,96.86769230769231,97.56666666666668,97.3875,97.49538461538462,4.135384615384623,1.1300000000000097,99.03277067629338,1.7062911256343027,102.00153846153847,96.36538461538461
Rec-G3_std_1,22,2,3,19,96.07384615384616,96.49076923076922,96.49153846153845,97.16000000000001,96.98,97.1176923076923,97.55454545454545,97.66307692307691,98.12153846153845,97.78142857142858,98.16714285714284,98.32142857142857,98.70538461538462,98.99846153846154,99.17642857142859,99.45769230769231,100.25076923076924,100.59833333333334,101.38499999999999,101.04307692307692,101.41769230769229,100.0423076923077,,,,,,,,96.07384615384616,96.49076923076922,96.49153846153845,97.16000000000001,96.98,97.1176923076923,3.96846153846154,1.0438461538461326,98.5908251596888,1.647576920871159,101.41769230769229,96.07384615384616
