specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,83.23041181633282,11.840737945930902,0.012443748036300948,95.07114976226372,269.33827850953486,0.1473431595630318,0.10249578071689522,0.05547486660409339,0.031688739677838175,0.018290147574615372,0.010404578538140117,0.005869876201892706,7.945988461538448,5.141060674989678,4.236307508839957,0.010156110575201297,True,3.343779751082606,0.48765890237559845,68.711,1.303,83.23041181633282,86.78905,90.73071999999999,92.3916,93.75566153846155,93.94465454545455,94.73503846153845
Rec-024_90s_1,90,1.75,6,74.22508285585579,20.714561023195163,0.011706607067785483,94.93964387905095,328.8573401393494,0.2424972264802102,0.17336528986278185,0.09961254753923623,0.05645916837022624,0.03301509460762664,0.019686301864881506,0.011466939061369044,14.438415384615396,6.142816387742711,5.024437193195856,0.006414979244272713,True,3.7536901012063595,0.5050824537503735,65.416,2.467,74.22508285585579,79.72953076923076,87.00266153846154,89.59548000000001,91.92738461538463,92.8604375,94.16794615384616
Rec-025_30s_1,30,1.75,6,77.1705643197688,19.09230042972195,0.010796123421970586,96.26286474949075,341.53793054532287,0.2061228318486202,0.15372688837933732,0.08960144121183215,0.05462813708814617,0.03446397177353486,0.021163744954731223,0.013424119295819019,12.983734545454524,3.3450514628110963,2.584303132288596,0.005112478300571066,True,3.3940639366653973,0.4611350888134014,67.051,1.965,77.1705643197688,81.95182000000001,88.29139166666668,91.12194545454544,92.60011818181819,94.598925,94.93555454545454
Rec-026_60s_2,60,2.0,6,71.40137200106153,22.84660671146742,0.012302162833153624,94.24797871252895,324.9340082725006,0.28106267594949264,0.19753498133272732,0.1133259297831036,0.06317541781025734,0.03631816173025326,0.020538840006032302,0.011402860813944605,15.27064999999999,3.2698218012897238,2.630217506565288,0.0037262283654186483,True,3.220585279943608,0.6119316232560671,64.007,2.429,71.40137200106153,78.15570000000001,85.099,89.15198888888888,91.13065384615385,92.53101538461536,93.42635
Rec-028_30s_2,30,1.75,6,75.02254484199244,18.516206065157924,0.01265617664595779,93.53875090715036,301.48165726054566,0.2343443747735937,0.16098724636525963,0.08769182396456161,0.04827331881712357,0.026912356056321633,0.014940464945319755,0.008311752264521863,11.948676282051252,5.160442290246201,4.392794408917539,0.005765465825271905,True,3.2335503871599744,0.5760180059679862,64.356,1.958,75.02254484199244,80.84111538461539,86.60430769230769,89.66785,91.45073846153846,92.53537,92.78979166666664
Rec-029_10s_2,10,2.5,6,82.94130856976537,13.160278397471954,0.011138934868045717,96.10158696723732,300.42936115861266,0.14659148391478916,0.10475509130418659,0.06137215853683701,0.03710856220133339,0.021780941527447733,0.01297565454228469,0.0079335868775982,8.191674999999975,5.0613693527156105,3.9463125953672544,0.008513131924740121,True,3.137495910906731,0.3264595729599754,70.217,1.174,82.94130856976537,86.87422500000001,90.30220000000001,92.95873333333334,94.04109999999999,95.17745555555557,95.06589999999998
Rec-030_90s_2,90,1.75,6,72.19386799589336,21.98659936368208,0.011711370130597507,94.18046735957543,333.8470793364447,0.25749320306124046,0.18842312907426614,0.10781837992453557,0.06266614365010006,0.03714070218885033,0.020923152603047508,0.012376463511654561,15.22309871794873,4.465531134726011,3.7721925245677705,0.004127843096474094,True,3.4795506528154,0.5460007686792919,63.943,2.541,72.19386799589336,78.0038846153846,85.10653636363635,88.7865090909091,91.11192222222222,92.2024111111111,93.22698333333334
Rec-031_30s_3,30,1.75,6,76.14974243862663,19.223909309084267,0.010243763962575942,95.3736517477109,355.4979702707959,0.19692518940022558,0.1483260816296313,0.0899429845193573,0.05566916216154675,0.03451465559669712,0.021217053008328487,0.012843794948766866,12.760162878787867,3.685109614627047,2.7818788396229412,0.003924150002697466,True,3.1221133796500378,0.6386186450930441,65.816,1.854,76.14974243862663,81.35254545454546,86.3899,90.89832222222223,92.03174615384614,93.02909999999999,94.11270833333333
Rec-032_30s_4,30,2.0,6,76.52890894845622,17.87824297946462,0.012888085396928355,94.40715192792084,294.74518842334635,0.23041632226637485,0.1648107010894335,0.09109889010246043,0.04981686700076018,0.026951030952592825,0.014865180639869231,0.008181484813442204,12.385143434343433,3.9345648781713862,3.3320135828816784,0.00499221721629772,True,3.139996925896071,0.5671872228797837,65.72,1.782,76.52890894845622,81.48824545454546,87.50886923076922,90.50006250000001,92.14713333333333,93.14856153846154,93.8733888888889
Rec-G3_S60_1,60,2.0,6,72.82731382253483,22.205819455016677,0.00866064187574957,95.03313327755151,417.7469375509669,0.19231664985745192,0.1428499140744949,0.0866922229438152,0.053145737978420336,0.032816415035540655,0.020146811203391728,0.012422303399496442,14.923730769230787,5.853870593730505,4.540659009244231,0.005955021072238549,True,3.596561083590123,0.5852286182159766,65.442,1.96,72.82731382253483,78.5744769230769,84.90996923076924,88.95582857142858,91.21078571428572,92.85517857142858,93.49820769230769
