specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,82.08684400567284,11.919577034563849,0.011956293407342224,94.00642104023669,277.681698579848,0.14251396031666352,0.10055599511503621,0.055749638698138836,0.03261689617895032,0.019197270370946394,0.011186885803507005,0.006441490577983882,7.923132307692285,4.717860710194624,3.8080729226914705,0.009441646770881471,True,3.987452658315964,0.841369642982894,68.711,1.303,82.08684400567284,85.59706000000001,89.34694,91.22395384615385,92.52106153846155,92.92534,93.5201923076923
Rec-024_90s_1,90,1.75,6,72.86124805877296,21.16730719596193,0.010785577169806807,94.02855525473488,351.51309129968,0.2283016252390543,0.16788491636728578,0.10076201040273824,0.05961238263023549,0.03642742617672037,0.022582186092322962,0.013725113040384904,14.881429487179489,5.861165927233951,4.615917160025371,0.006031373597937496,True,4.510204753219836,0.7097113829271707,65.416,2.467,72.86124805877296,78.04571666666666,85.290525,88.03941999999999,90.40446666666668,91.589175,92.92714615384615
Rec-025_30s_1,30,1.75,6,76.40609749152559,19.19079427845445,0.009763678293386749,95.59689176998003,368.06864126169864,0.18737274152939634,0.14371803784099357,0.08834915853931226,0.05638298750681947,0.03723358384657874,0.02391703730558217,0.01587136551494806,13.177599999999984,3.1686512615268594,2.4262829969537623,0.00451639809967264,True,4.041894119152484,0.9103124146555874,67.051,1.965,76.40609749152559,80.78267000000001,86.93419090909092,89.7937,91.25148,93.335075,93.96027
Rec-026_60s_2,60,2.0,6,70.38551399447847,22.750849216135887,0.011551420313945493,93.13636321061436,340.39232114791275,0.262804621794783,0.18872107993971957,0.1120035992210494,0.06470500410843959,0.03847561360096373,0.022529122818677264,0.012965161576288872,15.335018181818185,3.2450840304037194,2.608169150752033,0.0034172934627653435,True,4.071388625988471,0.6710762219718877,64.007,2.429,70.38551399447847,76.74538181818183,83.53894166666666,87.51943333333332,89.69914615384616,91.15754615384616,92.08040000000001
Rec-028_30s_2,30,1.75,6,73.71461850749554,18.776379697061014,0.011980953576148892,92.49099820455656,315.2104499608853,0.2249589334786326,0.15798178430580187,0.08888949468562121,0.05041534012118043,0.028996490521164084,0.01661092256554454,0.009534749329228221,12.302224999999993,4.891570010793733,4.092833278141787,0.005372829465909343,True,3.94226984038705,0.6940267970174835,64.356,1.958,73.71461850749554,79.32753333333334,85.05616666666667,88.25775999999999,90.05876923076924,91.25764,91.62975833333333
Rec-029_10s_2,10,2.5,6,82.06136433040456,12.939798952925605,0.010612655980319524,95.00116328333016,309.3437597071497,0.13732563474189824,0.09988058495735702,0.060013397858741116,0.037094205218139616,0.022367093280487024,0.013630821968042611,0.008545259515485364,8.261037373737366,4.805715371434999,3.6940049418077523,0.008139369535122457,True,3.633328527943139,0.6570817493243043,70.217,1.174,82.06136433040456,85.73431818181818,89.09620000000001,91.63936666666666,92.81131818181818,93.88296666666668,93.99535555555555
Rec-030_90s_2,90,1.75,6,70.75186689585585,22.449532284250605,0.010823987761832481,93.20139918010646,356.02760510669776,0.24299346270359173,0.182399413985405,0.10888098970684311,0.065939919393669,0.04058784201088875,0.023881238808257346,0.014726104131789736,15.633365909090912,4.200232559226471,3.4373621709143136,0.0038176639448866813,True,4.270522543142657,0.7001374657870499,63.943,2.541,70.75186689585585,76.279725,83.24104999999999,87.08097,89.51634444444444,90.84031111111112,91.91309090909091
Rec-031_30s_3,30,1.75,6,75.12006893984342,19.257296891119484,0.009634009877685265,94.3773658309629,371.99395965077474,0.18552498846656287,0.14211671288592317,0.08878234618817976,0.05663350087829703,0.036068066972767654,0.02286021587347305,0.01423531642701985,12.801795454545442,3.4836890194042227,2.5394526355222133,0.0037786837565852776,True,3.83515259870223,0.7846122559914117,65.816,1.854,75.12006893984342,80.07585454545456,84.9097,89.35341249999999,90.7258076923077,91.78413636363638,92.87765
Rec-032_30s_4,30,2.0,6,75.05063141131146,18.272682327483057,0.012434393709603355,93.32331373879451,304.51644714838204,0.22720972619043572,0.16478665831461703,0.09300651521062343,0.05184471715342976,0.028720735154964937,0.01614309546110223,0.009092391119353947,12.784702500000009,3.617018605831815,2.9944889829088206,0.004757045392454619,True,3.8132790000011805,0.7688378336912288,65.72,1.782,75.05063141131146,79.93155999999999,86.07588333333332,89.074325,90.82087272727273,91.9185153846154,92.7162625
Rec-G3_S60_1,60,2.0,6,72.00582367264609,22.059053294165835,0.008137478322622719,94.06487696681192,436.35229499294593,0.17950506799885377,0.13575023443356157,0.08490690625981774,0.053612803488043044,0.0341293549754782,0.021550312949512297,0.013681544375709261,14.900815384615399,5.535872261837043,4.299491196262371,0.0056168903317146196,True,4.098631262657325,0.6720823297809297,65.442,1.96,72.00582367264609,77.41243076923077,83.53917692307694,87.53419999999998,89.82346153846153,91.52725714285715,92.31324615384617
