specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,82.93690496500655,11.717791603936407,0.012641224763753544,94.65469656894295,265.69225525063047,0.14812723740018427,0.10244942146227992,0.054912195968457894,0.031155388912189764,0.017788631933759146,0.010050251034005565,0.00560687993092976,7.665687692307699,5.084676232380842,4.199401057995794,0.010094497898389218,True,4.53249087921703,0.7876257999949994,68.711,1.303,82.93690496500655,86.56442,90.28524,92.15746153846155,93.33666153846154,93.77807,94.2301076923077
Rec-024_90s_1,90,1.75,6,74.26660708172358,20.50273965064668,0.011324816542625144,94.76934673237025,336.2667179916754,0.23218976516478002,0.1681401266850156,0.0983720188958569,0.05669099223834733,0.03379959124089621,0.02045816035438848,0.012128436408992131,14.47482500000001,6.331226135449931,5.121588256763063,0.0065462627968256885,True,5.2413385716667635,0.6588439952611843,65.416,2.467,74.26660708172358,79.421275,86.7795,89.2902,91.47825833333333,92.64165,93.8961
Rec-025_30s_1,30,1.75,6,77.27014840219209,18.94189517402546,0.01029124685353774,96.21204357621755,353.04504987203757,0.1949357191097312,0.1473913045435301,0.08825619140402467,0.05497323858532705,0.03549772125308219,0.02226313074394618,0.014450075110327166,13.174240000000012,3.334426777197297,2.583477087100946,0.0046980616053993495,True,4.6959395759332665,0.8228498236171328,67.051,1.965,77.27014840219209,81.73398,88.21184545454545,90.86524545454546,92.25599,94.09549166666666,94.90822000000001
Rec-026_60s_2,60,2.0,6,71.55502728202178,22.28615403599805,0.012102026047898978,93.84118131801984,327.04791373815357,0.26970761665113735,0.19064512665460112,0.11036637881496499,0.06211324867990338,0.036030584178984804,0.02056603505720772,0.011527790500909825,15.008720909090897,3.510146480467359,2.8583896798871526,0.0038378689401318295,True,4.849295296892302,0.6474501145935064,64.007,2.429,71.55502728202178,78.0071090909091,84.902,88.65297777777778,90.79643846153847,92.03965384615384,93.01583
Rec-028_30s_2,30,1.75,6,74.8912765193027,18.350280448810366,0.012602417597180766,93.24155696811307,301.857750446085,0.23125789724128992,0.15945507273834378,0.08708164808246066,0.047958292614489056,0.02680316873543112,0.014917092433229613,0.008319446143439742,11.954474999999974,5.219471463557452,4.454667126302385,0.005815525198958102,True,4.700127528079313,0.7162840282947428,64.356,1.958,74.8912765193027,80.58014166666668,86.34930833333333,89.43614,90.99776923076924,92.20775,92.53461666666665
Rec-029_10s_2,10,2.5,6,82.77737445379991,12.990949812325251,0.011239231209417904,95.76832426612516,297.55302910324275,0.1460082885706676,0.10421816630330184,0.06076435537618692,0.03650654435695318,0.021365016776284072,0.01264494332216429,0.007711642690929356,8.169664646464653,5.207401737290461,4.140545663300144,0.008261286788940187,True,4.276162600015836,0.7002735854802892,70.217,1.174,82.77737445379991,86.6504909090909,90.16351818181819,92.59557777777778,93.77195454545455,94.83224444444444,94.82015555555556
Rec-030_90s_2,90,1.75,6,71.91773437670383,21.95473541931183,0.011565832233903594,93.87246979601566,336.99624277942934,0.25392478659950174,0.18689436294881648,0.10768807818811867,0.06301389913396038,0.037517988504449325,0.02128696113423954,0.012698546763376808,15.288137878787879,4.593787942284002,3.842753603340817,0.004269814981065161,True,5.0904961798687065,0.6632042243096817,63.943,2.541,71.91773437670383,77.58801666666666,84.73597,88.38682,90.58137777777777,91.8947,92.87615454545454
Rec-031_30s_3,30,1.75,6,76.11501626507675,18.851849167512658,0.01034508902676002,94.9668654325894,351.25138273027,0.1950240579569702,0.14648291424646198,0.08838688638203972,0.05454100441127324,0.03359770599039163,0.02058968543325351,0.01238092150498112,12.596715151515141,3.7981319072441,2.9144776603336804,0.004142901377993432,True,4.583636444881613,0.7768695320235363,65.816,1.854,76.11501626507675,81.1912181818182,86.1739375,90.48122500000001,91.70008461538461,92.70401818181817,93.78793333333334
Rec-032_30s_4,30,2.0,6,76.40142699848941,17.99177971463895,0.012298647072330538,94.39320671312836,305.72534614464666,0.22127454891346032,0.16104586237720572,0.09146454570681975,0.05131150552033331,0.02860922648706492,0.016181877705095018,0.009171532708196893,12.709559999999996,3.6775155090244294,3.0912137927538947,0.004593180134829222,True,4.545545975529646,0.7658640094686726,65.72,1.782,76.40142699848941,81.08389000000001,87.29209166666665,90.173675,91.77861818181817,92.84956923076923,93.79345
Rec-G3_S60_1,60,2.0,6,72.91111694150572,21.658930227212846,0.008598020811234989,94.57004716871857,417.25344336340464,0.18622393284266262,0.13862205139212025,0.084430775599315,0.051942835631064874,0.03223180326265843,0.01982939570412604,0.012269411637701764,14.622561538461511,5.78753428200712,4.481302550415107,0.005794987732804489,True,4.61471781483538,0.6368248797598207,65.442,1.96,72.91111694150572,78.4645153846154,84.70003846153847,88.55963571428572,90.76024615384617,92.36316428571429,93.0870769230769
