specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,83.44324322932162,11.725997538790002,0.012516237818751885,95.16924076811162,267.60750027139323,0.14676537385759494,0.1018782302540035,0.05494378362910088,0.031348483242026874,0.017998336575901615,0.010226297611995836,0.005738108465506431,7.66841461538462,4.866701677474573,3.9879544936892684,0.009864247064141431,True,5.273458068919912,1.3091882700005362,68.711,1.303,83.44324322932162,87.04757,90.74911,92.61096153846155,93.8333923076923,94.27369,94.71598461538461
Rec-024_90s_1,90,1.75,6,74.75480950310435,20.443653328954014,0.011366403375246217,95.19846283205837,335.1049747066794,0.23237081020058645,0.1680719092960785,0.09813873684080533,0.056442205060179065,0.033587414931255735,0.02029228757717603,0.01200702548704497,14.503364743589756,6.249069792622291,5.055338102664652,0.0065042169604073875,True,5.907708578722656,1.0608498464134775,65.416,2.467,74.75480950310435,79.87445833333332,87.26666666666667,89.74067,91.884525,93.0202125,94.37782307692308
Rec-025_30s_1,30,1.75,6,77.78822759320866,19.006692979121894,0.010138005300235038,96.79492057233055,357.23855283402565,0.19268995416227785,0.1463010714132578,0.08827491985710516,0.05537386824404385,0.03599005192549895,0.02272925795467952,0.0148478751674684,13.17786000000001,3.1576824152040053,2.4271271531929215,0.004566823188809815,True,5.422480921598555,1.2750994263980888,67.051,1.965,77.78822759320866,82.22908,88.66356363636363,91.28650909090908,92.73772,94.61091666666665,95.40694
Rec-026_60s_2,60,2.0,6,72.03252651390844,22.272004253260384,0.012033454868392378,94.30453076716881,328.3865768268836,0.26800915801025194,0.18981731546004701,0.1102280131422405,0.06223776444399532,0.03621438776104302,0.020736727765343195,0.011661655574807112,15.002569090909105,3.2745000953259225,2.6628809488915683,0.0035980726991384085,True,5.446618025120685,1.019907452948442,64.007,2.429,72.03252651390844,78.4569909090909,85.30282500000001,89.09601111111111,91.20566153846154,92.49070769230768,93.45956000000001
Rec-028_30s_2,30,1.75,6,75.3262767800608,18.334446600924522,0.012599870939832508,93.66072338098532,301.83420986038647,0.2310116609248998,0.15929725684592155,0.08700609656029122,0.04792246059443772,0.02678629185557254,0.014909465206556557,0.008316173555238362,11.954858333333334,4.993425517390035,4.258520097835645,0.005575367725251835,True,5.309731988253329,1.0787253815775772,64.356,1.958,75.3262767800608,81.00429166666667,86.77999166666667,89.8514,91.42612307692308,92.61829999999999,92.95915000000001
Rec-029_10s_2,10,2.5,6,83.16018194397135,13.042916216041082,0.011139019903676226,96.20309816001243,299.784303044965,0.145285303332463,0.10401434489290001,0.06093793370333772,0.03677752642366858,0.0216266643685043,0.012859798964099422,0.007877331546383596,8.224301010101016,4.982331085758325,3.930910582881598,0.00795715693234634,True,4.8273645742376665,1.05786295132857,70.217,1.174,83.16018194397135,87.02645454545454,90.50594545454545,93.01825555555554,94.14728181818182,95.21937777777778,95.25075555555556
Rec-030_90s_2,90,1.75,6,72.26526289026005,22.02149351028422,0.01164811855175438,94.28675640054426,335.48486874465823,0.25650896709448034,0.18838513953168554,0.10812213821333409,0.0630271343697004,0.03738768440506275,0.021127669817961936,0.012557284287685988,15.321783333333329,4.408430340263951,3.6970268517044866,0.004096931118718892,True,5.698967418792665,1.013132460281948,63.943,2.541,72.26526289026005,78.00741666666666,85.14363,88.85381,91.05953333333333,92.29338888888888,93.32919999999999
Rec-031_30s_3,30,1.75,6,76.69260346883587,18.71399103343367,0.010278158453280568,95.40659450226954,352.1930946472537,0.19234536513490302,0.14473871465639823,0.08762036177048661,0.05423714559292589,0.03351541880749746,0.020604429886909734,0.012430626482674826,12.57339318181819,3.581175092813975,2.737875590497804,0.003949914146704518,True,5.229646297636618,1.1804581250592123,65.816,1.854,76.69260346883587,81.66118181818182,86.65787499999999,90.8777375,92.09243076923076,93.11605454545453,94.234575
Rec-032_30s_4,30,2.0,6,76.81648156188663,17.97276031382771,0.012322064380262869,94.78924187571434,305.21287563056603,0.22146150967801853,0.1610844572590727,0.09138796951163757,0.05121215055025724,0.028522086762580192,0.016115095557558676,0.009123812975120882,12.688547499999984,3.4958811584464082,2.9287628203940494,0.004443690118372274,True,5.173251624407762,1.159328871041695,65.72,1.782,76.81648156188663,81.51484,87.69,90.59822499999999,92.19239090909092,93.26393846153844,94.20338749999999
Rec-G3_S60_1,60,2.0,6,73.23801712494277,21.708231442781415,0.008536546222069102,94.94624856772418,419.684006500974,0.18531332111067736,0.1382356632193571,0.08449444289997819,0.05216286828099991,0.03247896311002647,0.020050973963072347,0.01244916930945309,14.666623076923088,5.793160430044511,4.481043339135973,0.0059155334077957075,True,5.015652483425769,0.863482313903232,65.442,1.96,73.23801712494277,78.76763076923076,84.99833076923076,88.88236428571427,91.05621538461537,92.69942857142857,93.43425384615385
