specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,82.12952003530054,11.675408876641425,0.011506934687407273,93.80492891194197,283.242077252591,0.134348167392288,0.09604489765433187,0.05444223990774975,0.03243792492102262,0.019513476156539263,0.011582062973803804,0.006821903990473204,7.935717692307691,4.9230767720306385,3.9657279467693702,0.009630663672970899,True,3.326607438096225,0.24736885354933738,68.711,1.303,82.12952003530054,85.40569,89.19329,90.85474285714285,92.27826153846152,92.47794545454545,93.3414076923077
Rec-024_90s_1,90,1.75,6,72.65627626852303,21.121160974959814,0.010774437319568722,93.77743724348284,351.4118759419326,0.22756862504122552,0.16709869707203456,0.10034302891836357,0.05950345601501878,0.03631409718203767,0.02256353339285451,0.013720830878701252,14.745084615384599,5.916242527130998,4.653610942698769,0.006078885735787221,True,3.9197665504031125,0.25125476184112205,65.416,2.467,72.65627626852303,77.90744615384617,85.00339230769231,87.80152999999999,90.28026153846153,91.381225,92.65253076923076
Rec-025_30s_1,30,1.75,6,75.86943557147218,19.04166322986601,0.010279845540274809,94.9110988013382,353.6656255888624,0.1957453568329529,0.14804932237400356,0.08854874581207807,0.05527902894864084,0.035651344862473434,0.022409399991175413,0.014527068366061623,12.91433363636365,3.486165907510405,2.7215012599704385,0.005129296148234363,True,3.4467442915866986,0.20492967597710643,67.051,1.965,75.86943557147218,80.43762999999998,86.56193333333333,89.51575454545456,90.98891818181819,93.06355,93.35196363636364
Rec-026_60s_2,60,2.0,6,69.88031615248215,23.070216896057122,0.011713101558764349,92.95053304853927,337.9176599671169,0.2702237934862383,0.1931515091473629,0.11379893335712699,0.06523922018402288,0.038512052894792,0.02238216005911415,0.012781355715975109,15.532050909090913,3.477773666507832,2.778190112465862,0.0037273435451274668,True,3.4574474305225213,0.31425020703047585,64.007,2.429,69.88031615248215,76.41760909090908,83.29899166666668,87.42718888888889,89.49447692307695,90.99746153846152,91.94966
Rec-028_30s_2,30,1.75,6,73.72988875261306,18.591931663923543,0.01185546912078774,92.32182041653661,316.6749747639528,0.22041607173744138,0.15505885349288998,0.08777197224949587,0.05017712606657619,0.029027155132568806,0.016725800404117523,0.009656671841752765,12.154991666666675,5.108723111118788,4.259670605266919,0.005620391842658158,True,3.3972451252611493,0.3247564054545995,64.356,1.958,73.72988875261306,79.2658,84.91691538461538,88.02637000000001,89.90749230769231,91.09483999999999,91.42079166666667
Rec-029_10s_2,10,2.5,6,81.91248323328695,12.886085611001597,0.010713453020076607,94.79856884428855,306.7602686868176,0.13805447280615077,0.09992892383680425,0.05975264315169528,0.03683035853508798,0.022062124082935036,0.0134057903645795,0.008352068410292526,8.004841666666664,4.891993934712625,3.7375680381684644,0.00850968714218911,True,3.223319714865838,0.19179194279122116,70.217,1.174,81.91248323328695,85.65250833333333,88.92349999999999,91.52364444444443,92.63871666666667,93.7979888888889,93.65735
Rec-030_90s_2,90,1.75,6,70.8339599418509,22.204930316329268,0.010717898602661372,93.03889025818017,357.4434683864072,0.2379901916095786,0.1788269952866618,0.10728966557594306,0.06529636463868589,0.040455538602494304,0.0239274545897822,0.014798227448063882,15.468725000000006,4.511685440246939,3.7011413978432812,0.004041627900819129,True,3.739066460123665,0.2851270580796445,63.943,2.541,70.8339599418509,76.25089999999999,83.18958181818181,86.89013636363637,89.34833333333333,90.68152222222221,91.719625
Rec-031_30s_3,30,1.75,6,74.60380915936965,19.59663860059247,0.009743586845274118,94.20044775996212,370.5802398316558,0.1909415500803238,0.14582317992072757,0.0906116658614514,0.05741228566739734,0.03643601093487396,0.022936676467449783,0.01422927506149146,12.912950757575771,3.775763022887733,2.750332335116943,0.003962439090002522,True,3.2753173014270978,0.35388545673099103,65.816,1.854,74.60380915936965,79.7903909090909,84.6478125,89.26006666666666,90.55163846153845,91.62270833333334,92.70334166666667
Rec-032_30s_4,30,2.0,6,75.14094070570292,17.931042948121593,0.012369018587506875,93.0719836538245,304.0291080075155,0.22178940351870008,0.1607955714387145,0.09102725439628379,0.05100259888836512,0.02828372933119001,0.015978600302080957,0.009008355041779277,12.467658585858587,3.9735979068078535,3.317370485575253,0.004985624896202404,True,3.2979437089806996,0.30478451623450553,65.72,1.782,75.14094070570292,79.94546363636364,85.88312307692308,88.8976875,90.61799166666667,91.73404615384615,92.41312222222223
Rec-G3_S60_1,60,2.0,6,71.780893271797,22.181609129367608,0.008194486025530082,93.96250240116461,434.6262106351498,0.18176688603437335,0.13719194448716135,0.08552701626837826,0.05383069509854306,0.034113190348947726,0.021500182220653266,0.01360634109030408,14.961269230769219,5.562163598332112,4.321647845158479,0.005551663679392431,True,3.71726462914143,0.42308476278785695,65.442,1.96,71.780893271797,77.25735384615385,83.41391538461538,87.45704285714285,89.7568,91.47225,92.21862307692307
