specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,94.15832637089339,10.650360979114552,0.012571423684282646,104.80868735000794,258.9868525653177,0.1338902002590004,0.09259714425525546,0.04980264357759872,0.02828563279687504,0.01623413495361427,0.00918169273085367,0.005149636303468787,6.652504545454562,6.114637816303349,4.685221339930805,0.01845209064052416,True,8.04447734985149,1.348761315714504,68.711,1.303,94.15832637089339,97.48564545454546,100.6088909090909,102.46805333333333,103.89390000000002,104.17497500000002,104.13815000000002
Rec-024_90s_1,90,1.75,6,82.12919787135525,21.47414923593515,0.019883760654800575,103.6033471072904,222.06898722996326,0.4269868436728032,0.2414716471059392,0.09390404206837033,0.03591751286772779,0.014390553869390142,0.005979713045562966,0.002395805718023053,13.735623076923062,10.245300681112628,9.4524738063804,0.01279170344907424,True,7.920822595550007,1.258887627475031,65.416,2.467,82.12919787135525,91.26078461538462,99.26895714285715,100.75298,102.0136857142857,102.24973333333332,104.99640769230768
Rec-025_30s_1,30,1.75,6,88.23044854856877,18.567418062494625,0.01040099030253776,106.7978666110634,348.24787202984095,0.19311953521117103,0.14558339938627327,0.0863981359174323,0.053637800086395654,0.03441451622908243,0.021513924932733176,0.013875508473290424,12.467784999999992,3.7864740719303787,3.103265001204109,0.008669575639496826,True,7.854338916243315,1.2306517922040316,67.051,1.965,88.23044854856877,92.77459,98.99700769230768,101.05419166666668,103.15281666666665,105.00474615384616,105.242375
Rec-026_60s_2,60,2.0,6,83.36651418242417,20.545531610936674,0.01199527421695258,103.91204579336085,322.29105844014686,0.24644928560625287,0.17473869853914967,0.10144390061206453,0.05738198575516764,0.03344636387200354,0.019185639156423902,0.010809096936524076,13.938663636363628,4.225703389291,3.236845590343765,0.006404615952432419,True,7.112004777352891,1.345793160896618,64.007,2.429,83.36651418242417,89.30007272727273,95.62359230769233,99.18443,100.69559285714286,102.2385357142857,103.23873636363636
Rec-028_30s_2,30,1.75,6,85.05501779136162,17.407055267823928,0.015209571718151512,102.46207305918554,258.89052035004414,0.2647538554977951,0.16818226873535505,0.08104372969457671,0.03955151828164658,0.019598026154038675,0.009686359885010388,0.004775380294412346,10.434728571428579,5.793064834423155,4.8592496778529375,0.009043189557489503,True,7.019765917214595,1.1581094099472444,64.356,1.958,85.05501779136162,91.42627142857143,97.05919285714285,99.95266363636364,101.06389285714286,102.061,101.861
Rec-029_10s_2,10,2.5,6,91.89220585165381,13.202577901440302,0.01133520264899688,105.09478375309412,297.0514742056214,0.14965389600199377,0.1063121936062412,0.0617003905670531,0.036907978268031404,0.021501364852549963,0.01266877482817312,0.007693619695955502,8.52109666666668,5.256337119220876,4.195752940472208,0.008743168899393403,True,6.341370512079874,1.085432117750495,70.217,1.174,91.89220585165381,95.91168333333333,99.24957500000001,102.36491000000001,103.1121,103.86290999999999,104.43278000000001
Rec-030_90s_2,90,1.75,6,80.80271198026037,22.38224796017833,0.01600200741005856,103.1849599404387,264.95398989582776,0.35816089771254167,0.2331297397479095,0.10872619705288233,0.051939180393507096,0.025346739286731954,0.01160247841972455,0.005647022407455718,14.403919230769219,4.962176413562195,4.022802278036791,0.007086954022244049,True,7.117764083781992,1.2207004055253814,63.943,2.541,80.80271198026037,88.69705,96.04284166666667,100.2635090909091,101.72448000000001,101.79746666666666,103.10096923076922
Rec-031_30s_3,30,1.75,6,88.41571470614673,15.703375137423516,0.011371420593120306,104.11908984357025,311.64024482007625,0.1785696834191912,0.13012224678761225,0.07481850391775782,0.04384271038001599,0.025837770843075595,0.015026265340835917,0.008623536956302903,11.58309166666669,3.801166851636657,3.031739225497459,0.006998675324801356,True,7.146495030815445,1.2678503497399192,65.816,1.854,88.41571470614673,92.47429166666666,98.12335,100.3459,101.23893846153848,102.23258461538461,104.05738333333335
Rec-032_30s_4,30,2.0,6,86.85649349449184,16.742638271678523,0.013763320053523828,103.59913176617036,276.0074688614777,0.23043428907348854,0.1607460087343149,0.08534593420058167,0.04479652885405548,0.02329812657751368,0.012313207381189302,0.006507608047700578,11.641893333333343,3.9301853198741905,3.029697287445266,0.008228134441271401,True,6.923676735734328,1.333920306816997,65.72,1.782,86.85649349449184,91.89536666666667,97.50890714285715,100.42854444444446,101.63766666666668,102.65722857142858,103.53726000000002
Rec-G3_S60_1,60,2.0,6,81.06079011414498,21.345408912154916,0.009465177308407485,102.4061990262999,387.4485880836225,0.20203808007400761,0.1457521501900598,0.08444347308417287,0.04946670589064338,0.029253010585629506,0.017136316380696452,0.01010194093070237,14.347857142857137,8.213539553468566,6.324151091692168,0.009650915924491354,True,5.9875293505592175,0.8899508149049439,65.442,1.96,81.06079011414498,86.99515714285714,93.52360714285714,97.26493333333332,99.04410714285713,100.69146666666667,101.34301428571428
