specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,84.7469950183558,11.490787385246762,0.012799745231086047,96.23778240360257,261.7071053419472,0.14707915103573596,0.10125529305607239,0.05384937965415534,0.030271368998300678,0.017199499201640697,0.009627515051282773,0.005343264893611645,7.644644615384621,5.353050335082057,4.465789683738865,0.010789078208846893,True,4.401352810501741,0.7882939403926335,68.711,1.303,84.7469950183558,88.28224,92.14931000000001,93.6986142857143,95.03374615384615,95.18283636363638,95.92688461538462
Rec-024_90s_1,90,1.75,6,76.11266454830037,20.0394909370827,0.01225834796025547,96.15215548538308,315.10978855955716,0.2456510528531457,0.17286415757657655,0.09676424919965194,0.0533966347086202,0.030444543276777116,0.017716499971327394,0.010060021913548243,14.05322307692309,6.5467041683139175,5.463884814591889,0.007005241371707283,True,4.960765746696802,0.7256967279176423,65.416,2.467,76.11266454830037,81.56501538461538,88.9234,91.29834,93.34735384615384,94.2791,95.61823846153847
Rec-025_30s_1,30,1.75,6,78.47402109459118,18.814845518048344,0.011473913497372933,97.28886661263952,325.39339525983974,0.21587990994052153,0.15806625763303525,0.08906074120217887,0.05263761195543077,0.03226158739712982,0.019213993689346325,0.011844008948167468,12.817240000000012,3.5886266193351455,2.7710760195699513,0.0057758929630278176,True,4.579990050455568,0.7464027113012789,67.051,1.965,78.47402109459118,83.42465999999999,89.96378333333332,92.61009090909091,94.00220909090909,95.87420833333334,96.2419
Rec-026_60s_2,60,2.0,6,73.06975223231862,22.342916807205604,0.01285361994227459,95.41266903952422,312.6705345257618,0.2871873610416801,0.19867382116920343,0.11117540985361521,0.060374225014686596,0.03385712207605851,0.01866403333855891,0.01009224022222359,14.89233999999999,3.4274271051584226,2.781608782299254,0.004082963476469474,True,4.473917545317518,0.7850290766343052,64.007,2.429,73.06975223231862,79.9067,86.87853333333334,90.7332,92.6242,93.85730769230771,94.79903999999999
Rec-028_30s_2,30,1.75,6,76.69650286892526,18.024648690368902,0.013282723132486619,94.72115155929417,288.8728253998063,0.23941641811450765,0.16144269523602348,0.08533456088482222,0.045607754945777346,0.024701370190087578,0.01331927307557984,0.007197827549422712,11.532199358974353,5.304816396818526,4.576809223367244,0.006149269837273386,True,4.4443465487200635,0.7847113314500239,64.356,1.958,76.69650286892526,82.56999230769232,88.30458461538463,91.25959,92.81655384615387,93.88803,94.10219166666667
Rec-029_10s_2,10,2.5,6,84.11211123734496,13.261765628607971,0.011467636928346943,97.37387686595294,295.02393812737415,0.15208111325770698,0.10760570187130544,0.062055370875953454,0.03696871929215657,0.021360359207813245,0.012532079459870412,0.00755193948694091,8.049103333333306,5.271413358842626,4.152931080666934,0.008536856888522678,True,4.166234237769642,0.6154661858276835,70.217,1.174,84.11211123734496,88.18046666666669,91.697,94.33426666666668,95.32015833333334,96.5311111111111,96.22957
Rec-030_90s_2,90,1.75,6,73.7802059520738,21.530895349650688,0.012506598716781933,95.31110130172449,316.19777509620985,0.2692782681511074,0.19291236142619883,0.10628116981380113,0.059538056940050606,0.03405536710857897,0.018451843927931436,0.010532353424211586,14.826185897435892,4.688780222496546,4.032184868313994,0.0044832422390022825,True,4.740784054157477,0.7147109452036045,63.943,2.541,73.7802059520738,79.76383076923078,87.00644545454544,90.4867,92.63497777777778,93.66446666666667,94.59001666666667
Rec-031_30s_3,30,1.75,6,77.73865352553167,18.654773783126924,0.010995439433957484,96.3934273086586,334.90212751796116,0.20511743528655002,0.15131677884584083,0.08844948105408494,0.05285109723050007,0.03163796952081238,0.018766523042400143,0.010949546731544696,12.514559090909074,3.918556982791218,3.1077921003995614,0.004298697492591103,True,4.355109209175348,0.849399173505427,65.816,1.854,77.73865352553167,82.96229090909092,88.13444999999999,92.37865555555555,93.39208461538462,94.33802500000002,95.47685
Rec-032_30s_4,30,2.0,6,78.11076834623479,17.55465596413594,0.013247992500017607,95.66542431037072,287.4381633742416,0.2325639505532623,0.1647974984989612,0.08959592001060673,0.04817605602187951,0.025620030632006362,0.013898193092559335,0.007522775752242602,12.192771717171723,3.9266732099748647,3.35790590347972,0.005112264242452943,True,4.311997550274403,0.8021505990909793,65.72,1.782,78.11076834623479,83.06977272727272,89.1053153846154,92.052375,93.44640833333331,94.48652307692306,95.26254444444444
Rec-G3_S60_1,60,2.0,6,74.1248919970986,21.776818852833962,0.00908866757265338,95.90171084993256,401.23458411656514,0.1979222673432988,0.14486903264172113,0.08577408727371133,0.05132650215034328,0.030946855718814732,0.018546414125337154,0.011165468608543993,14.613853846153845,6.2026165269587,4.83038722642933,0.006367838680686887,True,4.391841869411202,0.7002628452710966,65.442,1.96,74.1248919970986,79.98003076923077,86.40053076923076,90.31753571428571,92.38743571428573,94.01014285714287,94.59388461538461
