specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,82.50613519979464,12.057830878979878,0.0129983269914753,94.56396607877451,262.7368024225235,0.1567316285728885,0.10727730312191136,0.05649580014805012,0.03154477530953275,0.01772806206740726,0.009855776295131199,0.005408481014452367,7.8917753846154,5.153517299937596,4.300008788075052,0.01001088063442218,True,3.295597397030123,0.5288521649348412,68.711,1.303,82.50613519979464,86.31233999999999,90.21649,92.09716153846153,93.3051153846154,93.66833,94.20411538461539
Rec-024_90s_1,90,1.75,6,73.63059211092904,20.93044501517085,0.011739919085518361,94.56103712609989,329.20189588599294,0.24572173090199692,0.17584660043356098,0.10087907508601553,0.056973132344355505,0.03332996435148429,0.0198060426727244,0.011518957374858724,14.594033333333343,6.266838647738258,5.152586556012659,0.006398004162129029,True,3.6717094807093194,0.5381511479236759,65.416,2.467,73.63059211092904,79.16196666666666,86.57799166666666,89.21963000000001,91.46269999999998,92.5602375,93.756
Rec-025_30s_1,30,1.75,6,76.95217611173172,19.178255632921484,0.010396711813203023,96.13043174465321,351.63719723963106,0.19939079689542222,0.15032846973548103,0.08954308381502912,0.055504891358459395,0.03568073464737605,0.022271176197165996,0.014391408535370572,13.26106,3.260512027785001,2.511630368551243,0.0046307969798315505,True,3.2290324973534976,0.702495733034775,67.051,1.965,76.95217611173172,81.54704000000001,88.00076363636363,90.78193636363636,92.18119,94.09499999999998,94.80810000000001
Rec-026_60s_2,60,2.0,6,71.13828535873793,22.64805054422564,0.012244069141098457,93.78633590296357,325.52244696073467,0.2773042967745913,0.1952183740356677,0.11229114521855153,0.06277153617387725,0.03618043900252795,0.0205161027308663,0.011421932793639306,15.157379090909117,3.3624348549093144,2.7385395469972926,0.0036759357410880446,True,3.2525180339113358,0.4909019174173525,64.007,2.429,71.13828535873793,77.78729090909088,84.74019166666666,88.61681111111112,90.76953846153846,92.04706923076924,92.94467
Rec-028_30s_2,30,1.75,6,74.3343241872077,18.80144846982191,0.012797733976080949,93.1357726570296,300.35051068251653,0.24061593588177502,0.16495436880822464,0.08924430883960248,0.04869703980367725,0.026971736605886195,0.01487519254384856,0.008221340069332386,12.149933333333337,5.212695947269367,4.4712661538997,0.005692965441660321,True,3.2036489782036477,0.5588797433118322,64.356,1.958,74.3343241872077,80.270075,86.14226666666667,89.31914,90.99216923076924,92.14320999999998,92.42000833333334
Rec-029_10s_2,10,2.5,6,82.41324738919278,13.279605787463208,0.011274845721524202,95.69285317665599,298.8428972098029,0.1497255064963076,0.106757327276218,0.06213849565510058,0.037271887469277565,0.021775925889843242,0.012866738563239872,0.007834619918079997,8.373424242424235,5.232881042304082,4.155883797763613,0.008341553393728326,True,3.0230404405492064,0.4684571673220243,70.217,1.174,82.41324738919278,86.38240909090909,89.94315454545455,92.49841111111112,93.6848,94.73371111111112,94.75583333333333
Rec-030_90s_2,90,1.75,6,71.5123880700173,22.245862819887357,0.011721365054330706,93.75825088990464,334.7880713601851,0.2607518790604624,0.1911298664931939,0.10931512053419923,0.06350666183454241,0.037548631941869484,0.021142601996680017,0.012525114030378075,15.398202272727275,4.455534975127686,3.743812703150621,0.004134100223325183,True,3.4138891742892987,0.5947467721283572,63.943,2.541,71.5123880700173,77.37542499999999,84.54659,88.30421,90.60082222222222,91.81698888888889,92.77362727272727
Rec-031_30s_3,30,1.75,6,75.77518677677776,19.142448482628012,0.010290471576637853,94.91763525940577,354.0878134751321,0.19698482201773795,0.14817938983045734,0.08964931906696559,0.055461195589862025,0.03425205326129189,0.021045025014721108,0.012688752929630884,12.722575000000006,3.7106788442136014,2.825144482864284,0.0039604889238928406,True,3.068404972803657,0.6503823340704776,65.816,1.854,75.77518677677776,80.9533,85.9794375,90.4050875,91.66853076923077,92.59434545454543,93.675875
Rec-032_30s_4,30,2.0,6,75.79113524548238,18.343058332560073,0.01285085234225358,94.13419357804246,297.51063570768355,0.23572393413707368,0.1691322574850972,0.09364787987187972,0.051190385422753636,0.027802786331969663,0.015328493523917026,0.008469169075490146,12.797932500000002,3.728530084964338,3.15565512211608,0.004760530016794215,True,3.0404430851918822,0.652343545669663,65.72,1.782,75.79113524548238,80.81613,87.10715,90.083975,91.75558181818182,92.75679999999998,93.6140625
Rec-G3_S60_1,60,2.0,6,72.55951693929453,22.063613292644604,0.008656940454667354,94.62313023193913,417.34086969222386,0.19100338648923146,0.14189247265392702,0.08612955673904575,0.052811844894790426,0.032664057208764426,0.0200285382655615,0.012351930019003933,14.841992307692294,5.785984405625731,4.4803408893978185,0.005746930962287786,True,3.542936458690915,0.5993829183530229,65.442,1.96,72.55951693929453,78.2641153846154,84.58502307692308,88.55360714285715,90.8196230769231,92.44328571428572,93.10610769230769
