specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,85.3678271829199,11.551788282497977,0.012763521480880398,96.91961546541788,262.6426309444838,0.14744149788624542,0.10161204650495016,0.054135763828128264,0.030482006835624482,0.01734690962577683,0.009725987212209372,0.005406918888339502,7.637172307692296,5.1575852091830106,4.260399287761463,0.010719627839478123,True,5.3165248519358395,1.317611253801272,68.711,1.303,85.3678271829199,88.93572,92.76375999999999,94.35904285714285,95.71572307692307,95.90645454545455,96.5728923076923
Rec-024_90s_1,90,1.75,6,76.68314651752578,20.02072161959141,0.012506194416714436,96.7038681371172,310.3906074844661,0.25038303693752806,0.17494663533190666,0.0967878158847539,0.05277146917804204,0.029748244170110027,0.017122839073313134,0.009612303397062837,14.089176923076906,6.549488672381551,5.501372465377481,0.0070576362419143834,True,5.797257960243816,1.1356886408964522,65.416,2.467,76.68314651752578,82.19929230769232,89.62159230769231,91.91743,93.93485384615384,94.8151625,96.28846923076922
Rec-025_30s_1,30,1.75,6,79.23962388755163,18.882796972044936,0.011174033360452003,98.12242085959656,332.07859692008384,0.21099700330427218,0.15575475570145922,0.08908411389743887,0.0533800898767192,0.03313794733814198,0.02000505978612469,0.012488565814355129,12.875730000000004,3.328651630463127,2.551978343149169,0.005519131741634437,True,5.45418643928884,1.2213557959164731,67.051,1.965,79.23962388755163,84.10697,90.60324166666668,93.19579090909092,94.68218181818183,96.56920000000001,96.98270000000001
Rec-026_60s_2,60,2.0,6,73.74774805659436,22.286004405580684,0.012740924328393756,96.03375246217504,314.5447977734321,0.28394429571375335,0.19706591098774767,0.1108383866426631,0.06051427324145654,0.03410819451508825,0.018900874104247952,0.01027555002664512,14.868145454545456,3.172017956934715,2.5613454964604165,0.0038533964767285484,True,5.227867355480961,1.1603955015030045,64.007,2.429,73.74774805659436,80.52455454545455,87.43015000000001,91.31795555555556,93.18466153846155,94.45669999999998,95.3927
Rec-028_30s_2,30,1.75,6,77.2908712343989,18.002236558530544,0.013300699619304591,95.29310779292945,288.4905410472278,0.2394423409406784,0.16137409130353905,0.08522472885185783,0.045510450053199314,0.024628221610599226,0.013268734429931667,0.0071645462027733935,11.536391025641038,5.057395460601664,4.361302224628737,0.005867532461986463,True,5.196029171922809,1.1414410871243297,64.356,1.958,77.2908712343989,83.15299230769232,88.90532307692307,91.83772,93.3907846153846,94.45137,94.68938333333335
Rec-029_10s_2,10,2.5,6,84.6520070951914,13.263483348366107,0.011425396323898098,97.9154904435575,295.8030133061242,0.15154055389050575,0.10735994373408686,0.06203930436683885,0.037029728325519776,0.021438883675376663,0.012602879737084164,0.007608786268013565,8.13128666666664,5.048534405328914,3.97422460835394,0.008194141191049742,True,4.836245216190185,1.0008797552436983,70.217,1.174,84.6520070951914,88.71493333333335,92.20038333333332,94.89855555555556,95.86674166666666,97.04315555555556,96.84621999999999
Rec-030_90s_2,90,1.75,6,74.22443154459872,21.65426305430554,0.012661895668409138,95.87869459890426,313.74550687503915,0.27418401956990335,0.19561509630090018,0.10697536495417287,0.05949728856901261,0.03379679812781784,0.018172931019137816,0.010301177315402945,14.887651282051294,4.515588662689065,3.8823792200183025,0.004368462574325426,True,5.490419964872352,1.07206346836995,63.943,2.541,74.22443154459872,80.33881538461539,87.56175454545455,91.14354545454546,93.27221111111112,94.20317777777778,95.22646666666668
Rec-031_30s_3,30,1.75,6,78.5150940923287,18.445810213893964,0.010988405014608708,96.96090430622266,334.03312561430914,0.20269003345287295,0.14955516845967934,0.0874497987088884,0.052270975999838425,0.031300968226162976,0.01857283060408742,0.01084027047101809,12.476200757575754,3.651598407528539,2.8995046373849225,0.0041193335563266195,True,5.155586932183058,1.2431057759130206,65.816,1.854,78.5150940923287,83.60679090909092,88.80680000000001,92.93864444444445,93.92701538461539,94.92259999999999,96.08299166666667
Rec-032_30s_4,30,2.0,6,78.72947353782538,17.5320317001542,0.0131539276437868,96.26150523797958,288.853905616218,0.2306150764324048,0.16381665843760668,0.08944887155442276,0.0483093399907114,0.025806361522127598,0.014060198991019835,0.00764370723070519,12.209538383838392,3.7156869550837306,3.1529429025085838,0.004928762006860019,True,5.076686914890252,1.1913432404131625,65.72,1.782,78.72947353782538,83.65767272727273,89.65679999999999,92.622975,94.02933333333334,95.05424615384615,95.86721111111112
Rec-G3_S60_1,60,2.0,6,74.55147206406173,21.84457119123779,0.009011138027545941,96.39604325529952,404.08072560118103,0.1968444461567974,0.14446415258791329,0.08591763500868706,0.051638101766192934,0.03126939393025794,0.018821735530162736,0.01138037606210634,14.671069230769248,6.220625911525344,4.827769248847201,0.00653116961966117,True,4.8885634433408685,0.9225300088998648,65.442,1.96,74.55147206406173,80.38318461538461,86.78913846153844,90.73672142857143,92.82530714285714,94.4499,95.05425384615386
