specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,85.00060390989837,11.473767851356184,0.011559989866434976,96.47437176125456,280.9878985696628,0.1326366400915049,0.09467471740869152,0.05352528480943235,0.031815532423439805,0.019057519106438266,0.01130602216235162,0.006643081815301805,7.7384123076923,4.817900114967201,3.8442400619365436,0.01032984796706958,True,5.846017725816393,1.1843381436846863,68.711,1.303,85.00060390989837,88.23728,91.95867999999999,93.70839285714287,94.73185714285715,95.44295454545454,95.9756923076923
Rec-024_90s_1,90,1.75,6,75.92244432238888,20.17045062668393,0.011665026465502331,96.09289494907281,327.5961506595421,0.23528884038137612,0.168412519365548,0.09695741447157273,0.05506520742161106,0.032261385707331815,0.019234807329414398,0.011247324769150517,14.404999999999973,6.241769476071501,5.068595732528076,0.006778272142213201,True,6.534572305182707,0.9615647200247462,65.416,2.467,75.92244432238888,81.1198076923077,88.45797692307693,90.82253,92.98783076923078,93.77287777777778,95.52480769230768
Rec-025_30s_1,30,1.75,6,78.93729560444794,18.94862406089222,0.010072861316721901,97.88591966534017,358.60515850049444,0.19086686230806713,0.1451735703210833,0.08773202494266998,0.05519847780106731,0.03597552229247803,0.022787277849809422,0.014926560588870487,13.064185454545438,3.0453690193085583,2.307489064222066,0.004830468752065677,True,6.0524695837286275,1.099594536058164,67.051,1.965,78.93729560444794,83.36886000000001,89.74549166666668,91.96623333333334,93.95779999999999,95.75441538461538,96.43304545454545
Rec-026_60s_2,60,2.0,6,72.7708342847738,22.495518274541897,0.012364876422642493,95.26635255931569,322.58954898173295,0.2781543035280064,0.1951397985976273,0.11140532789938544,0.06204775532634346,0.03556937079989462,0.020015723568132582,0.011079149157536576,15.071890909090897,3.055986043210122,2.4652723601095996,0.0036544554745915232,True,5.975114885986486,0.9379994308996444,64.007,2.429,72.7708342847738,79.4599090909091,86.28421538461536,90.34752222222222,92.21406923076921,93.4977785714286,94.53179999999999
Rec-028_30s_2,30,1.75,6,76.93153054412988,17.7843198661018,0.01224543133606965,94.71585041023168,305.752723216791,0.217776667779049,0.15143991540633858,0.08413378783758389,0.047124411655848526,0.026774780390155482,0.01518166974579141,0.008608216123969482,11.694881410256414,4.720562652836306,3.9643555914728617,0.0054948414034174725,True,5.874480574859212,0.9509104977298796,64.356,1.958,76.93153054412988,82.27347692307693,87.95838461538462,90.77534545454547,92.41874285714286,93.67013999999999,93.96835833333334
Rec-029_10s_2,10,2.5,6,84.88892763867537,12.466417416253574,0.010010696635202992,97.35534505492895,318.3890815203289,0.12479752288192562,0.09226854186410406,0.05706493443493331,0.036247542017511555,0.022492794938613562,0.014097947085358097,0.009075319063559642,8.216849999999994,4.65234652229799,3.5201754291437206,0.008468206379934177,True,5.367119438528763,0.8811826071381249,70.217,1.174,84.88892763867537,88.21225,91.52147500000001,93.84382000000002,95.16088333333333,95.91893,96.42909999999999
Rec-030_90s_2,90,1.75,6,73.377637745028,21.948349107577833,0.0118878478247725,95.32598685260584,330.15332718089513,0.2609186341958666,0.19003330324098866,0.10782885102085683,0.062161860814082995,0.03648020546096266,0.020414523052565203,0.011980432786150063,15.242215384615378,4.315441405430103,3.6325280570041016,0.0041759330763132645,True,6.238132345232988,0.9058847069852146,63.943,2.541,73.377637745028,79.26888461538462,86.33468181818182,90.1042909090909,92.26443,93.31657777777778,94.5111
Rec-031_30s_3,30,1.75,6,77.9762398495384,18.63708680931995,0.010056587726403785,96.61332665885836,357.3762217084076,0.18742549846252887,0.14190377179749591,0.08683870772935448,0.054221035318512835,0.03391174828495125,0.02103259956768196,0.012849447262563969,12.644006060606074,3.40116056607531,2.5618829580763305,0.003868080182106434,True,5.815118381736981,1.0566861761912907,65.816,1.854,77.9762398495384,82.76412727272726,87.802175,92.03006666666667,93.07131538461539,94.23820833333333,95.40813333333334
Rec-032_30s_4,30,2.0,6,78.32485514914661,17.402585525244405,0.012154304294274127,95.72744067439102,305.6453062735243,0.21151631998095083,0.15420613508616834,0.08816342983873518,0.049796263322031804,0.027955403087858887,0.01591816740822995,0.009082389750106258,12.29488383838384,3.5923872905052248,2.9500555209628696,0.004786352223008002,True,5.7116459985975085,1.01255032314285,65.72,1.782,78.32485514914661,82.85292727272727,88.72517692307693,91.55364444444444,93.23415833333333,94.28086428571427,95.14781111111111
Rec-G3_S60_1,60,2.0,6,74.28268860591632,21.50196382505514,0.008655171276180311,95.78465243097146,414.42335858414015,0.18610317968008536,0.13806130702945202,0.08381256724899777,0.051470473587586385,0.03179165329977389,0.01952370038505512,0.01202441950073522,14.465435714285704,6.17929476840908,4.7894220798621845,0.0066233900357982305,True,5.502674151497441,0.7993718404150587,65.442,1.96,74.28268860591632,79.84385,86.08152857142856,89.81872142857144,92.06335714285714,93.68772857142858,94.3092857142857
