specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,81.72470170818886,11.922501275075291,0.012077836772675205,93.64720298326415,275.74503135016136,0.14399802432237135,0.10124358442701892,0.05579528640794603,0.03246620528250967,0.01900589030701046,0.011014728367497572,0.006306872143861755,7.907591538461531,4.853545115268584,3.9460081052165434,0.009471287011141945,True,3.5632498323458695,0.5182679662060284,68.711,1.303,81.72470170818886,85.26847000000001,89.02154999999999,90.91842307692308,92.18866153846155,92.60365,93.17606153846154
Rec-024_90s_1,90,1.75,6,72.46389934883096,21.25622952339618,0.01081865056359985,93.72012887222715,351.1089884019115,0.22996371951329783,0.16894783762469906,0.10124134499761743,0.059799635167857294,0.036486701473040485,0.02258579139758339,0.01370636022343457,14.89836987179487,5.9502023698028115,4.701513547571461,0.006037098109228674,True,4.121336874000007,0.4505699399090743,65.416,2.467,72.46389934883096,77.70259166666666,84.95614166666668,87.74609,90.13371666666666,91.34074999999999,92.60096153846153
Rec-025_30s_1,30,1.75,6,76.04688379849178,19.174105774599518,0.009808296896045144,95.22098957309129,366.77042904553053,0.1880653221534457,0.14407451462338408,0.0883715866284814,0.05628166649143207,0.03709626254262679,0.02378067870430894,0.0157513324578752,13.218590000000006,3.2488704796931493,2.5046697460066114,0.00450780931977543,True,3.6039191146877187,0.6059112836511323,67.051,1.965,76.04688379849178,80.41631,86.62334545454546,89.49124545454548,90.93744000000001,92.95488333333334,93.6349
Rec-026_60s_2,60,2.0,6,70.01223118515148,22.82013521331057,0.011591378551295776,92.83236639846206,339.7791510015564,0.26451682584923764,0.18973316264685375,0.11240121496531774,0.06481157834200789,0.038469750482161294,0.022484024268262966,0.012914500507975874,15.391127272727289,3.39842892208402,2.7392335413327076,0.0035378339917467674,True,3.726384513883847,0.4321297751760484,64.007,2.429,70.01223118515148,76.40247272727271,83.25329166666666,87.21419999999999,89.42796153846153,90.84535384615386,91.7936
Rec-028_30s_2,30,1.75,6,73.41267486080991,18.81172573704625,0.011977866026607683,92.22440059785616,315.42719924269534,0.22532433060762766,0.15825280498122776,0.08905518347122357,0.05051669578926857,0.029058927268735796,0.016649080220104917,0.009558019244823229,12.331633333333315,5.021049637361128,4.211556460601653,0.005443264277421449,True,3.6087028346954853,0.48246937496495096,64.356,1.958,73.41267486080991,79.03116666666668,84.77863333333333,87.98626,89.76406153846155,90.99577,91.3628
Rec-029_10s_2,10,2.5,6,81.77371867917685,12.943302382547037,0.010701502183390388,94.71702106172388,307.57985468043967,0.13851277870710912,0.10047586213622231,0.06011415969875701,0.037007131986205595,0.02222028728053248,0.013485327975750399,0.008421063963656559,8.231514141414124,4.923263859565379,3.81324624106629,0.008167851894936639,True,3.3237865886431313,0.45401476832310345,70.217,1.174,81.77371867917685,85.48356363636366,88.85600000000001,91.36168888888889,92.58120909090908,93.63215555555556,93.71507777777778
Rec-030_90s_2,90,1.75,6,70.43836784145647,22.481384049137002,0.01080102558641052,92.91975189059347,356.7191422406568,0.24282200433265008,0.18238165637050624,0.10898961671030655,0.06607596726749587,0.04071347500506413,0.02398212749266574,0.014803491359203742,15.656132575757582,4.3692148410268645,3.567916192213642,0.003952182549839624,True,3.921906443026834,0.4832207873217074,63.943,2.541,70.43836784145647,75.95675833333333,82.94007,86.76915,89.1907,90.57922222222223,91.61289090909091
Rec-031_30s_3,30,1.75,6,74.7060562820091,19.368405804875103,0.00970512864176378,94.07446208688421,370.6186364226646,0.18797286992219722,0.1437088078323379,0.08946569917646456,0.05688031361555354,0.03610479833568652,0.02280659355926703,0.014152352440197968,12.833568939393928,3.630335177430168,2.658076494374157,0.003883312849826756,True,3.4789528282981963,0.5420643381942355,65.816,1.854,74.7060562820091,79.75267272727272,84.5886625,89.08835,90.46440000000001,91.50559090909093,92.58624166666665
Rec-032_30s_4,30,2.0,6,74.81102063620246,18.313465390854212,0.012264394191000552,93.12448602705666,307.7967592519554,0.22460355855668204,0.16361346135191918,0.09306931797643778,0.052295903608748855,0.0292055663359426,0.0165454155079703,0.009392418829583726,12.841349999999991,3.6944070511133633,3.066567345584339,0.004717315234669264,True,3.4560339730862744,0.532681741861851,65.72,1.782,74.81102063620246,79.6307,85.78949166666666,88.7847625,90.54714545454546,91.64488461538461,92.47205
Rec-G3_S60_1,60,2.0,6,71.76301202505984,22.061873177911103,0.00816346018108104,93.82488520297093,435.36966741714605,0.18010122320793712,0.13607963208742493,0.08498550455714443,0.05358371552559663,0.03406168573276956,0.021476035097253102,0.013614623512935731,14.898353846153839,5.506622269595034,4.263796834692719,0.005472364399554418,True,3.8476736658584882,0.5346127805790076,65.442,1.96,71.76301202505984,77.18696923076922,83.32521538461538,87.30142142857143,89.6221153846154,91.30514285714284,92.08532307692306
