specimen,pausa_s,peso_rottura_kg,n_layers,T0,A,alpha,T_inf,t_star,heating_rate_t0,hr_t1,hr_t2,hr_t3,hr_t4,hr_t5,hr_t6,delta_T,sigma_T0,sigma_A,sigma_alpha,fit_ok,roi_std_spaziale_mean,roi_skew_spaziale_mean,bed_temp_C,bed_temp_std_C,T0,T1,T2,T3,T4,T5,T6
Rec-022_10s_1,10,2.5,6,84.27338951366478,11.498926826977447,0.011954216818829721,95.77231634064223,274.56011871094074,0.13746066447354607,0.09699632996808374,0.05378162033535639,0.03140578220123377,0.018523016853317118,0.010773502176786026,0.006216429108278324,7.702068461538445,4.848335114418304,3.9257720756056576,0.010033176205831433,True,5.506133445055479,1.2495973688033597,68.711,1.303,84.27338951366478,87.63347000000002,91.35941,92.98473571428572,94.38469230769232,94.61525454545455,95.33553846153846
Rec-024_90s_1,90,1.75,6,75.33613689670607,20.30390740170781,0.011433726931045027,95.64004429841387,332.8918254687196,0.23214933286435108,0.16727079097507297,0.09736020886628417,0.05591774870021729,0.03311002213695485,0.01998229065459373,0.011786907175362883,14.384838461538465,6.1528258311934785,4.967841366565928,0.006546385052470788,True,6.161196144583603,1.0246383858740422,65.416,2.467,75.33613689670607,80.50606923076923,87.76633076923076,90.23456999999999,92.42663846153846,93.4082875,94.89090769230769
Rec-025_30s_1,30,1.75,6,78.10281701835548,18.884466318430647,0.010555094868261195,96.98728333678613,346.1609583166616,0.1993273335275187,0.14963539296480813,0.08827411163317528,0.05441673290184081,0.03468547398960487,0.02153291146983028,0.013797802823508015,12.859473636363646,3.2725795683735415,2.534345004924393,0.005220468969549385,True,5.715924892334868,1.150467714659433,67.051,1.965,78.10281701835548,82.73519,89.01429999999999,91.71282727272728,93.23249999999999,95.21743333333336,95.59466363636365
Rec-026_60s_2,60,2.0,6,72.36193046785596,22.502215226461256,0.012094841854547827,94.86414569431722,327.84275019976434,0.272160734541047,0.19241875789661256,0.11142930314738639,0.06273285723555545,0.0364017724001255,0.02078482444653853,0.011654431855645003,15.127421818181844,3.1713791689144117,2.549498363002676,0.0036209428003036812,True,5.624315423476486,1.0294808509268079,64.007,2.429,72.36193046785596,78.90771818181817,85.735225,89.7244,91.66680000000002,93.07480000000001,94.03514000000001
Rec-028_30s_2,30,1.75,6,76.0962881349671,18.06743614211549,0.01244218912364897,94.1637242770826,303.3242468754728,0.22479845745965166,0.15541298279709873,0.08552946195803095,0.047560582236426216,0.026778247996023356,0.015014675984792463,0.008436267957675395,11.761657051282057,4.8893295467220685,4.1344724424966675,0.005575017192190274,True,5.523975804328734,1.0410913465656624,64.356,1.958,76.0962881349671,81.66358461538462,87.31751538461539,90.29428000000001,91.97677692307693,93.10976,93.42524166666668
Rec-029_10s_2,10,2.5,6,83.73282508471554,12.985325498020806,0.010959215818882347,96.71815058273634,302.6506718809355,0.14230898461124591,0.10224763152503744,0.06042212052668139,0.036831889188147074,0.02180519405071431,0.01309911492627519,0.008072898867186434,8.036019999999994,4.77857450638695,3.680991296283817,0.008075723257338624,True,5.077478689063854,0.9621992140968717,70.217,1.174,83.73282508471554,87.57715,90.91165,93.56581111111112,94.57857499999999,95.75034444444447,95.61317
Rec-030_90s_2,90,1.75,6,72.99252827394966,21.806937685670643,0.011631781773650035,94.7994659596203,334.8397336215373,0.2536535403113059,0.18600777503149996,0.10684083563079232,0.06232739070517523,0.037071484719390015,0.02096576273328872,0.012445999073563571,15.152566666666672,4.394624797014663,3.7052282465327577,0.004061356649848813,True,5.913178443474846,0.9592488219551494,63.943,2.541,72.99252827394966,78.7046,85.75495454545455,89.40738181818183,91.67224444444444,92.77884444444446,93.85716666666667
Rec-031_30s_3,30,1.75,6,77.17509438902685,18.76842219824341,0.010254168944059769,95.94351658727027,352.8977867868065,0.19245457203422955,0.14491704312589124,0.08783114920121651,0.05433558212095193,0.0336714876671422,0.020688508291430638,0.01251745553330611,12.62211439393937,3.549298237814412,2.6986053785458637,0.0039070513665269875,True,5.467313817663051,1.131951415604247,65.816,1.854,77.17509438902685,82.15432727272729,87.16839999999999,91.43404444444444,92.54981538461539,93.63441666666667,94.77644166666666
Rec-032_30s_4,30,2.0,6,77.4782118253685,17.577972049982932,0.012573119653694204,95.05618387535144,298.8137548277902,0.2210099458537278,0.1593824393937151,0.08938412460648772,0.049605513435188514,0.027242636979969804,0.015246108009903463,0.008514492520669032,12.282499999999985,3.6675362880972835,3.0714721298701106,0.0047529652252695734,True,5.399682699633441,1.0782492283798346,65.72,1.782,77.4782118253685,82.22710000000001,88.13893846153847,91.12365,92.65181666666668,93.74592307692309,94.50959999999999
Rec-G3_S60_1,60,2.0,6,73.55215218509946,21.87941695003696,0.008535852814763961,95.43156913513641,420.4190334199095,0.1867594827583673,0.13931775349356088,0.08515925924430943,0.05257535414456038,0.032690515311653866,0.02021109967389901,0.012549073357667648,14.761615384615396,5.878397944185132,4.558022297377766,0.006148142980499214,True,5.192536120142134,0.8455965785538387,65.442,1.96,73.55215218509946,79.13147692307692,85.37512307692306,89.3483357142857,91.51447142857145,93.18826428571428,93.89309230769231
